audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,source_building_id,target_building_id,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
CAL-000625,calibration_audit,L15-0506E-1204N_2027_3374_13,73,2018,9,2018,10,1134,1134,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-09->2018-10::1134->1134::b57feb40450d87de->b57feb40450d87de,,,,,
CAL-000626,calibration_audit,L15-0506E-1204N_2027_3374_13,74,2018,11,2018,12,1166,1166,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-11->2018-12::1166->1166::633ce6eac3973160->633ce6eac3973160,,,,,
CAL-000627,calibration_audit,L15-0506E-1204N_2027_3374_13,75,2019,3,2019,4,1498,1498,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-03->2019-04::1498->1498::5a34b0227a2a1911->5a34b0227a2a1911,,,,,
CAL-000628,calibration_audit,L15-0506E-1204N_2027_3374_13,76,2019,5,2019,6,1125,1125,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-05->2019-06::1125->1125::0bc747d5f50161ae->0bc747d5f50161ae,,,,,
CAL-000629,calibration_audit,L15-0506E-1204N_2027_3374_13,77,2019,9,2019,10,1275,1275,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-09->2019-10::1275->1275::887afa95d6e27038->887afa95d6e27038,,,,,
CAL-000630,calibration_audit,L15-0506E-1204N_2027_3374_13,78,2019,11,2019,12,314,314,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-11->2019-12::314->314::88ce9c0c715b9b74->88ce9c0c715b9b74,,,,,
CAL-000631,calibration_audit,L15-0544E-1228N_2176_3279_13,79,2018,3,2018,4,7078,7078,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-03->2018-04::7078->7078::43f9bc48dcec1ae5->43f9bc48dcec1ae5,,,,,
CAL-000632,calibration_audit,L15-0544E-1228N_2176_3279_13,80,2018,6,2018,7,4992,4992,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-06->2018-07::4992->4992::5ee1ada5cfbefa46->5ee1ada5cfbefa46,,,,,
CAL-000633,calibration_audit,L15-0544E-1228N_2176_3279_13,81,2018,8,2018,9,6753,6753,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-08->2018-09::6753->6753::8796e4ae09009bde->8796e4ae09009bde,,,,,
CAL-000634,calibration_audit,L15-0544E-1228N_2176_3279_13,82,2018,10,2018,11,7358,7358,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-10->2018-11::7358->7358::657412fcb03d0626->657412fcb03d0626,,,,,
CAL-000635,calibration_audit,L15-0544E-1228N_2176_3279_13,83,2019,3,2019,4,6526,6526,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-03->2019-04::6526->6526::821d9967ce70bdde->821d9967ce70bdde,,,,,
CAL-000636,calibration_audit,L15-0544E-1228N_2176_3279_13,84,2019,4,2019,5,4681,4681,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-04->2019-05::4681->4681::b63ec0c396e46454->b63ec0c396e46454,,,,,
CAL-000637,calibration_audit,L15-0544E-1228N_2176_3279_13,85,2019,8,2019,9,1273,1273,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-08->2019-09::1273->1273::737088240f9fbbff->737088240f9fbbff,,,,,
CAL-000638,calibration_audit,L15-0544E-1228N_2176_3279_13,86,2019,11,2019,12,7919,7919,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-11->2019-12::7919->7919::0047acf38acf1968->0047acf38acf1968,,,,,
CAL-000639,calibration_audit,L15-0566E-1185N_2265_3451_13,87,2018,2,2018,3,9,9,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-02->2018-03::9->9::a4c27b88c3707cfc->a4c27b88c3707cfc,,,,,
CAL-000640,calibration_audit,L15-0566E-1185N_2265_3451_13,88,2018,7,2018,8,9,9,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-07->2018-08::9->9::a4c27b88c3707cfc->a4c27b88c3707cfc,,,,,
CAL-000641,calibration_audit,L15-0566E-1185N_2265_3451_13,89,2018,11,2019,1,31,31,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-11->2019-01::31->31::3fff69d088b5eb62->3fff69d088b5eb62,,,,,
CAL-000642,calibration_audit,L15-0566E-1185N_2265_3451_13,90,2019,1,2019,2,1,1,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-01->2019-02::1->1::a78ccffb5f4ddabb->a78ccffb5f4ddabb,,,,,
CAL-000643,calibration_audit,L15-0566E-1185N_2265_3451_13,91,2019,6,2019,7,318,318,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-06->2019-07::318->318::ce64771c9ef7e103->ce64771c9ef7e103,,,,,
CAL-000644,calibration_audit,L15-0566E-1185N_2265_3451_13,92,2019,9,2019,10,235,235,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-09->2019-10::235->235::fd1b93e9c5f49ea1->fd1b93e9c5f49ea1,,,,,
CAL-000645,calibration_audit,L15-0566E-1185N_2265_3451_13,93,2019,12,2020,1,425,425,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-12->2020-01::425->425::8813435f1008694f->8813435f1008694f,,,,,
CAL-000646,calibration_audit,L15-0571E-1075N_2287_3888_13,94,2018,1,2018,2,10172,10172,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-01->2018-02::10172->10172::4550d7836a6cb4c9->4550d7836a6cb4c9,,,,,
CAL-000647,calibration_audit,L15-0571E-1075N_2287_3888_13,95,2018,4,2018,7,2035,2035,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::2035->2035::543033611e14fa1d->543033611e14fa1d,,,,,
CAL-000648,calibration_audit,L15-0571E-1075N_2287_3888_13,96,2018,11,2018,12,7474,7474,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-11->2018-12::7474->7474::5e4586f364e709ec->5e4586f364e709ec,,,,,
CAL-000649,calibration_audit,L15-0571E-1075N_2287_3888_13,97,2019,1,2019,2,1564,1564,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-01->2019-02::1564->1564::c6a16e667e7a09d9->c6a16e667e7a09d9,,,,,
CAL-000650,calibration_audit,L15-0571E-1075N_2287_3888_13,98,2019,3,2019,4,6734,6734,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-03->2019-04::6734->6734::47de3e2853294bee->47de3e2853294bee,,,,,
CAL-000651,calibration_audit,L15-0571E-1075N_2287_3888_13,99,2019,6,2019,8,3888,3888,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-06->2019-08::3888->3888::54115c60d4066126->54115c60d4066126,,,,,
CAL-000652,calibration_audit,L15-0571E-1075N_2287_3888_13,100,2019,11,2020,1,2615,2615,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-11->2020-01::2615->2615::1ede0b19d73ab51a->1ede0b19d73ab51a,,,,,
CAL-000653,calibration_audit,L15-0577E-1243N_2309_3217_13,101,2018,4,2018,5,898,898,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-04->2018-05::898->898::416ff03a92442189->416ff03a92442189,,,,,
CAL-000654,calibration_audit,L15-0577E-1243N_2309_3217_13,102,2018,8,2018,9,2629,2629,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-08->2018-09::2629->2629::bebf054cdcae9b8a->bebf054cdcae9b8a,,,,,
CAL-000655,calibration_audit,L15-0577E-1243N_2309_3217_13,103,2018,9,2018,10,3173,3173,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-09->2018-10::3173->3173::64d840ab788b9678->64d840ab788b9678,,,,,
CAL-000656,calibration_audit,L15-0577E-1243N_2309_3217_13,104,2018,12,2019,1,1259,1259,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-12->2019-01::1259->1259::108a428101613ca7->108a428101613ca7,,,,,
CAL-000657,calibration_audit,L15-0577E-1243N_2309_3217_13,105,2019,3,2019,4,1139,1139,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-03->2019-04::1139->1139::d32d78d90a1e8899->d32d78d90a1e8899,,,,,
CAL-000658,calibration_audit,L15-0577E-1243N_2309_3217_13,106,2019,7,2019,8,1150,1150,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-07->2019-08::1150->1150::aabcc7ab9878f0c4->aabcc7ab9878f0c4,,,,,
CAL-000659,calibration_audit,L15-0577E-1243N_2309_3217_13,107,2019,10,2019,11,1858,1858,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-10->2019-11::1858->1858::47c2f07afba2b911->47c2f07afba2b911,,,,,
CAL-000660,calibration_audit,L15-0586E-1127N_2345_3680_13,108,2018,1,2018,2,5157,5157,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-01->2018-02::5157->5157::c0c515f103b3f4ea->c0c515f103b3f4ea,,,,,
CAL-000661,calibration_audit,L15-0586E-1127N_2345_3680_13,109,2018,6,2018,7,2937,2937,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-06->2018-07::2937->2937::696e655cd3b9f0c3->696e655cd3b9f0c3,,,,,
CAL-000662,calibration_audit,L15-0586E-1127N_2345_3680_13,110,2018,9,2018,10,147,147,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-09->2018-10::147->147::998299d458d6ffd5->998299d458d6ffd5,,,,,
CAL-000663,calibration_audit,L15-0586E-1127N_2345_3680_13,111,2018,10,2018,11,1566,1565,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-10->2018-11::1566->1565::51fb0a35773b95d6->51fb0a35773b95d6,,,,,
CAL-000664,calibration_audit,L15-0586E-1127N_2345_3680_13,112,2019,3,2019,4,3244,3244,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-03->2019-04::3244->3244::4ae7762ed47ecf08->4ae7762ed47ecf08,,,,,
CAL-000665,calibration_audit,L15-0586E-1127N_2345_3680_13,113,2019,6,2019,7,1905,1905,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-06->2019-07::1905->1905::12b11fe62432dba6->12b11fe62432dba6,,,,,
CAL-000666,calibration_audit,L15-0586E-1127N_2345_3680_13,114,2019,7,2019,8,2100,2100,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-07->2019-08::2100->2100::4b468ecd383d32ab->4b468ecd383d32ab,,,,,
CAL-000667,calibration_audit,L15-0586E-1127N_2345_3680_13,115,2019,10,2019,11,1294,1294,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-10->2019-11::1294->1294::edae09abcb868453->edae09abcb868453,,,,,
CAL-000668,calibration_audit,L15-0595E-1278N_2383_3079_13,116,2018,3,2018,4,1075,1075,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-03->2018-04::1075->1075::81b09231b18e8021->81b09231b18e8021,,,,,
CAL-000669,calibration_audit,L15-0595E-1278N_2383_3079_13,117,2018,4,2018,5,1211,1211,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-04->2018-05::1211->1211::7ffd0951481ed5b7->7ffd0951481ed5b7,,,,,
CAL-000670,calibration_audit,L15-0595E-1278N_2383_3079_13,118,2018,7,2018,8,2364,2364,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-07->2018-08::2364->2364::5892f1dfadfa7a14->5892f1dfadfa7a14,,,,,
CAL-000671,calibration_audit,L15-0595E-1278N_2383_3079_13,119,2018,11,2018,12,1692,1692,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-11->2018-12::1692->1692::35ffe4206b38fd33->35ffe4206b38fd33,,,,,
CAL-000672,calibration_audit,L15-0595E-1278N_2383_3079_13,120,2019,3,2019,4,1564,1564,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-03->2019-04::1564->1564::cfb0ae0391e039dd->cfb0ae0391e039dd,,,,,
CAL-000673,calibration_audit,L15-0595E-1278N_2383_3079_13,121,2019,6,2019,7,1979,1979,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-06->2019-07::1979->1979::cec38da4ccd141b6->cec38da4ccd141b6,,,,,
CAL-000674,calibration_audit,L15-0595E-1278N_2383_3079_13,122,2019,9,2019,10,1655,1655,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-09->2019-10::1655->1655::ec5f083953b3f68a->ec5f083953b3f68a,,,,,
CAL-000675,calibration_audit,L15-0595E-1278N_2383_3079_13,123,2019,12,2020,1,2045,2045,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::2045->2045::50d55be98d2f282e->50d55be98d2f282e,,,,,
CAL-000676,calibration_audit,L15-0614E-0946N_2459_4406_13,124,2018,3,2018,4,11818,11818,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-03->2018-04::11818->11818::9510902c8d325538->9510902c8d325538,,,,,
CAL-000677,calibration_audit,L15-0614E-0946N_2459_4406_13,125,2018,6,2018,7,6711,6711,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-06->2018-07::6711->6711::6599086f20d52bd4->6599086f20d52bd4,,,,,
CAL-000678,calibration_audit,L15-0614E-0946N_2459_4406_13,126,2018,9,2018,11,6034,6034,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-09->2018-11::6034->6034::1eb7d7cac8ecf8bd->1eb7d7cac8ecf8bd,,,,,
CAL-000679,calibration_audit,L15-0614E-0946N_2459_4406_13,127,2019,3,2019,4,12094,12094,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-03->2019-04::12094->12094::71199807f7c21f95->71199807f7c21f95,,,,,
CAL-000680,calibration_audit,L15-0614E-0946N_2459_4406_13,128,2019,5,2019,6,12727,12727,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-05->2019-06::12727->12727::c4a2dc8435104c5c->c4a2dc8435104c5c,,,,,
CAL-000681,calibration_audit,L15-0614E-0946N_2459_4406_13,129,2019,8,2019,9,7527,7527,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-08->2019-09::7527->7527::8a6d147abd0b1af3->8a6d147abd0b1af3,,,,,
CAL-000682,calibration_audit,L15-0614E-0946N_2459_4406_13,130,2019,10,2019,11,11433,11433,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-10->2019-11::11433->11433::7f92f839362d04c0->7f92f839362d04c0,,,,,
CAL-000683,calibration_audit,L15-0632E-0892N_2528_4620_13,131,2018,2,2018,3,532,532,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-02->2018-03::532->532::7038b1827a9c521e->7038b1827a9c521e,,,,,
CAL-000684,calibration_audit,L15-0632E-0892N_2528_4620_13,132,2018,4,2018,5,2163,2163,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-04->2018-05::2163->2163::3acea09f2a0b8459->3acea09f2a0b8459,,,,,
CAL-000685,calibration_audit,L15-0632E-0892N_2528_4620_13,133,2018,9,2018,10,2538,2538,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-09->2018-10::2538->2538::92d587327e035853->92d587327e035853,,,,,
CAL-000686,calibration_audit,L15-0632E-0892N_2528_4620_13,134,2018,12,2019,1,1564,1564,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-12->2019-01::1564->1564::2ae31fdfcffab6c6->2ae31fdfcffab6c6,,,,,
CAL-000687,calibration_audit,L15-0632E-0892N_2528_4620_13,135,2019,3,2019,4,1167,1167,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-03->2019-04::1167->1167::2fbec6dd54fd9bf1->2fbec6dd54fd9bf1,,,,,
CAL-000688,calibration_audit,L15-0632E-0892N_2528_4620_13,136,2019,5,2019,6,1321,1321,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-05->2019-06::1321->1321::40b9fe5df08743ea->40b9fe5df08743ea,,,,,
CAL-000689,calibration_audit,L15-0632E-0892N_2528_4620_13,137,2019,7,2019,8,400,400,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-07->2019-08::400->400::420552947ee0ee12->420552947ee0ee12,,,,,
CAL-000690,calibration_audit,L15-0632E-0892N_2528_4620_13,138,2019,10,2019,11,1546,1546,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-10->2019-11::1546->1546::1db673f740c026b7->1db673f740c026b7,,,,,
CAL-000691,calibration_audit,L15-0331E-1257N_1327_3160_13,1,2018,1,2018,2,5,5,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-01->2018-02::5->5::e32f690419eec6d1->e32f690419eec6d1,,,,,
CAL-000692,calibration_audit,L15-0331E-1257N_1327_3160_13,2,2018,6,2018,7,1754,1754,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-06->2018-07::1754->1754::2e17902c3f394a55->2e17902c3f394a55,,,,,
CAL-000693,calibration_audit,L15-0331E-1257N_1327_3160_13,3,2018,9,2018,10,1515,1515,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-09->2018-10::1515->1515::a21901546454a30a->a21901546454a30a,,,,,
CAL-000694,calibration_audit,L15-0331E-1257N_1327_3160_13,4,2018,12,2019,1,1907,1907,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-12->2019-01::1907->1907::54ab694d36c6af32->54ab694d36c6af32,,,,,
CAL-000695,calibration_audit,L15-0331E-1257N_1327_3160_13,5,2019,2,2019,3,1183,1183,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-02->2019-03::1183->1183::6641b6d2c801060a->6641b6d2c801060a,,,,,
CAL-000696,calibration_audit,L15-0331E-1257N_1327_3160_13,6,2019,5,2019,6,149,149,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-05->2019-06::149->149::8bdee5bd54bfae14->8bdee5bd54bfae14,,,,,
CAL-000697,calibration_audit,L15-0331E-1257N_1327_3160_13,7,2019,8,2019,9,7,7,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-08->2019-09::7->7::9892cd133e26ed18->9892cd133e26ed18,,,,,
CAL-000698,calibration_audit,L15-0331E-1257N_1327_3160_13,8,2019,10,2019,11,645,645,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-10->2019-11::645->645::aebc5797c97909c0->aebc5797c97909c0,,,,,
CAL-000699,calibration_audit,L15-0357E-1223N_1429_3296_13,9,2018,2,2018,3,3608,3608,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-02->2018-03::3608->3608::78aba672b3514875->78aba672b3514875,,,,,
CAL-000700,calibration_audit,L15-0357E-1223N_1429_3296_13,10,2018,5,2018,6,3455,3455,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-05->2018-06::3455->3455::9a112c7ea62434e4->9a112c7ea62434e4,,,,,
CAL-000701,calibration_audit,L15-0357E-1223N_1429_3296_13,11,2018,9,2018,10,2630,2630,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-09->2018-10::2630->2630::aa15b0923fb7f05d->aa15b0923fb7f05d,,,,,
CAL-000702,calibration_audit,L15-0357E-1223N_1429_3296_13,12,2018,12,2019,1,1608,1608,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-12->2019-01::1608->1608::2abff35ec37e56e5->2abff35ec37e56e5,,,,,
CAL-000703,calibration_audit,L15-0357E-1223N_1429_3296_13,13,2019,3,2019,4,266,266,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-03->2019-04::266->266::18645980b4419cda->18645980b4419cda,,,,,
CAL-000704,calibration_audit,L15-0357E-1223N_1429_3296_13,14,2019,4,2019,5,1191,1191,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-04->2019-05::1191->1191::8b440ee8f26c44b4->8b440ee8f26c44b4,,,,,
CAL-000705,calibration_audit,L15-0357E-1223N_1429_3296_13,15,2019,8,2019,9,1086,1086,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-08->2019-09::1086->1086::5e30c8146c239e8b->5e30c8146c239e8b,,,,,
CAL-000706,calibration_audit,L15-0357E-1223N_1429_3296_13,16,2019,12,2020,1,2776,2776,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-12->2020-01::2776->2776::6350659cf3aa507e->6350659cf3aa507e,,,,,
CAL-000707,calibration_audit,L15-0358E-1220N_1433_3310_13,17,2018,4,2018,5,2719,2719,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-04->2018-05::2719->2719::fc553fc5e0ad7eec->fc553fc5e0ad7eec,,,,,
CAL-000708,calibration_audit,L15-0358E-1220N_1433_3310_13,18,2018,5,2018,6,2096,2096,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-05->2018-06::2096->2096::b62303edad8a2ce4->b62303edad8a2ce4,,,,,
CAL-000709,calibration_audit,L15-0358E-1220N_1433_3310_13,19,2018,10,2018,11,1676,1676,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-10->2018-11::1676->1676::cccd27a164c6e160->cccd27a164c6e160,,,,,
CAL-000710,calibration_audit,L15-0358E-1220N_1433_3310_13,20,2018,12,2019,1,1646,1646,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-12->2019-01::1646->1646::60e20acb814f08b0->60e20acb814f08b0,,,,,
CAL-000711,calibration_audit,L15-0358E-1220N_1433_3310_13,21,2019,2,2019,3,3554,3554,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-02->2019-03::3554->3554::1e90907facc8d4f9->1e90907facc8d4f9,,,,,
CAL-000712,calibration_audit,L15-0358E-1220N_1433_3310_13,22,2019,7,2019,8,2457,2457,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-07->2019-08::2457->2457::7f5675d6bd153a67->7f5675d6bd153a67,,,,,
CAL-000713,calibration_audit,L15-0358E-1220N_1433_3310_13,23,2019,9,2019,10,4074,4074,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-09->2019-10::4074->4074::13d3562ba0756820->13d3562ba0756820,,,,,
CAL-000714,calibration_audit,L15-0358E-1220N_1433_3310_13,24,2019,11,2019,12,4607,4607,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-11->2019-12::4607->4607::e6391072642abaa3->e6391072642abaa3,,,,,
CAL-000715,calibration_audit,L15-0361E-1300N_1446_2989_13,25,2018,3,2018,5,1798,1798,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-03->2018-05::1798->1798::ad97d06283f09472->ad97d06283f09472,,,,,
CAL-000716,calibration_audit,L15-0361E-1300N_1446_2989_13,26,2018,6,2018,7,3157,3157,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-06->2018-07::3157->3157::9d7c836272ff4c78->9d7c836272ff4c78,,,,,
CAL-000717,calibration_audit,L15-0361E-1300N_1446_2989_13,27,2018,8,2018,9,512,512,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-08->2018-09::512->512::cec5fa47e0602aed->cec5fa47e0602aed,,,,,
CAL-000718,calibration_audit,L15-0361E-1300N_1446_2989_13,28,2018,12,2019,1,2261,2261,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-12->2019-01::2261->2261::a8f40f286f80f8a4->a8f40f286f80f8a4,,,,,
CAL-000719,calibration_audit,L15-0361E-1300N_1446_2989_13,29,2019,2,2019,3,1344,1344,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-02->2019-03::1344->1344::3ff5f8330dd533b8->3ff5f8330dd533b8,,,,,
CAL-000720,calibration_audit,L15-0361E-1300N_1446_2989_13,30,2019,5,2019,6,3141,3141,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-05->2019-06::3141->3141::9efd218f4c6f245a->9efd218f4c6f245a,,,,,
CAL-000721,calibration_audit,L15-0361E-1300N_1446_2989_13,31,2019,9,2019,10,464,464,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-09->2019-10::464->464::2f15c4678ff04198->2f15c4678ff04198,,,,,
CAL-000722,calibration_audit,L15-0361E-1300N_1446_2989_13,32,2019,12,2020,1,2492,2492,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-12->2020-01::2492->2492::5f27adc2e9565951->5f27adc2e9565951,,,,,
CAL-000723,calibration_audit,L15-0368E-1245N_1474_3210_13,33,2018,3,2018,4,1971,1971,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-03->2018-04::1971->1971::08a1073f2456051c->08a1073f2456051c,,,,,
CAL-000724,calibration_audit,L15-0368E-1245N_1474_3210_13,34,2018,7,2018,8,1924,1924,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-07->2018-08::1924->1924::3115cb4e71557dd0->3115cb4e71557dd0,,,,,
CAL-000725,calibration_audit,L15-0368E-1245N_1474_3210_13,35,2018,8,2018,9,7812,7812,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-08->2018-09::7812->7812::c34c0468f97c3bef->c34c0468f97c3bef,,,,,
CAL-000726,calibration_audit,L15-0368E-1245N_1474_3210_13,36,2019,1,2019,2,6706,6706,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-01->2019-02::6706->6706::9ea51e9260fbcde4->9ea51e9260fbcde4,,,,,
CAL-000727,calibration_audit,L15-0368E-1245N_1474_3210_13,37,2019,4,2019,5,1813,1813,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-04->2019-05::1813->1813::bd988fd901b3eb53->bd988fd901b3eb53,,,,,
CAL-000728,calibration_audit,L15-0368E-1245N_1474_3210_13,38,2019,5,2019,6,2951,2951,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-05->2019-06::2951->2951::1a65b3e2b1a95ed9->1a65b3e2b1a95ed9,,,,,
