audit_id,ctc_dataset,sequence_id,frame_start,frame_end,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
CTC-AUDIT-01279,Fluo-N2DL-HeLa,2,68,69,Fluo-N2DL-HeLa/02/t068,68,961,669,5,5,Fluo-N2DL-HeLa/02/t069,69,961,669,5,5,,,,,
CTC-AUDIT-01280,PhC-C2DH-U373,2,28,29,PhC-C2DH-U373/02/t028,28,545,138,9,9,PhC-C2DH-U373/02/t029,29,546,137,9,9,,,,,
CTC-AUDIT-01281,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,395,386,5,5,Fluo-N2DL-HeLa/02/t021,21,395,386,5,5,,,,,
CTC-AUDIT-01282,Fluo-N2DL-HeLa,2,61,62,Fluo-N2DL-HeLa/02/t061,61,918,281,5,5,Fluo-N2DL-HeLa/02/t062,62,918,281,5,5,,,,,
CTC-AUDIT-01283,PhC-C2DH-U373,2,13,14,PhC-C2DH-U373/02/t013,13,56,253,9,9,PhC-C2DH-U373/02/t014,14,57,252,9,10,,,,,
CTC-AUDIT-01284,Fluo-N2DL-HeLa,2,66,67,Fluo-N2DL-HeLa/02/t066,66,806,152,5,5,Fluo-N2DL-HeLa/02/t067,67,806,152,5,5,,,,,
CTC-AUDIT-01285,Fluo-N2DL-HeLa,2,65,66,Fluo-N2DL-HeLa/02/t065,65,665,589,5,5,Fluo-N2DL-HeLa/02/t066,66,665,589,5,5,,,,,
CTC-AUDIT-01286,Fluo-N2DL-HeLa,2,62,63,Fluo-N2DL-HeLa/02/t062,62,391,636,5,5,Fluo-N2DL-HeLa/02/t063,63,391,636,5,5,,,,,
CTC-AUDIT-01287,Fluo-N2DL-HeLa,2,74,75,Fluo-N2DL-HeLa/02/t074,74,560,213,5,5,Fluo-N2DL-HeLa/02/t075,75,560,213,5,5,,,,,
CTC-AUDIT-01288,PhC-C2DH-U373,2,82,83,PhC-C2DH-U373/02/t082,82,485,441,3,3,PhC-C2DH-U373/02/t083,83,485,439,3,3,,,,,
CTC-AUDIT-01289,Fluo-N2DL-HeLa,2,64,65,Fluo-N2DL-HeLa/02/t064,64,755,41,5,5,Fluo-N2DL-HeLa/02/t065,65,755,41,5,5,,,,,
CTC-AUDIT-01290,Fluo-N2DL-HeLa,2,78,79,Fluo-N2DL-HeLa/02/t078,78,787,665,5,5,Fluo-N2DL-HeLa/02/t079,79,787,665,5,5,,,,,
CTC-AUDIT-01291,Fluo-N2DL-HeLa,2,80,81,Fluo-N2DL-HeLa/02/t080,80,862,271,5,5,Fluo-N2DL-HeLa/02/t081,81,862,271,5,5,,,,,
CTC-AUDIT-01292,PhC-C2DH-U373,2,41,42,PhC-C2DH-U373/02/t041,41,60,447,5,5,PhC-C2DH-U373/02/t042,42,60,445,5,5,,,,,
CTC-AUDIT-01293,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,646,73,5,5,Fluo-N2DL-HeLa/02/t030,30,646,73,5,5,,,,,
CTC-AUDIT-01294,Fluo-N2DL-HeLa,2,66,67,Fluo-N2DL-HeLa/02/t066,66,961,669,5,5,Fluo-N2DL-HeLa/02/t067,67,961,669,5,5,,,,,
CTC-AUDIT-01295,PhC-C2DH-U373,2,78,79,PhC-C2DH-U373/02/t078,78,578,187,9,9,PhC-C2DH-U373/02/t079,79,578,188,9,9,,,,,
CTC-AUDIT-01296,PhC-C2DH-U373,2,18,19,PhC-C2DH-U373/02/t018,18,187,172,11,11,PhC-C2DH-U373/02/t019,19,186,172,12,11,,,,,
CTC-AUDIT-01297,Fluo-N2DL-HeLa,2,63,64,Fluo-N2DL-HeLa/02/t063,63,747,148,5,5,Fluo-N2DL-HeLa/02/t064,64,747,148,5,5,,,,,
CTC-AUDIT-01298,PhC-C2DH-U373,2,34,35,PhC-C2DH-U373/02/t034,34,548,458,5,5,PhC-C2DH-U373/02/t035,35,546,458,5,5,,,,,
CTC-AUDIT-01299,Fluo-N2DL-HeLa,2,67,68,Fluo-N2DL-HeLa/02/t067,67,702,517,5,5,Fluo-N2DL-HeLa/02/t068,68,702,517,5,5,,,,,
CTC-AUDIT-01300,Fluo-N2DL-HeLa,2,64,65,Fluo-N2DL-HeLa/02/t064,64,1011,450,5,5,Fluo-N2DL-HeLa/02/t065,65,1011,450,5,5,,,,,
CTC-AUDIT-01301,Fluo-N2DL-HeLa,2,64,65,Fluo-N2DL-HeLa/02/t064,64,804,664,5,5,Fluo-N2DL-HeLa/02/t065,65,804,664,5,5,,,,,
CTC-AUDIT-01302,PhC-C2DH-U373,2,44,45,PhC-C2DH-U373/02/t044,44,68,461,5,5,PhC-C2DH-U373/02/t045,45,66,462,5,5,,,,,
CTC-AUDIT-01303,Fluo-N2DL-HeLa,2,81,82,Fluo-N2DL-HeLa/02/t081,81,862,271,5,5,Fluo-N2DL-HeLa/02/t082,82,862,271,5,5,,,,,
CTC-AUDIT-01304,Fluo-N2DL-HeLa,2,62,63,Fluo-N2DL-HeLa/02/t062,62,651,508,5,5,Fluo-N2DL-HeLa/02/t063,63,651,508,5,5,,,,,
CTC-AUDIT-01305,Fluo-N2DL-HeLa,2,61,62,Fluo-N2DL-HeLa/02/t061,61,695,64,5,5,Fluo-N2DL-HeLa/02/t062,62,695,64,5,5,,,,,
CTC-AUDIT-01306,Fluo-N2DL-HeLa,2,68,69,Fluo-N2DL-HeLa/02/t068,68,692,426,5,5,Fluo-N2DL-HeLa/02/t069,69,692,426,5,5,,,,,
CTC-AUDIT-01307,Fluo-N2DL-HeLa,2,70,71,Fluo-N2DL-HeLa/02/t070,70,725,27,5,5,Fluo-N2DL-HeLa/02/t071,71,725,27,5,5,,,,,
CTC-AUDIT-01308,Fluo-N2DL-HeLa,2,63,64,Fluo-N2DL-HeLa/02/t063,63,961,669,5,5,Fluo-N2DL-HeLa/02/t064,64,961,669,5,5,,,,,
CTC-AUDIT-01309,Fluo-N2DL-HeLa,2,22,23,Fluo-N2DL-HeLa/02/t022,22,749,447,5,5,Fluo-N2DL-HeLa/02/t023,23,749,447,5,5,,,,,
CTC-AUDIT-01310,Fluo-N2DL-HeLa,2,61,62,Fluo-N2DL-HeLa/02/t061,61,416,527,5,5,Fluo-N2DL-HeLa/02/t062,62,416,527,5,5,,,,,
CTC-AUDIT-01311,Fluo-N2DL-HeLa,2,72,73,Fluo-N2DL-HeLa/02/t072,72,858,269,5,5,Fluo-N2DL-HeLa/02/t073,73,858,269,5,5,,,,,
CTC-AUDIT-01312,Fluo-N2DL-HeLa,2,62,63,Fluo-N2DL-HeLa/02/t062,62,624,115,5,5,Fluo-N2DL-HeLa/02/t063,63,624,115,5,5,,,,,
CTC-AUDIT-01313,Fluo-N2DL-HeLa,2,73,74,Fluo-N2DL-HeLa/02/t073,73,914,645,5,5,Fluo-N2DL-HeLa/02/t074,74,914,645,5,5,,,,,
CTC-AUDIT-01314,Fluo-N2DL-HeLa,2,85,86,Fluo-N2DL-HeLa/02/t085,85,648,449,5,5,Fluo-N2DL-HeLa/02/t086,86,648,449,5,5,,,,,
CTC-AUDIT-01315,Fluo-N2DL-HeLa,2,77,78,Fluo-N2DL-HeLa/02/t077,77,765,40,5,5,Fluo-N2DL-HeLa/02/t078,78,765,40,5,5,,,,,
CTC-AUDIT-01316,Fluo-N2DL-HeLa,2,70,71,Fluo-N2DL-HeLa/02/t070,70,711,391,5,5,Fluo-N2DL-HeLa/02/t071,71,711,391,5,5,,,,,
CTC-AUDIT-01317,Fluo-N2DL-HeLa,2,76,77,Fluo-N2DL-HeLa/02/t076,76,727,27,5,5,Fluo-N2DL-HeLa/02/t077,77,727,27,5,5,,,,,
CTC-AUDIT-01318,Fluo-N2DL-HeLa,2,81,82,Fluo-N2DL-HeLa/02/t081,81,656,515,5,5,Fluo-N2DL-HeLa/02/t082,82,656,515,5,5,,,,,
CTC-AUDIT-01319,Fluo-N2DL-HeLa,2,73,74,Fluo-N2DL-HeLa/02/t073,73,727,27,5,5,Fluo-N2DL-HeLa/02/t074,74,727,27,5,5,,,,,
CTC-AUDIT-01320,Fluo-N2DL-HeLa,2,66,67,Fluo-N2DL-HeLa/02/t066,66,578,303,5,5,Fluo-N2DL-HeLa/02/t067,67,578,303,5,5,,,,,
CTC-AUDIT-01321,Fluo-N2DL-HeLa,2,89,90,Fluo-N2DL-HeLa/02/t089,89,679,179,3,3,Fluo-N2DL-HeLa/02/t090,90,679,178,3,4,,,,,
CTC-AUDIT-01322,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,954,315,5,5,Fluo-N2DL-HeLa/02/t005,5,954,315,5,5,,,,,
CTC-AUDIT-01323,Fluo-N2DL-HeLa,2,78,79,Fluo-N2DL-HeLa/02/t078,78,710,117,5,5,Fluo-N2DL-HeLa/02/t079,79,710,117,5,5,,,,,
CTC-AUDIT-01324,Fluo-N2DL-HeLa,2,72,73,Fluo-N2DL-HeLa/02/t072,72,958,669,5,5,Fluo-N2DL-HeLa/02/t073,73,958,669,5,5,,,,,
CTC-AUDIT-01325,Fluo-N2DL-HeLa,2,72,73,Fluo-N2DL-HeLa/02/t072,72,498,264,3,4,Fluo-N2DL-HeLa/02/t073,73,498,265,3,3,,,,,
CTC-AUDIT-01326,Fluo-N2DL-HeLa,2,66,67,Fluo-N2DL-HeLa/02/t066,66,806,661,5,5,Fluo-N2DL-HeLa/02/t067,67,806,661,5,5,,,,,
CTC-AUDIT-01327,Fluo-N2DL-HeLa,2,71,72,Fluo-N2DL-HeLa/02/t071,71,890,267,5,5,Fluo-N2DL-HeLa/02/t072,72,890,267,5,5,,,,,
CTC-AUDIT-01328,Fluo-N2DL-HeLa,2,71,72,Fluo-N2DL-HeLa/02/t071,71,427,615,5,5,Fluo-N2DL-HeLa/02/t072,72,427,615,5,5,,,,,
CTC-AUDIT-01329,Fluo-N2DL-HeLa,2,71,72,Fluo-N2DL-HeLa/02/t071,71,392,340,5,5,Fluo-N2DL-HeLa/02/t072,72,392,340,5,5,,,,,
CTC-AUDIT-01330,Fluo-N2DL-HeLa,2,74,75,Fluo-N2DL-HeLa/02/t074,74,553,442,5,5,Fluo-N2DL-HeLa/02/t075,75,553,442,5,5,,,,,
CTC-AUDIT-01331,Fluo-N2DL-HeLa,2,72,73,Fluo-N2DL-HeLa/02/t072,72,392,340,5,5,Fluo-N2DL-HeLa/02/t073,73,392,340,5,5,,,,,
CTC-AUDIT-01332,Fluo-N2DL-HeLa,2,74,75,Fluo-N2DL-HeLa/02/t074,74,770,70,5,5,Fluo-N2DL-HeLa/02/t075,75,770,70,5,5,,,,,
CTC-AUDIT-01333,Fluo-N2DL-HeLa,2,77,78,Fluo-N2DL-HeLa/02/t077,77,727,27,5,5,Fluo-N2DL-HeLa/02/t078,78,727,27,5,5,,,,,
CTC-AUDIT-01334,PhC-C2DH-U373,2,14,15,PhC-C2DH-U373/02/t014,14,607,444,11,11,PhC-C2DH-U373/02/t015,15,606,444,11,11,,,,,
CTC-AUDIT-01335,Fluo-N2DL-HeLa,2,73,74,Fluo-N2DL-HeLa/02/t073,73,528,278,5,5,Fluo-N2DL-HeLa/02/t074,74,528,278,5,5,,,,,
CTC-AUDIT-01336,PhC-C2DH-U373,2,51,52,PhC-C2DH-U373/02/t051,51,178,184,11,11,PhC-C2DH-U373/02/t052,52,178,184,11,11,,,,,
CTC-AUDIT-01337,Fluo-N2DL-HeLa,2,84,85,Fluo-N2DL-HeLa/02/t084,84,653,510,5,5,Fluo-N2DL-HeLa/02/t085,85,653,510,5,5,,,,,
CTC-AUDIT-01338,PhC-C2DH-U373,2,4,5,PhC-C2DH-U373/02/t004,4,69,394,7,7,PhC-C2DH-U373/02/t005,5,70,394,8,7,,,,,
CTC-AUDIT-01339,PhC-C2DH-U373,2,28,29,PhC-C2DH-U373/02/t028,28,186,180,11,11,PhC-C2DH-U373/02/t029,29,185,180,12,11,,,,,
CTC-AUDIT-01340,Fluo-N2DL-HeLa,2,75,76,Fluo-N2DL-HeLa/02/t075,75,727,27,5,5,Fluo-N2DL-HeLa/02/t076,76,727,27,5,5,,,,,
CTC-AUDIT-01341,Fluo-N2DL-HeLa,2,77,78,Fluo-N2DL-HeLa/02/t077,77,560,213,5,5,Fluo-N2DL-HeLa/02/t078,78,560,213,5,5,,,,,
CTC-AUDIT-01342,PhC-C2DH-U373,2,48,49,PhC-C2DH-U373/02/t048,48,178,184,11,11,PhC-C2DH-U373/02/t049,49,178,184,11,11,,,,,
CTC-AUDIT-01343,Fluo-N2DL-HeLa,2,75,76,Fluo-N2DL-HeLa/02/t075,75,360,606,5,5,Fluo-N2DL-HeLa/02/t076,76,360,606,5,5,,,,,
CTC-AUDIT-01344,Fluo-N2DL-HeLa,2,71,72,Fluo-N2DL-HeLa/02/t071,71,652,337,5,5,Fluo-N2DL-HeLa/02/t072,72,652,337,5,5,,,,,
CTC-AUDIT-01345,PhC-C2DH-U373,2,100,101,PhC-C2DH-U373/02/t100,100,602,170,10,9,PhC-C2DH-U373/02/t101,101,603,170,9,9,,,,,
CTC-AUDIT-01346,Fluo-N2DL-HeLa,2,75,76,Fluo-N2DL-HeLa/02/t075,75,528,278,5,5,Fluo-N2DL-HeLa/02/t076,76,528,278,5,5,,,,,
CTC-AUDIT-01347,Fluo-N2DL-HeLa,2,3,4,Fluo-N2DL-HeLa/02/t003,3,1015,562,3,3,Fluo-N2DL-HeLa/02/t004,4,1016,562,3,3,,,,,
CTC-AUDIT-01348,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,414,556,6,5,Fluo-N2DL-HeLa/02/t005,5,415,556,5,5,,,,,
CTC-AUDIT-01349,Fluo-N2DL-HeLa,2,78,79,Fluo-N2DL-HeLa/02/t078,78,771,70,5,5,Fluo-N2DL-HeLa/02/t079,79,771,70,5,5,,,,,
CTC-AUDIT-01350,Fluo-N2DL-HeLa,2,81,82,Fluo-N2DL-HeLa/02/t081,81,766,40,5,5,Fluo-N2DL-HeLa/02/t082,82,766,40,5,5,,,,,
CTC-AUDIT-01351,Fluo-N2DL-HeLa,2,76,77,Fluo-N2DL-HeLa/02/t076,76,765,40,5,5,Fluo-N2DL-HeLa/02/t077,77,765,40,5,5,,,,,
CTC-AUDIT-01352,Fluo-N2DL-HeLa,2,82,83,Fluo-N2DL-HeLa/02/t082,82,729,25,5,5,Fluo-N2DL-HeLa/02/t083,83,729,25,5,5,,,,,
CTC-AUDIT-01353,Fluo-N2DL-HeLa,2,84,85,Fluo-N2DL-HeLa/02/t084,84,419,580,5,5,Fluo-N2DL-HeLa/02/t085,85,419,580,5,5,,,,,
CTC-AUDIT-01354,Fluo-N2DL-HeLa,2,82,83,Fluo-N2DL-HeLa/02/t082,82,562,207,5,5,Fluo-N2DL-HeLa/02/t083,83,562,207,5,5,,,,,
CTC-AUDIT-01355,PhC-C2DH-U373,2,49,50,PhC-C2DH-U373/02/t049,49,178,184,11,11,PhC-C2DH-U373/02/t050,50,178,184,11,11,,,,,
CTC-AUDIT-01356,Fluo-N2DL-HeLa,2,85,86,Fluo-N2DL-HeLa/02/t085,85,779,662,5,5,Fluo-N2DL-HeLa/02/t086,86,779,662,5,5,,,,,
CTC-AUDIT-01357,Fluo-N2DL-HeLa,2,89,90,Fluo-N2DL-HeLa/02/t089,89,610,91,5,5,Fluo-N2DL-HeLa/02/t090,90,610,91,5,5,,,,,
CTC-AUDIT-01358,Fluo-N2DL-HeLa,2,81,82,Fluo-N2DL-HeLa/02/t081,81,562,207,5,5,Fluo-N2DL-HeLa/02/t082,82,562,207,5,5,,,,,
CTC-AUDIT-01359,PhC-C2DH-U373,2,111,112,PhC-C2DH-U373/02/t111,111,634,324,3,3,PhC-C2DH-U373/02/t112,112,634,326,3,3,,,,,
CTC-AUDIT-01360,Fluo-N2DL-HeLa,2,75,76,Fluo-N2DL-HeLa/02/t075,75,890,264,5,5,Fluo-N2DL-HeLa/02/t076,76,890,264,5,5,,,,,
CTC-AUDIT-01361,PhC-C2DH-U373,2,50,51,PhC-C2DH-U373/02/t050,50,178,184,11,11,PhC-C2DH-U373/02/t051,51,178,184,11,11,,,,,
CTC-AUDIT-01362,Fluo-N2DL-HeLa,2,3,4,Fluo-N2DL-HeLa/02/t003,3,846,391,6,5,Fluo-N2DL-HeLa/02/t004,4,846,391,5,5,,,,,
CTC-AUDIT-01363,Fluo-N2DL-HeLa,2,83,84,Fluo-N2DL-HeLa/02/t083,83,419,580,5,5,Fluo-N2DL-HeLa/02/t084,84,419,580,5,5,,,,,
CTC-AUDIT-01364,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,337,553,6,5,Fluo-N2DL-HeLa/02/t024,24,337,553,6,5,,,,,
CTC-AUDIT-01365,PhC-C2DH-U373,2,74,75,PhC-C2DH-U373/02/t074,74,589,190,9,9,PhC-C2DH-U373/02/t075,75,590,190,9,9,,,,,
CTC-AUDIT-01366,Fluo-N2DL-HeLa,2,80,81,Fluo-N2DL-HeLa/02/t080,80,729,25,5,5,Fluo-N2DL-HeLa/02/t081,81,729,25,5,5,,,,,
CTC-AUDIT-01367,Fluo-N2DL-HeLa,2,88,89,Fluo-N2DL-HeLa/02/t088,88,417,577,5,5,Fluo-N2DL-HeLa/02/t089,89,417,577,5,5,,,,,
CTC-AUDIT-01368,Fluo-N2DL-HeLa,2,88,89,Fluo-N2DL-HeLa/02/t088,88,513,228,5,5,Fluo-N2DL-HeLa/02/t089,89,513,228,5,5,,,,,
CTC-AUDIT-01369,Fluo-N2DL-HeLa,2,79,80,Fluo-N2DL-HeLa/02/t079,79,960,669,5,5,Fluo-N2DL-HeLa/02/t080,80,960,669,5,5,,,,,
CTC-AUDIT-01370,Fluo-N2DL-HeLa,2,9,10,Fluo-N2DL-HeLa/02/t009,9,418,550,5,5,Fluo-N2DL-HeLa/02/t010,10,418,549,5,6,,,,,
CTC-AUDIT-01371,PhC-C2DH-U373,2,71,72,PhC-C2DH-U373/02/t071,71,638,266,3,3,PhC-C2DH-U373/02/t072,72,640,266,3,3,,,,,
CTC-AUDIT-01372,Fluo-N2DL-HeLa,2,85,86,Fluo-N2DL-HeLa/02/t085,85,419,580,5,5,Fluo-N2DL-HeLa/02/t086,86,419,580,5,5,,,,,
CTC-AUDIT-01373,Fluo-N2DL-HeLa,2,82,83,Fluo-N2DL-HeLa/02/t082,82,766,40,5,5,Fluo-N2DL-HeLa/02/t083,83,766,40,5,5,,,,,
CTC-AUDIT-01374,Fluo-N2DL-HeLa,2,80,81,Fluo-N2DL-HeLa/02/t080,80,634,611,5,5,Fluo-N2DL-HeLa/02/t081,81,634,611,5,5,,,,,
CTC-AUDIT-01375,Fluo-N2DL-HeLa,2,84,85,Fluo-N2DL-HeLa/02/t084,84,347,534,5,5,Fluo-N2DL-HeLa/02/t085,85,347,534,5,5,,,,,
CTC-AUDIT-01376,PhC-C2DH-U373,2,47,48,PhC-C2DH-U373/02/t047,47,178,184,11,11,PhC-C2DH-U373/02/t048,48,178,184,11,11,,,,,
CTC-AUDIT-01377,Fluo-N2DL-HeLa,2,87,88,Fluo-N2DL-HeLa/02/t087,87,961,666,5,5,Fluo-N2DL-HeLa/02/t088,88,961,666,5,5,,,,,
CTC-AUDIT-01378,Fluo-N2DL-HeLa,2,83,84,Fluo-N2DL-HeLa/02/t083,83,729,25,5,5,Fluo-N2DL-HeLa/02/t084,84,729,25,5,5,,,,,
CTC-AUDIT-01379,Fluo-N2DL-HeLa,2,76,77,Fluo-N2DL-HeLa/02/t076,76,801,155,5,5,Fluo-N2DL-HeLa/02/t077,77,801,155,5,5,,,,,
CTC-AUDIT-01380,PhC-C2DH-U373,2,67,68,PhC-C2DH-U373/02/t067,67,637,263,3,3,PhC-C2DH-U373/02/t068,68,636,265,3,3,,,,,
CTC-AUDIT-01381,Fluo-N2DL-HeLa,2,83,84,Fluo-N2DL-HeLa/02/t083,83,961,668,5,5,Fluo-N2DL-HeLa/02/t084,84,961,668,5,5,,,,,
CTC-AUDIT-01382,PhC-C2DH-U373,2,97,98,PhC-C2DH-U373/02/t097,97,637,287,3,3,PhC-C2DH-U373/02/t098,98,637,289,3,3,,,,,
CTC-AUDIT-01383,Fluo-N2DL-HeLa,2,83,84,Fluo-N2DL-HeLa/02/t083,83,562,207,5,5,Fluo-N2DL-HeLa/02/t084,84,562,207,5,5,,,,,
CTC-AUDIT-01384,Fluo-N2DL-HeLa,2,79,80,Fluo-N2DL-HeLa/02/t079,79,555,442,5,5,Fluo-N2DL-HeLa/02/t080,80,555,442,5,5,,,,,
CTC-AUDIT-01385,Fluo-N2DL-HeLa,2,88,89,Fluo-N2DL-HeLa/02/t088,88,632,615,5,5,Fluo-N2DL-HeLa/02/t089,89,632,615,5,5,,,,,
CTC-AUDIT-01386,Fluo-N2DL-HeLa,2,85,86,Fluo-N2DL-HeLa/02/t085,85,562,206,5,5,Fluo-N2DL-HeLa/02/t086,86,562,206,5,5,,,,,
CTC-AUDIT-01387,Fluo-N2DL-HeLa,2,89,90,Fluo-N2DL-HeLa/02/t089,89,894,248,5,5,Fluo-N2DL-HeLa/02/t090,90,894,248,5,5,,,,,
CTC-AUDIT-01388,Fluo-N2DL-HeLa,2,82,83,Fluo-N2DL-HeLa/02/t082,82,720,545,5,5,Fluo-N2DL-HeLa/02/t083,83,720,545,5,5,,,,,
CTC-AUDIT-01389,Fluo-N2DL-HeLa,2,18,19,Fluo-N2DL-HeLa/02/t018,18,582,607,1,1,Fluo-N2DL-HeLa/02/t019,19,582,606,1,1,,,,,
CTC-AUDIT-01390,Fluo-N2DL-HeLa,2,79,80,Fluo-N2DL-HeLa/02/t079,79,345,534,5,5,Fluo-N2DL-HeLa/02/t080,80,345,534,5,5,,,,,
CTC-AUDIT-01391,PhC-C2DH-U373,2,29,30,PhC-C2DH-U373/02/t029,29,185,180,12,11,PhC-C2DH-U373/02/t030,30,185,180,11,11,,,,,
CTC-AUDIT-01392,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,835,420,6,5,Fluo-N2DL-HeLa/02/t005,5,836,420,5,5,,,,,
CTC-AUDIT-01393,Fluo-N2DL-HeLa,2,88,89,Fluo-N2DL-HeLa/02/t088,88,610,91,5,5,Fluo-N2DL-HeLa/02/t089,89,610,91,5,5,,,,,
CTC-AUDIT-01394,Fluo-N2DL-HeLa,2,18,19,Fluo-N2DL-HeLa/02/t018,18,316,211,7,7,Fluo-N2DL-HeLa/02/t019,19,316,211,7,7,,,,,
CTC-AUDIT-01395,PhC-C2DH-U373,2,37,38,PhC-C2DH-U373/02/t037,37,540,458,5,5,PhC-C2DH-U373/02/t038,38,538,458,5,5,,,,,
CTC-AUDIT-01396,PhC-C2DH-U373,2,53,54,PhC-C2DH-U373/02/t053,53,56,436,5,5,PhC-C2DH-U373/02/t054,54,56,434,5,5,,,,,
CTC-AUDIT-01397,Fluo-N2DL-HeLa,2,90,91,Fluo-N2DL-HeLa/02/t090,90,512,228,5,5,Fluo-N2DL-HeLa/02/t091,91,512,228,5,5,,,,,
CTC-AUDIT-01398,Fluo-N2DL-HeLa,2,84,85,Fluo-N2DL-HeLa/02/t084,84,361,605,5,5,Fluo-N2DL-HeLa/02/t085,85,361,605,5,5,,,,,
CTC-AUDIT-01399,Fluo-N2DL-HeLa,2,76,77,Fluo-N2DL-HeLa/02/t076,76,387,339,5,5,Fluo-N2DL-HeLa/02/t077,77,387,339,5,5,,,,,
CTC-AUDIT-01400,Fluo-N2DL-HeLa,2,79,80,Fluo-N2DL-HeLa/02/t079,79,862,271,5,5,Fluo-N2DL-HeLa/02/t080,80,862,271,5,5,,,,,
CTC-AUDIT-01401,PhC-C2DH-U373,2,64,65,PhC-C2DH-U373/02/t064,64,55,426,5,5,PhC-C2DH-U373/02/t065,65,55,428,5,5,,,,,
CTC-AUDIT-01402,PhC-C2DH-U373,2,24,25,PhC-C2DH-U373/02/t024,24,571,460,6,5,PhC-C2DH-U373/02/t025,25,570,458,5,5,,,,,
CTC-AUDIT-01403,PhC-C2DH-U373,2,53,54,PhC-C2DH-U373/02/t053,53,172,180,11,11,PhC-C2DH-U373/02/t054,54,172,180,11,11,,,,,
CTC-AUDIT-01404,Fluo-N2DL-HeLa,2,90,91,Fluo-N2DL-HeLa/02/t090,90,610,91,5,5,Fluo-N2DL-HeLa/02/t091,91,610,91,5,5,,,,,
CTC-AUDIT-01405,Fluo-N2DL-HeLa,2,89,90,Fluo-N2DL-HeLa/02/t089,89,767,659,5,5,Fluo-N2DL-HeLa/02/t090,90,767,659,5,5,,,,,
CTC-AUDIT-01406,Fluo-N2DL-HeLa,2,86,87,Fluo-N2DL-HeLa/02/t086,86,961,666,5,5,Fluo-N2DL-HeLa/02/t087,87,961,666,5,5,,,,,
CTC-AUDIT-01407,Fluo-N2DL-HeLa,2,2,3,Fluo-N2DL-HeLa/02/t002,2,847,391,5,5,Fluo-N2DL-HeLa/02/t003,3,846,391,6,5,,,,,
CTC-AUDIT-01408,Fluo-N2DL-HeLa,2,86,87,Fluo-N2DL-HeLa/02/t086,86,552,436,5,5,Fluo-N2DL-HeLa/02/t087,87,552,436,5,5,,,,,
CTC-AUDIT-01409,Fluo-N2DL-HeLa,2,7,8,Fluo-N2DL-HeLa/02/t007,7,337,266,7,7,Fluo-N2DL-HeLa/02/t008,8,337,266,7,7,,,,,
CTC-AUDIT-01410,Fluo-N2DL-HeLa,2,87,88,Fluo-N2DL-HeLa/02/t087,87,513,228,5,5,Fluo-N2DL-HeLa/02/t088,88,513,228,5,5,,,,,
CTC-AUDIT-01411,Fluo-N2DL-HeLa,2,87,88,Fluo-N2DL-HeLa/02/t087,87,610,91,5,5,Fluo-N2DL-HeLa/02/t088,88,610,91,5,5,,,,,
CTC-AUDIT-01412,PhC-C2DH-U373,2,13,14,PhC-C2DH-U373/02/t013,13,608,444,11,12,PhC-C2DH-U373/02/t014,14,607,444,11,11,,,,,
CTC-AUDIT-01413,Fluo-N2DL-HeLa,2,86,87,Fluo-N2DL-HeLa/02/t086,86,728,24,5,5,Fluo-N2DL-HeLa/02/t087,87,728,24,5,5,,,,,
CTC-AUDIT-01414,Fluo-N2DL-HeLa,2,7,8,Fluo-N2DL-HeLa/02/t007,7,720,157,7,7,Fluo-N2DL-HeLa/02/t008,8,720,157,7,7,,,,,
CTC-AUDIT-01415,Fluo-N2DL-HeLa,2,86,87,Fluo-N2DL-HeLa/02/t086,86,562,206,5,5,Fluo-N2DL-HeLa/02/t087,87,562,206,5,5,,,,,
CTC-AUDIT-01416,Fluo-N2DL-HeLa,2,90,91,Fluo-N2DL-HeLa/02/t090,90,642,80,5,5,Fluo-N2DL-HeLa/02/t091,91,642,80,5,5,,,,,
CTC-AUDIT-01417,PhC-C2DH-U373,2,34,35,PhC-C2DH-U373/02/t034,34,185,180,11,11,PhC-C2DH-U373/02/t035,35,184,180,12,11,,,,,
CTC-AUDIT-01418,PhC-C2DH-U373,2,62,63,PhC-C2DH-U373/02/t062,62,175,178,10,10,PhC-C2DH-U373/02/t063,63,176,179,9,9,,,,,
CTC-AUDIT-01419,DIC-C2DH-HeLa,2,54,55,DIC-C2DH-HeLa/02/t054,54,124,275,15,15,DIC-C2DH-HeLa/02/t055,55,124,275,15,15,,,,,
CTC-AUDIT-01420,Fluo-N2DL-HeLa,2,87,88,Fluo-N2DL-HeLa/02/t087,87,527,254,5,5,Fluo-N2DL-HeLa/02/t088,88,527,254,5,5,,,,,
