audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,video_id,frame_pair,candidate_rank,score,screening_label,screening_verified_positive_for_calibration,screening_confidence,source_gt_purity,target_gt_purity
CTC-AUDIT-01366,ctc_Fluo-N2DL-HeLa_02_f080_s550_to_f081_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220080,080-081,2265,0.9999999999745002,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01367,ctc_Fluo-N2DL-HeLa_02_f088_s787_to_f089_t787,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220088,088-089,2268,0.9999999999744156,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01368,ctc_Fluo-N2DL-HeLa_02_f088_s338_to_f089_t338,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220088,088-089,2271,0.9999999999744004,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01369,ctc_Fluo-N2DL-HeLa_02_f079_s872_to_f080_t872,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220079,079-080,2283,0.9999999999742226,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01370,ctc_Fluo-N2DL-HeLa_02_f009_s746_to_f010_t746,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220009,009-010,2285,0.9999999999741648,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01371,ctc_PhC-C2DH-U373_02_f071_s9_to_f072_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320071,071-072,2286,0.999999999974126,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01372,ctc_Fluo-N2DL-HeLa_02_f085_s787_to_f086_t787,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220085,085-086,2291,0.9999999999740488,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01373,ctc_Fluo-N2DL-HeLa_02_f082_s552_to_f083_t552,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220082,082-083,2306,0.9999999999737854,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01374,ctc_Fluo-N2DL-HeLa_02_f080_s810_to_f081_t810,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220080,080-081,2321,0.9999999999734056,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01375,ctc_Fluo-N2DL-HeLa_02_f084_s758_to_f085_t758,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220084,084-085,2333,0.999999999973135,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01376,ctc_PhC-C2DH-U373_02_f047_s3_to_f048_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320047,047-048,2334,0.9999999999731006,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01377,ctc_Fluo-N2DL-HeLa_02_f087_s872_to_f088_t872,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220087,087-088,2335,0.9999999999730976,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01378,ctc_Fluo-N2DL-HeLa_02_f083_s550_to_f084_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220083,083-084,2348,0.9999999999728192,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01379,ctc_Fluo-N2DL-HeLa_02_f076_s565_to_f077_t565,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220076,076-077,2353,0.9999999999727396,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01380,ctc_PhC-C2DH-U373_02_f067_s9_to_f068_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320067,067-068,2356,0.9999999999727044,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01381,ctc_Fluo-N2DL-HeLa_02_f083_s872_to_f084_t872,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220083,083-084,2357,0.9999999999726958,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01382,ctc_PhC-C2DH-U373_02_f097_s9_to_f098_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320097,097-098,2367,0.9999999999724852,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01383,ctc_Fluo-N2DL-HeLa_02_f083_s334_to_f084_t334,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220083,083-084,2379,0.99999999997225,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01384,ctc_Fluo-N2DL-HeLa_02_f079_s449_to_f080_t449,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220079,079-080,2384,0.9999999999721116,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01385,ctc_Fluo-N2DL-HeLa_02_f088_s810_to_f089_t810,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220088,088-089,2391,0.9999999999720302,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01386,ctc_Fluo-N2DL-HeLa_02_f085_s334_to_f086_t334,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220085,085-086,2407,0.9999999999718084,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01387,ctc_Fluo-N2DL-HeLa_02_f089_s723_to_f090_t723,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220089,089-090,2413,0.999999999971708,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01388,ctc_Fluo-N2DL-HeLa_02_f082_s840_to_f083_t840,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220082,082-083,2416,0.9999999999716732,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01389,ctc_Fluo-N2DL-HeLa_02_f018_s812_to_f019_t812,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220018,018-019,2423,0.9999999999716233,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01390,ctc_Fluo-N2DL-HeLa_02_f079_s758_to_f080_t758,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220079,079-080,2428,0.9999999999715754,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01391,ctc_PhC-C2DH-U373_02_f029_s3_to_f030_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320029,029-030,2434,0.9999999999715076,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01392,ctc_Fluo-N2DL-HeLa_02_f004_s701_to_f005_t701,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220004,004-005,2442,0.9999999999713652,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01393,ctc_Fluo-N2DL-HeLa_02_f088_s409_to_f089_t409,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220088,088-089,2445,0.9999999999713388,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01394,ctc_Fluo-N2DL-HeLa_02_f018_s224_to_f019_t224,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220018,018-019,2447,0.9999999999712914,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01395,ctc_PhC-C2DH-U373_02_f037_s11_to_f038_t11,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320037,037-038,2460,0.999999999971174,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01396,ctc_PhC-C2DH-U373_02_f053_s18_to_f054_t18,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320053,053-054,2461,0.9999999999711676,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01397,ctc_Fluo-N2DL-HeLa_02_f090_s338_to_f091_t338,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220090,090-091,2463,0.9999999999711552,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01398,ctc_Fluo-N2DL-HeLa_02_f084_s765_to_f085_t765,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220084,084-085,2481,0.9999999999708912,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01399,ctc_Fluo-N2DL-HeLa_02_f076_s266_to_f077_t266,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220076,076-077,2499,0.9999999999706471,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01400,ctc_Fluo-N2DL-HeLa_02_f079_s712_to_f080_t712,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220079,079-080,2508,0.9999999999704768,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01401,ctc_PhC-C2DH-U373_02_f064_s18_to_f065_t18,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320064,064-065,2521,0.9999999999700976,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01402,ctc_PhC-C2DH-U373_02_f024_s11_to_f025_t11,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320024,024-025,2536,0.9999999999699218,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01403,ctc_PhC-C2DH-U373_02_f053_s3_to_f054_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320053,053-054,2556,0.9999999999696488,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01404,ctc_Fluo-N2DL-HeLa_02_f090_s409_to_f091_t409,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220090,090-091,2576,0.999999999969248,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01405,ctc_Fluo-N2DL-HeLa_02_f089_s865_to_f090_t865,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220089,089-090,2582,0.9999999999691572,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01406,ctc_Fluo-N2DL-HeLa_02_f086_s872_to_f087_t872,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220086,086-087,2599,0.9999999999688488,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01407,ctc_Fluo-N2DL-HeLa_02_f002_s710_to_f003_t710,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220002,002-003,2618,0.9999999999686382,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01408,ctc_Fluo-N2DL-HeLa_02_f086_s449_to_f087_t449,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220086,086-087,2637,0.999999999968468,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01409,ctc_Fluo-N2DL-HeLa_02_f007_s229_to_f008_t229,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220007,007-008,2641,0.999999999968426,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01410,ctc_Fluo-N2DL-HeLa_02_f087_s338_to_f088_t338,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220087,087-088,2667,0.9999999999679494,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01411,ctc_Fluo-N2DL-HeLa_02_f087_s409_to_f088_t409,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220087,087-088,2668,0.999999999967938,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01412,ctc_PhC-C2DH-U373_02_f013_s11_to_f014_t11,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320013,013-014,2669,0.9999999999679344,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01413,ctc_Fluo-N2DL-HeLa_02_f086_s550_to_f087_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220086,086-087,2680,0.9999999999677112,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01414,ctc_Fluo-N2DL-HeLa_02_f007_s582_to_f008_t582,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220007,007-008,2700,0.9999999999671358,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01415,ctc_Fluo-N2DL-HeLa_02_f086_s334_to_f087_t334,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220086,086-087,2705,0.9999999999670934,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01416,ctc_Fluo-N2DL-HeLa_02_f090_s374_to_f091_t374,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220090,090-091,2708,0.9999999999670786,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01417,ctc_PhC-C2DH-U373_02_f034_s3_to_f035_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320034,034-035,2718,0.9999999999669408,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01418,ctc_PhC-C2DH-U373_02_f062_s3_to_f063_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320062,062-063,2732,0.9999999999666211,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01419,ctc_DIC-C2DH-HeLa_02_f054_s8_to_f055_t8,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20054,054-055,2750,0.9999999999662532,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01420,ctc_Fluo-N2DL-HeLa_02_f087_s411_to_f088_t411,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220087,087-088,2759,0.9999999999661168,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01421,ctc_Fluo-N2DL-HeLa_02_f009_s771_to_f010_t771,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220009,009-010,2763,0.9999999999659964,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01422,ctc_Fluo-N2DL-HeLa_02_f090_s810_to_f091_t810,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220090,090-091,2827,0.999999999964584,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01423,ctc_Fluo-N2DL-HeLa_02_f000_s783_to_f001_t783,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220000,000-001,2830,0.9999999999645232,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01424,ctc_Fluo-N2DL-HeLa_02_f011_s807_to_f012_t807,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220011,011-012,2863,0.999999999963995,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01425,ctc_Fluo-N2DL-HeLa_02_f009_s229_to_f010_t229,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220009,009-010,2955,0.9999999999624724,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01426,ctc_Fluo-N2DL-HeLa_02_f010_s339_to_f011_t339,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220010,010-011,3054,0.9999999999603968,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01427,ctc_DIC-C2DH-HeLa_02_f015_s32_to_f016_t32,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20015,015-016,3058,0.999999999960322,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01428,ctc_Fluo-N2DL-HeLa_02_f017_s562_to_f018_t562,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220017,017-018,3098,0.9999999999594285,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01429,ctc_PhC-C2DH-U373_02_f070_s1_to_f071_t1,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320070,070-071,3099,0.9999999999594176,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01430,ctc_Fluo-N2DL-HeLa_02_f017_s400_to_f018_t400,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220017,017-018,3124,0.9999999999589833,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01431,ctc_PhC-C2DH-U373_02_f048_s4_to_f049_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320048,048-049,3189,0.9999999999573256,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01432,ctc_Fluo-N2DL-HeLa_02_f013_s583_to_f014_t583,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220013,013-014,3191,0.999999999957309,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01433,ctc_Fluo-N2DL-HeLa_02_f015_s369_to_f016_t369,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220015,015-016,3192,0.9999999999572904,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01434,ctc_Fluo-N2DL-HeLa_02_f018_s761_to_f019_t761,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220018,018-019,3196,0.9999999999572552,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01435,ctc_PhC-C2DH-U373_02_f038_s14_to_f039_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320038,038-039,3206,0.9999999999569316,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01436,ctc_PhC-C2DH-U373_02_f092_s3_to_f093_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320092,092-093,3210,0.9999999999567676,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01437,ctc_Fluo-N2DL-HeLa_02_f008_s444_to_f009_t444,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220008,008-009,3212,0.9999999999566376,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01438,ctc_Fluo-N2DL-HeLa_02_f001_s851_to_f002_t851,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220001,001-002,3223,0.999999999956279,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01439,ctc_Fluo-N2DL-HeLa_02_f002_s806_to_f003_t806,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220002,002-003,3228,0.9999999999560204,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01440,ctc_Fluo-N2DL-HeLa_02_f001_s516_to_f002_t516,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220001,001-002,3234,0.9999999999557592,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01441,ctc_PhC-C2DH-U373_02_f040_s4_to_f041_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320040,040-041,3243,0.9999999999554998,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01442,ctc_Fluo-N2DL-HeLa_02_f001_s701_to_f002_t701,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220001,001-002,3247,0.9999999999553656,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01443,ctc_Fluo-N2DL-HeLa_02_f002_s416_to_f003_t416,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220002,002-003,3264,0.9999999999549708,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01444,ctc_Fluo-N2DL-HeLa_02_f002_s550_to_f003_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220002,002-003,3268,0.9999999999549004,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01445,ctc_Fluo-N2DL-HeLa_02_f008_s783_to_f009_t783,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220008,008-009,3315,0.9999999999536237,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01446,ctc_PhC-C2DH-U373_02_f076_s9_to_f077_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320076,076-077,3316,0.9999999999536032,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01447,ctc_Fluo-N2DL-HeLa_02_f004_s638_to_f005_t638,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220004,004-005,3321,0.999999999953475,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01448,ctc_Fluo-N2DL-HeLa_02_f006_s720_to_f007_t720,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220006,006-007,3342,0.999999999952955,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01449,ctc_Fluo-N2DL-HeLa_02_f005_s526_to_f006_t526,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220005,005-006,3346,0.9999999999528976,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01450,ctc_Fluo-N2DL-HeLa_02_f001_s480_to_f002_t480,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220001,001-002,3351,0.9999999999527596,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01451,ctc_Fluo-N2DL-HeLa_02_f006_s583_to_f007_t583,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220006,006-007,3358,0.9999999999525576,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01452,ctc_PhC-C2DH-U373_02_f047_s18_to_f048_t18,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320047,047-048,3370,0.9999999999522692,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01453,ctc_Fluo-N2DL-HeLa_02_f011_s562_to_f012_t562,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220011,011-012,3377,0.9999999999520196,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01454,ctc_PhC-C2DH-U373_02_f084_s3_to_f085_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320084,084-085,3381,0.9999999999518449,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01455,ctc_PhC-C2DH-U373_02_f059_s3_to_f060_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320059,059-060,3420,0.9999999999504464,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01456,ctc_Fluo-N2DL-HeLa_02_f006_s638_to_f007_t638,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220006,006-007,3429,0.999999999950216,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01457,ctc_Fluo-N2DL-HeLa_02_f008_s229_to_f009_t229,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220008,008-009,3435,0.99999999995006,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01458,ctc_PhC-C2DH-U373_02_f007_s14_to_f008_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320007,007-008,3440,0.9999999999498006,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01459,ctc_Fluo-N2DL-HeLa_02_f007_s526_to_f008_t526,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220007,007-008,3467,0.9999999999488292,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01460,ctc_Fluo-N2DL-HeLa_02_f000_s771_to_f001_t771,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220000,000-001,3469,0.9999999999487934,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01461,ctc_PhC-C2DH-U373_02_f063_s3_to_f064_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320063,063-064,3476,0.9999999999485928,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01462,ctc_PhC-C2DH-U373_02_f072_s12_to_f073_t12,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320072,072-073,3487,0.9999999999479836,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01463,ctc_Fluo-N2DL-HeLa_02_f000_s638_to_f001_t638,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220000,000-001,3489,0.999999999947945,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01464,ctc_Fluo-N2DL-HeLa_02_f017_s604_to_f018_t604,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220017,017-018,3490,0.99999999994791,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01465,ctc_Fluo-N2DL-HeLa_02_f015_s224_to_f016_t224,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220015,015-016,3493,0.9999999999478651,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01466,ctc_Fluo-N2DL-HeLa_02_f010_s224_to_f011_t224,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220010,010-011,3494,0.9999999999478152,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01467,ctc_PhC-C2DH-U373_02_f022_s3_to_f023_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320022,022-023,3516,0.9999999999469662,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01468,ctc_Fluo-N2DL-HeLa_02_f012_s562_to_f013_t562,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220012,012-013,3520,0.999999999946824,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01469,ctc_Fluo-N2DL-HeLa_02_f005_s412_to_f006_t412,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220005,005-006,3525,0.9999999999467548,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01470,ctc_Fluo-N2DL-HeLa_02_f006_s526_to_f007_t526,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220006,006-007,3546,0.9999999999459728,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01471,ctc_PhC-C2DH-U373_02_f078_s1_to_f079_t1,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320078,078-079,3553,0.9999999999456388,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01472,ctc_Fluo-N2DL-HeLa_02_f015_s604_to_f016_t604,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220015,015-016,3561,0.9999999999452448,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01473,ctc_Fluo-N2DL-HeLa_02_f023_s224_to_f024_t224,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220023,023-024,3573,0.9999999999447936,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01474,ctc_PhC-C2DH-U373_02_f035_s11_to_f036_t11,calibration,True,False,False,0,,,PhC-C2DH-U373,2,320035,035-036,3580,0.999999999944474,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01475,ctc_Fluo-N2DL-HeLa_02_f013_s692_to_f014_t692,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220013,013-014,3586,0.999999999944271,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01476,ctc_Fluo-N2DL-HeLa_02_f011_s710_to_f012_t710,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220011,011-012,3588,0.9999999999441842,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01477,ctc_Fluo-N2DL-HeLa_02_f011_s530_to_f012_t530,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220011,011-012,3595,0.9999999999437884,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01478,ctc_Fluo-N2DL-HeLa_02_f005_s638_to_f006_t638,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220005,005-006,3604,0.9999999999434156,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01479,ctc_Fluo-N2DL-HeLa_02_f016_s825_to_f017_t825,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220016,016-017,3616,0.9999999999430672,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01480,ctc_Fluo-N2DL-HeLa_02_f010_s562_to_f011_t562,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220010,010-011,3619,0.9999999999430094,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01481,ctc_Fluo-N2DL-HeLa_02_f013_s581_to_f014_t581,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220013,013-014,3622,0.9999999999427736,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01482,ctc_Fluo-N2DL-HeLa_02_f008_s638_to_f009_t638,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220008,008-009,3629,0.9999999999424448,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01483,ctc_DIC-C2DH-HeLa_02_f056_s8_to_f057_t8,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,20056,056-057,3634,0.9999999999421788,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-01484,ctc_Fluo-N2DL-HeLa_02_f014_s543_to_f015_t543,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,220014,014-015,3652,0.9999999999415884,same_cell_link,yes,high,1.0,1.0
