K,policy,chemical_system,n_candidates,fraction_of_policy,n_t1_false,n_stable_to_unstable,evidence_scope
500,raw_topK,Br-Ca,9,0.007556675062972292,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Sr,9,0.007556675062972292,9,7,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Yb,9,0.007556675062972292,9,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-N,7,0.005877413937867338,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Mg,7,0.005877413937867338,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Sr,7,0.005877413937867338,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Co,6,0.005037783375314861,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Mn,6,0.005037783375314861,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ca-Cl,6,0.005037783375314861,6,4,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Mn,6,0.005037783375314861,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ba-Br,5,0.0041981528127623844,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ba-Cl,5,0.0041981528127623844,5,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-Sn,5,0.0041981528127623844,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ce-Cl,5,0.0041981528127623844,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cs-F-Tm,5,0.0041981528127623844,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Tm,5,0.0041981528127623844,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Gd-I-N,5,0.0041981528127623844,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ac-Pt,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ba-Ca-F,4,0.0033585222502099076,4,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-Ge,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-H,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-K,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-Si,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Ni,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Er,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Ho,4,0.0033585222502099076,4,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-In,4,0.0033585222502099076,4,4,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Sc,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Sm,4,0.0033585222502099076,4,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cr-F-Pa,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-Sr,4,0.0033585222502099076,4,4,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,I-Sr,4,0.0033585222502099076,4,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Pa-Se,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Pm-Pt,4,0.0033585222502099076,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Al-Br-Er,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Al-F-Sr,3,0.0025188916876574307,3,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,As-Br-Er,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ba-F-Gd,3,0.0025188916876574307,3,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ba-F-Hg,3,0.0025188916876574307,3,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ba-F-Yb,3,0.0025188916876574307,3,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ba-I,3,0.0025188916876574307,3,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Ce,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Dy,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-Ga,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-In,3,0.0025188916876574307,3,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-P,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-Pb,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-Rb,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er-S,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Gd,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Ho,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Lu,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Pb,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Pd,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Pu,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Sc,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Sm,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Tb,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Tm,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Y,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ca-F-Hg,3,0.0025188916876574307,3,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Ca-F-Li,3,0.0025188916876574307,3,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Co,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Cs-Dy,3,0.0025188916876574307,3,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Cs-Er,3,0.0025188916876574307,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Cs-Y,3,0.0025188916876574307,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Cs-Zn,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Dy,3,0.0025188916876574307,3,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Er-K,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Eu,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-La,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Lu,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Mg,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Nd,3,0.0025188916876574307,3,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Ni,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Pd,3,0.0025188916876574307,3,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Pr,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Tb,3,0.0025188916876574307,3,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Y,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cl-Yb,3,0.0025188916876574307,3,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Cu-F-K,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Eu-F-K,3,0.0025188916876574307,3,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Eu-F-Na,3,0.0025188916876574307,3,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Fe-Pa,3,0.0025188916876574307,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Hg-Sr,3,0.0025188916876574307,3,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-K-La,3,0.0025188916876574307,3,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-La-Na,3,0.0025188916876574307,3,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
