chemical_system,entry_id,formula,energy,energy_per_atom,thermo_type,database_version
Cl-Cs-Mg,mp-1094122-GGA,Mg,-4.79068775,-1.5968959166666667,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1184151-GGA,Cs,-25.96666879,-0.8954023720689656,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1055940-GGA,Cs,-0.85403088,-0.85403088,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1012110-GGA,Cs,-3.3963647,-0.849091175,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1056702-GGA,Mg,-1.60028005,-1.60028005,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-568137-GGA,Cs3Mg2Cl7,-46.28712878,-3.857260731666667,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-568909-GGA,Cs2MgCl4,-107.60590576,-3.843068062857143,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-570778-GGA,Cl2,-29.01693064,-1.813558165,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1056351-GGA,Mg,-1.57155674,-1.57155674,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1182809-GGA,Cs,-3.4207228,-0.8551807,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1008394-GGA,Cl2,-7.39414664,-1.84853666,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-973364-GGA,Mg,-6.34780932,-1.58695233,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1183897-GGA,Cs,-17.13450952,-0.856725476,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-978251-GGA,CsMg149,-235.92929999,-1.5728619999333333,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1247180-GGA,Mg,-14.22901379,-1.422901379,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-570922-GGA,MgCl2,-11.84265163,-3.9475505433333336,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-573697-GGA,CsCl,-7.25383928,-3.62691964,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-639727-GGA,Cs,-3.47676184,-0.86919046,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1207313-GGA,MgCl6,-15.914061790000002,-2.2734373985714287,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-22865-GGA,CsCl,-7.15836149,-3.579180745,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-570259-GGA,MgCl2,-12.09198778,-4.030662593333333,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-571387-GGA,MgCl2,-23.33679691,-3.889466151666667,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1016231-GGA,CsMg3,-4.59153634,-1.147884085,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1185584-GGA,Mg149Cl,-245.19215374,-1.6346143582666668,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1007976-GGA,Cs,-3.36194312,-0.84048578,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1023568-GGA,CsMg15,-22.06845865,-1.379278665625,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-23210-GGA,MgCl2,-12.09390516,-4.03130172,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1016264-GGA,CsMg7,-9.73371838,-1.2167147975,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1183694-GGA,Cs,-0.85803644,-0.85803644,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-672241-GGA,Cs,-6.63945841,-0.82993230125,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1055956-GGA,Mg,-1.36376991,-1.36376991,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-949029-GGA,Cs,-6.78970224,-0.84871278,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-1-GGA,Cs,-0.85663276,-0.85663276,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-11832-GGA,Cs,-1.72060441,-0.860302205,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-23004-GGA,CsMgCl3,-39.30525774,-3.930525774,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-569626-GGA,MgCl2,-22.99302538,-3.8321708966666654,GGA_GGA+U,2025.09.25
Cl-Cs-Mg,mp-22848-GGA,Cl2,-7.39263836,-1.84815959,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-974981-GGA,Rb3Mg,-3.8616348,-0.9654087,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1063817-GGA,Rb,-3.19748225,-0.7993705625,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1055940-GGA,Cs,-0.85403088,-0.85403088,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1012110-GGA,Cs,-3.3963647,-0.849091175,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1184016-GGA,CsRb3,-3.66789739,-0.9169743475,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1025227-GGA,Rb2MgCl4,-26.9033148,-3.8433306857142857,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1023517-GGA,RbMg15,-22.73506947,-1.420941841875,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1008394-GGA,Cl2,-7.39414664,-1.84853666,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1186853-GGA,Rb,-19.46084984,-0.973042492,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1183963-GGA,CsRb3,-7.30391958,-0.9129899475,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1207313-GGA,MgCl6,-15.914061790000002,-2.2734373985714287,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-23299-GGA,RbCl,-7.19618276,-3.59809138,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1007976-GGA,Cs,-3.36194312,-0.84048578,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1100149-GGA,CsRbMg6,-9.27478075,-1.15934759375,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-974940-GGA,Rb3Mg,-3.78851779,-0.9471294475,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1-GGA,Cs,-0.85663276,-0.85663276,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-569626-GGA,MgCl2,-22.99302538,-3.8321708966666654,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-27208-GGA,RbMgCl3,-78.17017824,-3.908508912,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1096915-GGA,Cs,-0.853194399999999,-0.853194399999999,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1185559-GGA,CsRb3,-3.81101024,-0.95275256,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-573579-GGA,Cs,-6.73141096,-0.84142637,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-570782-GGA,MgCl2,-23.45683168,-3.9094719466666654,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1056702-GGA,Mg,-1.60028005,-1.60028005,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-975129-GGA,Rb,-1.94102164,-0.97051082,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1186892-GGA,RbMg2,-7.27777363,-1.2129622716666668,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1183945-GGA,CsRb3,-3.74043575,-0.9351089375,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-662499-GGA,RbMgCl3,-117.12795976,-3.9042653253333337,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1183897-GGA,Cs,-17.13450952,-0.856725476,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-978251-GGA,CsMg149,-235.92929999,-1.5728619999333333,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1016226-GGA,RbMg3,-4.8370396,-1.2092599,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-639727-GGA,Cs,-3.47676184,-0.86919046,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-975110-GGA,RbMg3,-9.48259928,-1.18532491,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1098082-GGA,CsRbMg6,-9.31082591,-1.16385323875,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-570259-GGA,MgCl2,-12.09198778,-4.030662593333333,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-975519-GGA,Rb,-0.96390686,-0.96390686,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-974974-GGA,RbMg,-6.55921332,-1.09320222,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-974620-GGA,Rb,-7.55309927,-0.94413740875,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1017323-GGA,CsRbMg6,-17.72244568,-1.107652855,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-672241-GGA,Cs,-6.63945841,-0.82993230125,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1026639-GGA,CsRbMg14,-20.02659671,-1.251662294375,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1016325-GGA,RbMg7,-10.28089062,-1.2851113275,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-11832-GGA,Cs,-1.72060441,-0.860302205,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-639755-GGA,Rb,-0.97314667,-0.97314667,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1186860-GGA,Rb3Mg,-7.66549187,-0.95818648375,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-70-GGA,Rb,-0.9713216,-0.9713216,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-974768-GGA,Rb2Mg,-6.03363238,-1.0056053966666667,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-153-GGA,Mg,-3.18200267,-1.591001335,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1187343-GGA,RbMg149,-241.24587488,-1.6083058325333333,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1186899-GGA,Rb,-27.301436,-0.9414288275862068,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1186819-GGA,Rb2Mg,-5.81184339,-0.968640565,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-570778-GGA,Cl2,-29.01693064,-1.813558165,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-23295-GGA,RbCl,-7.31881576,-3.65940788,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-12628-GGA,Rb,-0.96519287,-0.96519287,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-862689-GGA,Cs3Rb,-6.88169605,-0.86021200625,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1247180-GGA,Mg,-14.22901379,-1.422901379,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1186828-GGA,Rb2Mg,-5.95949135,-0.9932485583333334,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1186894-GGA,RbMg,-6.73276124,-1.1221268733333334,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-570922-GGA,MgCl2,-11.84265163,-3.9475505433333336,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1225895-GGA,CsRb,-1.8195507,-0.90977535,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-571387-GGA,MgCl2,-23.33679691,-3.889466151666667,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1016231-GGA,CsMg3,-4.59153634,-1.147884085,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1018045-GGA,Rb,-3.62400847,-0.9060021175,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-656615-GGA,Rb,-7.66073231,-0.95759153875,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1023568-GGA,CsMg15,-22.06845865,-1.379278665625,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1179802-GGA,Rb,-7.41507832,-0.92688479,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1016264-GGA,CsMg7,-9.73371838,-1.2167147975,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1183694-GGA,Cs,-0.85803644,-0.85803644,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1186852-GGA,Rb3Mg,-3.83305161,-0.9582629025,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-975204-GGA,Rb,-1.93738593,-0.968692965,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-949029-GGA,Cs,-6.78970224,-0.84871278,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1179656-GGA,Rb,-7.84427258,-0.9805340725,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1186834-GGA,Rb2Mg,-6.11146617,-1.018577695,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-110-GGA,Mg,-1.57447816,-1.57447816,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1179832-GGA,Rb,-4.22407837,-0.52800979625,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-3-GGA,Cs,-1.61482758,-0.80741379,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1094122-GGA,Mg,-4.79068775,-1.5968959166666667,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1184151-GGA,Cs,-25.96666879,-0.8954023720689656,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-867126-GGA,Rb,-2.86837605,-0.95612535,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-568137-GGA,Cs3Mg2Cl7,-46.28712878,-3.857260731666667,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-568909-GGA,Cs2MgCl4,-107.60590576,-3.843068062857143,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1056351-GGA,Mg,-1.57155674,-1.57155674,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1182809-GGA,Cs,-3.4207228,-0.8551807,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-973364-GGA,Mg,-6.34780932,-1.58695233,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-604321-GGA,Rb,-3.91319338,-0.978298345,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-573697-GGA,CsCl,-7.25383928,-3.62691964,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1026731-GGA,CsRbMg14,-20.91304972,-1.3070656075,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-22865-GGA,CsCl,-7.15836149,-3.579180745,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1185584-GGA,Mg149Cl,-245.19215374,-1.6346143582666668,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-23210-GGA,MgCl2,-12.09390516,-4.03130172,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-640416-GGA,Rb,-7.39045015,-0.92380626875,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-1055956-GGA,Mg,-1.36376991,-1.36376991,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-569688-GGA,Rb,-23.88002147,-0.9184623642307692,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-23004-GGA,CsMgCl3,-39.30525774,-3.930525774,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-639736-GGA,Rb,-1.82067884,-0.91033942,GGA_GGA+U,2025.09.25
Cl-Cs-Mg-Rb,mp-22848-GGA,Cl2,-7.39263836,-1.84815959,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1096915-GGA,Cs,-0.853194399999999,-0.853194399999999,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-974788-GGA,Nd,-14.29629073,-4.765430243333333,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-28313-GGA,NdCl2,-61.63608056,-5.136340046666667,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-3-GGA,Cs,-1.61482758,-0.80741379,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-973953-GGA,NdCl2,-31.05906486,-5.17651081,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-573579-GGA,Cs,-6.73141096,-0.84142637,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1184151-GGA,Cs,-25.96666879,-0.8954023720689656,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1055940-GGA,Cs,-0.85403088,-0.85403088,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1012110-GGA,Cs,-3.3963647,-0.849091175,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1183961-GGA,CsNd,-4.38411002,-2.19205501,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-123-GGA,Nd,-19.07258973,-4.7681474325,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-570778-GGA,Cl2,-29.01693064,-1.813558165,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1182809-GGA,Cs,-3.4207228,-0.8551807,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1008394-GGA,Cl2,-7.39414664,-1.84853666,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1183897-GGA,Cs,-17.13450952,-0.856725476,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-573697-GGA,CsCl,-7.25383928,-3.62691964,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-639727-GGA,Cs,-3.47676184,-0.86919046,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-159-GGA,Nd,-4.75913303,-4.75913303,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-22865-GGA,CsCl,-7.15836149,-3.579180745,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1183944-GGA,CsNd3,-12.95938204,-3.23984551,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1007976-GGA,Cs,-3.36194312,-0.84048578,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1183694-GGA,Cs,-0.85803644,-0.85803644,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1186268-GGA,Nd3Cl,-34.34377406,-4.2929717575,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-672241-GGA,Cs,-6.63945841,-0.82993230125,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-23183-GGA,NdCl3,-42.61106162,-5.3263827025,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-4-GGA,Nd,-4.62818377,-4.62818377,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-949029-GGA,Cs,-6.78970224,-0.84871278,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1-GGA,Cs,-0.85663276,-0.85663276,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-1221177-GGA,Nd14Cl33,-481.32526009,-5.12048149031915,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-11832-GGA,Cs,-1.72060441,-0.860302205,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-582081-GGA,Cs3NdCl6,-349.60420744,-4.370052593,GGA_GGA+U,2025.09.25
Cl-Cs-Nd,mp-22848-GGA,Cl2,-7.39263836,-1.84815959,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1096915-GGA,Cs,-0.853194399999999,-0.853194399999999,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1207348-GGA,NiCl6,-18.12579201,-2.5893988585714287,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-23-GGA,Ni,-5.78013668,-5.78013668,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1186339-GGA,NiCl,-16.70353917,-4.1758847925,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-3-GGA,Cs,-1.61482758,-0.80741379,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-573579-GGA,Cs,-6.73141096,-0.84142637,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1184151-GGA,Cs,-25.96666879,-0.8954023720689656,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1094110-GGA,Ni5Cl6,-45.67256788,-4.152051625454545,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1055940-GGA,Cs,-0.85403088,-0.85403088,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1012110-GGA,Cs,-3.3963647,-0.849091175,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1021674-GGA,NiCl,-8.0791378,-4.0395689,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1094136-GGA,Ni,-10.08057028,-5.04028514,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-570778-GGA,Cl2,-29.01693064,-1.813558165,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1246134-GGA,Ni,-5.37022588,-5.37022588,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-10257-GGA,Ni,-11.50798865,-5.753994325,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1096769-GGA,Ni3Cl4,-58.17026454,-4.155018895714286,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1182809-GGA,Cs,-3.4207228,-0.8551807,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1014111-GGA,Ni,-10.3197951,-5.15989755,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1008394-GGA,Cl2,-7.39414664,-1.84853666,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1189297-GGA,Cs3NiCl5,-68.84591064,-3.824772813333333,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1183897-GGA,Cs,-17.13450952,-0.856725476,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-573697-GGA,CsCl,-7.25383928,-3.62691964,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-639727-GGA,Cs,-3.47676184,-0.86919046,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-27396-GGA,NiCl2,-12.58714101,-4.19571367,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1094137-GGA,Ni15Cl16,-126.36806814,-4.07638929483871,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-22865-GGA,CsCl,-7.15836149,-3.579180745,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-22950-GGA,CsNiCl3,-40.21991391,-4.021991390999999,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1007976-GGA,Cs,-3.36194312,-0.84048578,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1022720-GGA,Ni6Cl7,-107.23990357,-4.124611675769232,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1183694-GGA,Cs,-0.85803644,-0.85803644,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1008728-GGA,Ni,-5.6845769,-5.6845769,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-985605-GGA,Cs3Ni,-5.66243539,-1.4156088475,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-672241-GGA,Cs,-6.63945841,-0.82993230125,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1096770-GGA,Ni3Cl4,-29.09938598,-4.15705514,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-949029-GGA,Cs,-6.78970224,-0.84871278,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-1-GGA,Cs,-0.85663276,-0.85663276,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-11832-GGA,Cs,-1.72060441,-0.860302205,GGA_GGA+U,2025.09.25
Cl-Cs-Ni,mp-22848-GGA,Cl2,-7.39263836,-1.84815959,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1096915-GGA,Cs,-0.853194399999999,-0.853194399999999,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-97-GGA,Pr,-4.77286121,-4.77286121,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-3-GGA,Cs,-1.61482758,-0.80741379,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-63-GGA,Pr,-4.64528909,-4.64528909,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-573579-GGA,Cs,-6.73141096,-0.84142637,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1184151-GGA,Cs,-25.96666879,-0.8954023720689656,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1055940-GGA,Cs,-0.85403088,-0.85403088,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1012110-GGA,Cs,-3.3963647,-0.849091175,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1112362-GGA,Cs3PrCl6,-43.11250518,-4.311250518,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1183946-GGA,CsPr3,-13.08650233,-3.2716255825,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1213617-GGA,CsPr2Cl7,-402.55247127,-5.0319058908750005,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-570778-GGA,Cl2,-29.01693064,-1.813558165,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-981544-GGA,Pr,-14.33108319,-4.77702773,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1182809-GGA,Cs,-3.4207228,-0.8551807,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-23211-GGA,PrCl3,-42.71798372,-5.339747965,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1008394-GGA,Cl2,-7.39414664,-1.84853666,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-567630-GGA,Pr,-28.63573664,-4.7726227733333335,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1179917-GGA,Pr,-14.30187732,-4.767292439999999,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1183897-GGA,Cs,-17.13450952,-0.856725476,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-975601-GGA,Pr3Cl,-34.737808120000004,-4.3422260150000005,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-573697-GGA,CsCl,-7.25383928,-3.62691964,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-639727-GGA,Cs,-3.47676184,-0.86919046,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-38-GGA,Pr,-19.12362302,-4.780905755,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1009594-GGA,Pr,-9.4984159,-4.74920795,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-22865-GGA,CsCl,-7.15836149,-3.579180745,GGA_GGA+U,2025.09.25
Cl-Cs-Pr,mp-1059256-GGA,Pr,-9.50392449,-4.751962245,GGA_GGA+U,2025.09.25
