candidate_id,source,formula,n_sites,block_id,stable_DFT,structure_ref,structure_sha256,chgnet_energy_per_atom,frozen_model_score,score_status,element_reference_energy_per_atom,predicted_formation_energy_proxy
pgcgm-4e95f8791ef5438c,PGCGM_generated_candidates,BaTcB,36.0,ABC::B-Ba-Tc,,1.tar.gz::P6_3mc---603_1.cif,4e95f8791ef5438cca1a05eb3a166571774b696aef0cf1949829a36bf2c5b7bb,6.309756278991699,-12.669238083834578,scored,-6.359481804842878,12.669238083834578
pgcgm-57cda4abc99b97e1,PGCGM_generated_candidates,Mo2WS2,30.0,AB2C2::Mo-S-W,,1.tar.gz::P-3m1---801_0.cif,57cda4abc99b97e1905c7b2dab0e1ef517f96096ba91e37996efeda59f8322f8,4.12131404876709,-12.687624882742922,scored,-8.566310833975832,12.687624882742922
pgcgm-3269f28020cdcdbe,PGCGM_generated_candidates,Ta2CdTc2,40.0,AB2C2::Cd-Ta-Tc,,1.tar.gz::P4#nmm---627_1.cif,3269f28020cdcdbe2a768d62bbfd608a8662bd9e2d999e2c660704e9343e5c88,5.753069877624512,-14.873940008099254,scored,-9.120870130474742,14.873940008099254
pgcgm-07ddc611589e6b2d,PGCGM_generated_candidates,FePdBr,24.0,ABC::Br-Fe-Pd,,1.tar.gz::Pnma---803_0.cif,07ddc611589e6b2db09a86a3fb3229f4054ec7ede860b78a6e4d93c996a66053,2.3600282669067383,-7.442374129755264,scored,-5.082345862848526,7.442374129755264
pgcgm-fb83d275e580235b,PGCGM_generated_candidates,Li(ZnP)2,40.0,AB2C2::Li-P-Zn,,1.tar.gz::Cmcm---607_0.cif,fb83d275e580235b49444007b9534387a0fbf423e44d2b4418c197afc1c3758e,9.550725936889648,-12.635644404954043,scored,-3.0849184680643953,12.635644404954043
pgcgm-a6381ac74833c9b8,PGCGM_generated_candidates,Cs(CrI)2,40.0,AB2C2::Cr-Cs-I,,1.tar.gz::Immm---480_0.cif,a6381ac74833c9b8b3ad78e36791064baaf2524b1a0b68e7ab1f6b1fdc8f146a,4.109838008880615,-8.766918633701291,scored,-4.657080624820676,8.766918633701291
pgcgm-f76acacc05688886,PGCGM_generated_candidates,Ga(PdBr)2,40.0,AB2C2::Br-Ga-Pd,,1.tar.gz::Immm---292_1.cif,f76acacc0568888615784729219b4e393914d14037c8639aaa705f8cf3fb943d,8.344488143920898,-11.65517229898376,scored,-3.310684155062862,11.65517229898376
pgcgm-478c97599c80559a,PGCGM_generated_candidates,K2Tl2Zn,20.0,AB2C2::K-Tl-Zn,,1.tar.gz::Pnma---43_2.cif,478c97599c80559a5b7211a312f5a8df0af63ad66d9d9d5be8577e5061ee8241,4.639201641082764,-6.3126506153752775,scored,-1.673448974292514,6.3126506153752775
pgcgm-163faf4afa30ed90,PGCGM_generated_candidates,Ga4PdBr2,28.0,AB2C4::Br-Ga-Pd,,1.tar.gz::Immm---292_2.cif,163faf4afa30ed909c9151d8f03f1c43ff37fab205f9a36b9edbf69c3fd1182f,8.991340637207031,-11.921306126222834,scored,-2.9299654890158022,11.921306126222834
pgcgm-31c68a77eae6224e,PGCGM_generated_candidates,ZnIn2Co,24.0,ABC2::Co-In-Zn,,1.tar.gz::P-3m1---243_0.cif,31c68a77eae6224e99aabfd974ef1a06ad588c4884005ecb322577757e8467b9,8.684940338134766,-12.183246800735116,scored,-3.498306462600351,12.183246800735116
pgcgm-714b49fe32b3fdec,PGCGM_generated_candidates,Li(GaI)2,40.0,AB2C2::Ga-I-Li,,1.tar.gz::Immm---893_0.cif,714b49fe32b3fdec1775ae3540178d0de8e8115164d5c80760c5631af03dd4d3,9.462956428527832,-11.663331388595811,scored,-2.20037496006798,11.663331388595811
pgcgm-a1060de66dfa3acc,PGCGM_generated_candidates,CaAuF,24.0,ABC::Au-Ca-F,,1.tar.gz::Pnma---781_2.cif,a1060de66dfa3acc683a1c33efa14b02a302692f0e438a4249c1c06cbc696e3e,4.985630989074707,-7.3814650773100965,scored,-2.395834088235389,7.3814650773100965
pgcgm-398340d148729389,PGCGM_generated_candidates,Zr2GeF2,40.0,AB2C2::F-Ge-Zr,,1.tar.gz::P4#nmm---386_1.cif,398340d14872938905f2b218d4be9fc07dd2207dae2fdbfc1e005268b50db9aa,7.224508285522461,-12.350763172470337,scored,-5.126254886947876,12.350763172470337
pgcgm-6196c0e3b6f67fa7,PGCGM_generated_candidates,Al2CuPd2,40.0,AB2C2::Al-Cu-Pd,,1.tar.gz::P4#mmm---572_0.cif,6196c0e3b6f67fa78bdb5592f9f4d562ebdbf5c2544cdce909945db72f360945,9.346665382385254,-13.75836131402434,scored,-4.411695931639086,13.75836131402434
pgcgm-d5948780cff46dae,PGCGM_generated_candidates,CrPI,36.0,ABC::Cr-I-P,,1.tar.gz::P-3m1---573_0.cif,d5948780cff46dae311b24c58a66ad11be3315b3fc40bb7b333978c56ab02d65,5.364788055419922,-10.902659394196803,scored,-5.537871338776881,10.902659394196803
pgcgm-118bed281116141e,PGCGM_generated_candidates,Ni2As2W,40.0,AB2C2::As-Ni-W,,1.tar.gz::P4#nmm---162_1.cif,118bed281116141ee08cdd1f952aae5804d9af694c0a3c079b412b17a931809e,6.711995601654053,-13.498155245343266,scored,-6.7861596436892135,13.498155245343266
pgcgm-41502d7cd2f1ae8d,PGCGM_generated_candidates,Rb(Ag2Te)2,28.0,AB2C4::Ag-Rb-Te,,1.tar.gz::Immm---222_0.cif,41502d7cd2f1ae8d6181ce36a9dbec7959323e9d493b74f6d144a3b67850eaa6,9.24380874633789,-11.915762312467484,scored,-2.671953566129593,11.915762312467484
pgcgm-edd86709cf169486,PGCGM_generated_candidates,K4NaCo4,36.0,AB4C4::Co-K-Na,,1.tar.gz::Immm---595_0.cif,edd86709cf169486ab9292478ee765d4d481559ebbbbb23339eef47f374836ff,4.532864570617676,-8.347232769502504,scored,-3.8143681988848277,8.347232769502504
pgcgm-ac07198539773a08,PGCGM_generated_candidates,Ba(Sc2Re)2,28.0,AB2C4::Ba-Re-Sc,,1.tar.gz::Immm---361_2.cif,ac07198539773a08aa236d6365fa4e922d3e37c4f52b1e4f01588ca335a846ec,7.466483116149902,-14.945997301041524,scored,-7.479514184891622,14.945997301041524
pgcgm-78f9c66e976d5a78,PGCGM_generated_candidates,ZrTlGe2,32.0,ABC2::Ge-Tl-Zr,,1.tar.gz::P4#mmm---8_1.cif,78f9c66e976d5a78186313d177ea305ec4039ca3bed41229d6ca978064770af7,4.701011657714844,-9.761541271737745,scored,-5.0605296140229,9.761541271737745
pgcgm-b5ae91caf2fec8dd,PGCGM_generated_candidates,Y2V2Zn,40.0,AB2C2::V-Y-Zn,,1.tar.gz::P4#mmm---21_1.cif,b5ae91caf2fec8dd0f3994cfd7c21d6cb097c4248d5eb7bfad789d599d4c96ff,6.780950546264648,-13.259185623622049,scored,-6.478235077357399,13.259185623622049
pgcgm-38f573795b0222d4,PGCGM_generated_candidates,CuSbOs2,32.0,ABC2::Cu-Os-Sb,,1.tar.gz::Cmcm---765_2.cif,38f573795b0222d46f7e05e49a42388b1f7ec861d0e594f4c8ccac6bed6657f9,-2.0826516151428223,-5.626918507661147,scored,-7.709570122803969,5.626918507661147
pgcgm-f42805f75f1c6be3,PGCGM_generated_candidates,AgBiO,36.0,ABC::Ag-Bi-O,,1.tar.gz::P-3m1---391_1.cif,f42805f75f1c6be3fdc0e986f1823c7c67fb9791397770898548949debcaa864,7.868846893310547,-11.741368359904808,scored,-3.8725214665942618,11.741368359904808
pgcgm-7e50a6d41654216b,PGCGM_generated_candidates,Al(IrN)2,40.0,AB2C2::Al-Ir-N,,1.tar.gz::Immm---233_0.cif,7e50a6d41654216b17e6a51385880c202256d8dcfc497ad84708326b6a2c6c3e,-6.41146993637085,-1.221262043438033,scored,-7.632731979808883,1.221262043438033
pgcgm-b25286eb7cd3a32b,PGCGM_generated_candidates,Cs(MoAu)2,40.0,AB2C2::Au-Cs-Mo,,1.tar.gz::Immm---987_0.cif,b25286eb7cd3a32b99dce2e687e68987c734868b878122234515499c2f843968,2.8920812606811523,-8.711200590996913,scored,-5.819119330315761,8.711200590996913
pgcgm-3ec8e398cc1f5f33,PGCGM_generated_candidates,Cs4Nb4Ge,36.0,AB4C4::Cs-Ge-Nb,,1.tar.gz::Immm---495_1.cif,3ec8e398cc1f5f33e8cc13e7e5dffffcc2d4a78ce432d39a6cf8ab0350c6da3d,8.190802574157715,-13.639777801617527,scored,-5.448975227459812,13.639777801617527
pgcgm-c61f326e08a38f64,PGCGM_generated_candidates,Rb(TcPt2)2,28.0,AB2C4::Pt-Rb-Tc,,1.tar.gz::Immm---256_2.cif,c61f326e08a38f64bd4882f5f030cd4ef23497ec4ed2c4ede766bbd5794d5351,6.49184513092041,-13.112034786819255,scored,-6.620189655898844,13.112034786819255
pgcgm-6024602201d61b02,PGCGM_generated_candidates,Tc2Hg4Os,28.0,AB2C4::Hg-Os-Tc,,1.tar.gz::Immm---113_2.cif,6024602201d61b020e0d9a9f8c827f3bcbb2969ccb0e41935e8cfbf8b1b552a1,5.345676422119141,-10.11673497979161,scored,-4.77105855767247,10.11673497979161
pgcgm-791f5303d9dfa9ce,PGCGM_generated_candidates,Cu4Tc2Ru,28.0,AB2C4::Cu-Ru-Tc,,1.tar.gz::Immm---30_2.cif,791f5303d9dfa9ceb019bb6607bdcf8bec47b32224c459176b273253a9984917,6.912544250488281,-13.565604288460051,scored,-6.65306003797177,13.565604288460051
pgcgm-374fb927b8764960,PGCGM_generated_candidates,Na2FeBr2,30.0,AB2C2::Br-Fe-Na,,1.tar.gz::P-3m1---379_2.cif,374fb927b8764960348621fc42addf9ed5c43081943b98b93cbccaa738be7b40,8.966747283935547,-11.814678780119012,scored,-2.847931496183465,11.814678780119012
pgcgm-df7815ca32adbd35,PGCGM_generated_candidates,Re2Ag2Ru,40.0,AB2C2::Ag-Re-Ru,,1.tar.gz::Cmcm---917_2.cif,df7815ca32adbd35f35702ea13b81ddfd41fc90c16b20bfb921c4afc1f91fb57,3.1283726692199707,-11.125604442107754,scored,-7.997231772887783,11.125604442107754
pgcgm-cf5274158ba97566,PGCGM_generated_candidates,Cs2Li4Al,28.0,AB2C4::Al-Cs-Li,,1.tar.gz::P4#mmm---997_2.cif,cf5274158ba9756692c7820328d92a6bb4d942448b1a122c53a3732f9861eb4d,7.108050346374512,-9.013265086941757,scored,-1.9052147405672462,9.013265086941757
pgcgm-0cc2678799bd40d9,PGCGM_generated_candidates,RbLiMg,24.0,ABC::Li-Mg-Rb,,1.tar.gz::Pnma---421_2.cif,0cc2678799bd40d939b89eb5a18652e7aefdddb2487c68d1088ef67cfbd8b6be,8.61641788482666,-10.111351466328143,scored,-1.4949335815014835,10.111351466328143
pgcgm-3ff8bc07a8eff9d9,PGCGM_generated_candidates,Zn2Si2Au,40.0,AB2C2::Au-Si-Zn,,1.tar.gz::Immm---491_0.cif,3ff8bc07a8eff9d9d6bf38fd91c52e92a8f529ab3c4b33350063a214c2ee6c40,8.134532928466797,-11.495330388701477,scored,-3.360797460234681,11.495330388701477
pgcgm-1003bed9ab9a224a,PGCGM_generated_candidates,BaPt6F3,40.0,AB3C6::Ba-F-Pt,,1.tar.gz::P6_3#mmc---890_2.cif,1003bed9ab9a224a338227829f21df7858616789020c04dc1bf2b973dd61ec04,4.45765495300293,-8.905832629059226,scored,-4.448177676056297,8.905832629059226
pgcgm-422e44e9340fadff,PGCGM_generated_candidates,Ba4Mo2Cl,28.0,AB2C4::Ba-Cl-Mo,,1.tar.gz::P4#mmm---990_1.cif,422e44e9340fadff139ce7c46b700b61cb0bbe78b1bec49e9262a63f7ec2d8d5,1.9893455505371087,-6.449072342764851,scored,-4.459726792227743,6.449072342764851
pgcgm-da200a7efc23691f,PGCGM_generated_candidates,V2Tc2Ni,40.0,AB2C2::Ni-Tc-V,,1.tar.gz::I4#mmm---207_2.cif,da200a7efc23691ffeddfc7f35a7ce086ed0855a4f77a253d8a3eaefaad8e5fb,6.377842903137207,-15.33631921497799,scored,-8.958476311840784,15.33631921497799
pgcgm-f00d77f5789a769e,PGCGM_generated_candidates,ScTeP,36.0,ABC::P-Sc-Te,,1.tar.gz::P6_3mc---787_1.cif,f00d77f5789a769e8aa500c717fdda1291fa1ba3e63823480d0de8add0350ab2,3.861574172973633,-8.855880279199614,scored,-4.99430610622598,8.855880279199614
pgcgm-cda9591c5bc46fa1,PGCGM_generated_candidates,BaMnCu,24.0,ABC::Ba-Cu-Mn,,1.tar.gz::Pnma---103_0.cif,cda9591c5bc46fa1219d67e0380d084f86a43c4516cb4f2c3ca90e46004eb67a,7.036979675292969,-12.11463626856294,scored,-5.077656593269971,12.11463626856294
pgcgm-9527d7ba6bf9ad25,PGCGM_generated_candidates,MnInPd,36.0,ABC::In-Mn-Pd,,1.tar.gz::P6_3mc---649_2.cif,9527d7ba6bf9ad25f100efce09a87c3625eed4513ee55e35d7dc4fe2ebac39ce,6.002288341522217,-11.723503050071177,scored,-5.72121470854896,11.723503050071177
pgcgm-657acd830390573d,PGCGM_generated_candidates,CaAuF,24.0,ABC::Au-Ca-F,,1.tar.gz::Pnma---781_0.cif,657acd830390573de326ae9aa4bf38b9c12a657bfddc918f34c69f10fa236e0b,9.333334922790527,-11.729169011025917,scored,-2.395834088235389,11.729169011025917
pgcgm-97444fb12501b812,PGCGM_generated_candidates,Y2HgS2,40.0,AB2C2::Hg-S-Y,,1.tar.gz::I4#mmm---215_2.cif,97444fb12501b81214be6fee7cb554a73c874154f6f5e02b86e05f4bfec742d4,6.599737644195557,-10.91897545514746,scored,-4.319237810951905,10.91897545514746
pgcgm-65f605955e992909,PGCGM_generated_candidates,CsAgI,24.0,ABC::Ag-Cs-I,,1.tar.gz::Pnma---998_0.cif,65f605955e9929099b64bc89dec9ccf97fc4df0c7d07c6102d2365ea9ec38579,5.011812686920166,-6.771419469604881,scored,-1.7596067826847155,6.771419469604881
pgcgm-19d7a355a45cf628,PGCGM_generated_candidates,K4OsCl2,28.0,AB2C4::Cl-K-Os,,1.tar.gz::Cmcm---875_2.cif,19d7a355a45cf628d2d210a66bcf7d2d3650a526284fac877242ceb8894096ec,8.973001480102539,-11.760415678901559,scored,-2.7874141987990204,11.760415678901559
pgcgm-415ed0caf8731a6b,PGCGM_generated_candidates,MnCdCu,24.0,ABC::Cd-Cu-Mn,,1.tar.gz::Pnma---858_1.cif,415ed0caf8731a6b25c7e2a8b2acee5bf3843868927a2e24597697b1100cc4ba,3.2188425064086914,-7.953528065926738,scored,-4.734685559518047,7.953528065926738
pgcgm-6d1348dc9df6ed28,PGCGM_generated_candidates,VRh2Cl,32.0,ABC2::Cl-Rh-V,,1.tar.gz::Cmcm---493_2.cif,6d1348dc9df6ed28c5e34c4e852f73b0a2ff15f679ee4e4bfb8e014eb9968a1c,3.42872953414917,-9.864900976701728,scored,-6.436171442552558,9.864900976701728
pgcgm-1ed218259a0024ad,PGCGM_generated_candidates,ScVIr,24.0,ABC::Ir-Sc-V,,1.tar.gz::Pnma---969_1.cif,1ed218259a0024adccb00e92e0dde9f03b22aa5f17d19fb10f01f0a1a7db31ca,4.136760711669922,-12.242551688380622,scored,-8.1057909767107,12.242551688380622
pgcgm-982374bc0ea0f2a8,PGCGM_generated_candidates,Mn2FeB,32.0,ABC2::B-Fe-Mn,,1.tar.gz::Immm---224_2.cif,982374bc0ea0f2a87f47ffa7b59c0178686f22633e8fe9aa8984147f7acd68e2,-4.601811408996582,-3.7958241354282443,scored,-8.397635544424826,3.7958241354282443
pgcgm-7a5e583bf54579d8,PGCGM_generated_candidates,Tc2TePb2,30.0,AB2C2::Pb-Tc-Te,,1.tar.gz::P-3m1---40_1.cif,7a5e583bf54579d8a4b5dadd62b9015a9bd48e4d93385b7dc7ef4cfcfcd09b4d,6.71487283706665,-13.007393494885672,scored,-6.292520657819023,13.007393494885672
pgcgm-982e73fa361b9af9,PGCGM_generated_candidates,Fe(PbAu)2,40.0,AB2C2::Au-Fe-Pb,,1.tar.gz::Immm---902_1.cif,982e73fa361b9af9930bbdf2702b6a6883d0913fe5b5cbe194d0c970983fb9c0,4.421161651611328,-8.926633816454578,scored,-4.505472164843249,8.926633816454578
pgcgm-03d1af7985b851e1,PGCGM_generated_candidates,Y2AsIr2,40.0,AB2C2::As-Ir-Y,,1.tar.gz::P4#nmm---485_0.cif,03d1af7985b851e127f7fd19b2b9399a5c7dd2618175cf7f6b1a9c63d50ea642,0.2381529808044433,-7.316655447748095,scored,-7.078502466943652,7.316655447748095
pgcgm-01f38b7bb748313b,PGCGM_generated_candidates,Cs(NaBe)2,40.0,AB2C2::Be-Cs-Na,,1.tar.gz::Cmcm---699_0.cif,01f38b7bb748313bd4a9840c2498a097fc6880b4a15d2f438b536a27d5b602db,8.245863914489746,-10.482093907133333,scored,-2.2362299926435876,10.482093907133333
pgcgm-151b1f3e3aff1d69,PGCGM_generated_candidates,IrRhO,24.0,ABC::Ir-O-Rh,,1.tar.gz::Pnma---666_2.cif,151b1f3e3aff1d691ef6b958a2573e3ae8304371c7aa056ea6e40c7f80536429,-1.8235602378845213,-5.251236593357761,scored,-7.074796831242282,5.251236593357761
pgcgm-e88ac93ae148d9e7,PGCGM_generated_candidates,Cu2SbOs2,40.0,AB2C2::Cu-Os-Sb,,1.tar.gz::Cmcm---765_1.cif,e88ac93ae148d9e7ef0d96c7d60f60f1ce2a0d0bf8c25f5cc0314d9e67973f08,6.461775779724121,-13.4489546873195,scored,-6.987178907595379,13.4489546873195
pgcgm-782c423ea69a5335,PGCGM_generated_candidates,Cr4Ag4I,36.0,AB4C4::Ag-Cr-I,,1.tar.gz::Immm---625_1.cif,782c423ea69a5335953395da87264a31ecb86c11538d32b0310b8a0ea55badbe,8.491747856140137,-14.223215309943521,scored,-5.7314674538033845,14.223215309943521
pgcgm-562f906985409c47,PGCGM_generated_candidates,Fe(ReNi)2,30.0,AB2C2::Fe-Ni-Re,,1.tar.gz::P6#mmm---590_2.cif,562f906985409c478100cf6a8f3751b8f1fe64b9f3837f9cbb12c8b4fe0db7e3,5.037458419799805,-14.05528042887461,scored,-9.017822009074806,14.05528042887461
pgcgm-254543ffc05bf267,PGCGM_generated_candidates,Ti2GaH,16.0,ABC2::Ga-H-Ti,,1.tar.gz::Immm---985_2.cif,254543ffc05bf267024d36d33fe6d4f8592c53ef67fda757ce7c2e1d7606f8b8,2.520979881286621,-8.101946262671305,scored,-5.580966381384684,8.101946262671305
pgcgm-855d98b604792997,PGCGM_generated_candidates,Rb2CaRe4,28.0,AB2C4::Ca-Rb-Re,,1.tar.gz::Immm---754_2.cif,855d98b604792997bfd29544b4fec82735b147f8a422d2b30caac6abacbc76b3,4.78579044342041,-12.478152912944388,scored,-7.692362469523979,12.478152912944388
pgcgm-ee460ed95a6e02b4,PGCGM_generated_candidates,K2HfSn2,40.0,AB2C2::Hf-K-Sn,,1.tar.gz::P4#mmm---966_1.cif,ee460ed95a6e02b42e59823168fc7e8e32873d16bc351b761f86aef8d7c34c1a,8.831222534179688,-12.877273440640451,scored,-4.0460509064607635,12.877273440640451
pgcgm-5147d81db243e2cf,PGCGM_generated_candidates,Sn(BN)2,40.0,AB2C2::B-N-Sn,,1.tar.gz::Immm---140_0.cif,5147d81db243e2cfe13ffe7b8b05af3d706403a5ba1c522299444208b61dba5f,5.332247734069824,-12.146513690202521,scored,-6.814265956132698,12.146513690202521
pgcgm-d8c66b47b06afcce,PGCGM_generated_candidates,Rb2AgTe,32.0,ABC2::Ag-Rb-Te,,1.tar.gz::Immm---222_1.cif,d8c66b47b06afcce62dd5b1968f90e7ef9c87e5410ffd8e3ceb9a1c82761d360,9.675501823425291,-11.670502764830998,scored,-1.9950009414057062,11.670502764830998
pgcgm-6f3ed9c9599b0c8e,PGCGM_generated_candidates,ZrVW,36.0,ABC::V-W-Zr,,1.tar.gz::P-3m1---657_0.cif,6f3ed9c9599b0c8e52fc8b04ca838664c595373ae6e6a634c460736e4a89dc8a,3.13034725189209,-13.32063235578574,scored,-10.19028510389365,13.32063235578574
pgcgm-b9ad12c13bad3d71,PGCGM_generated_candidates,NaPbN,36.0,ABC::N-Na-Pb,,1.tar.gz::P-3m1---907_1.cif,b9ad12c13bad3d715e4f861411f7df51e35556a66b5148602050cd90e4a01072,6.818940162658691,-11.271744052168536,scored,-4.452803889509846,11.271744052168536
pgcgm-0ebbde1d26b95bf3,PGCGM_generated_candidates,Sr2Sb2Au,40.0,AB2C2::Au-Sb-Sr,,1.tar.gz::I4#mmm---467_0.cif,0ebbde1d26b95bf3505bfa743d95bfd84d87c6f0da994d100dda8e6b61c1d7f6,6.933016777038574,-9.904326756272845,scored,-2.971309979234271,9.904326756272845
pgcgm-bda5410ba0e0a408,PGCGM_generated_candidates,BeGeN,24.0,ABC::Be-Ge-N,,1.tar.gz::Pnma---731_1.cif,bda5410ba0e0a40845505a911c8282c75d0561484317847822eff994c9f4ff1a,-0.6915626525878906,-4.88495137440963,scored,-5.57651402699752,4.88495137440963
pgcgm-f7ee78056fbaf05d,PGCGM_generated_candidates,Na2V2Re,40.0,AB2C2::Na-Re-V,,1.tar.gz::I4#mmm---397_2.cif,f7ee78056fbaf05d3841644f824184a65e8367bd4afb0d3b68ba6b478216c629,4.587107658386231,-11.237967072318238,scored,-6.650859413932006,11.237967072318238
pgcgm-9c0a4e5730d0b6bb,PGCGM_generated_candidates,ZnIrRh,24.0,ABC::Ir-Rh-Zn,,1.tar.gz::Pnma---441_1.cif,9c0a4e5730d0b6bb7ce32c547ea27924e4bcc384889cdc09e7dff86d6b54bac6,-1.8466475009918213,-4.021147277548476,scored,-5.867794778540297,4.021147277548476
pgcgm-0073f5b1ef8f1837,PGCGM_generated_candidates,MgCd2N,32.0,ABC2::Cd-Mg-N,,1.tar.gz::P4#nmm---213_2.cif,0073f5b1ef8f1837d8ea57bcf2b15adc37ada483ef3e23c97677929f61e94fcc,11.50284194946289,-14.43579027316925,scored,-2.9329483237063583,14.43579027316925
pgcgm-ca0d229b8d78073d,PGCGM_generated_candidates,Rb2PPt2,20.0,AB2C2::P-Pt-Rb,,1.tar.gz::Immm---926_2.cif,ca0d229b8d78073d02592387d649f2c3806269a3b8704db7f47de55f816a1059,7.0595383644104,-10.99362674328346,scored,-3.934088378873061,10.99362674328346
pgcgm-2a6c5065eb8389dc,PGCGM_generated_candidates,Ag12TeO12,25.0,AB12C12::Ag-O-Te,,1.tar.gz::P-3m1---614_0.cif,2a6c5065eb8389dcb7f7eb61ead199165ed7bb63331d9fa726a75df411bba35d,6.811895370483398,-10.671032070512673,scored,-3.859136700029275,10.671032070512673
pgcgm-179027042f39c170,PGCGM_generated_candidates,HfIrI,24.0,ABC::Hf-I-Ir,,1.tar.gz::Pnma---487_1.cif,179027042f39c170e733afe374da09907befb1bed0744bec1cc71d29d8bbb6ff,-2.001206874847412,-4.7726929123179715,scored,-6.773899787165384,4.7726929123179715
pgcgm-71a3919e22778747,PGCGM_generated_candidates,Y(GaSi)4,36.0,AB4C4::Ga-Si-Y,,1.tar.gz::Immm---205_2.cif,71a3919e22778747967286e69222ec6518c62d053b3c198f563d68dbd9f11c5e,7.848816394805908,-12.345382574690635,scored,-4.496566179884727,12.345382574690635
pgcgm-6ca927ef3edcf227,PGCGM_generated_candidates,MgHgMo,36.0,ABC::Hg-Mg-Mo,,1.tar.gz::P6_3mc---967_2.cif,6ca927ef3edcf227648f34c79a4c5624f3e6afee96e6e012e347c624533462eb,9.977511405944824,-14.206940574553961,scored,-4.229429168609136,14.206940574553961
pgcgm-6039b0bf85a82f06,PGCGM_generated_candidates,CsHgBi,24.0,ABC::Bi-Cs-Hg,,1.tar.gz::Cmcm---429_2.cif,6039b0bf85a82f0621883b286c98574b8609754b7a769c34d341a7600a14f3bb,7.113018989562988,-8.812611141990711,scored,-1.699592152427722,8.812611141990711
pgcgm-8cb0c7cc0152f0dd,PGCGM_generated_candidates,Li(AlZn)2,40.0,AB2C2::Al-Li-Zn,,1.tar.gz::Immm---335_0.cif,8cb0c7cc0152f0dd5c5755de60313db4f954f81004f269fa3dbaa431555beaa7,4.532144546508789,-6.952311726356092,scored,-2.420167179847302,6.952311726356092
pgcgm-364e8a239b9bde38,PGCGM_generated_candidates,Zr(TiNb)2,40.0,AB2C2::Nb-Ti-Zr,,1.tar.gz::P4#nmm---63_1.cif,364e8a239b9bde38f6cdb5c241632a6e046e5274f3b7f3d43195bed75f6e464c,1.0594940185546875,-10.01701552506807,scored,-8.957521506513382,10.01701552506807
pgcgm-d3f0d67c0e34f118,PGCGM_generated_candidates,YGaSi2,32.0,ABC2::Ga-Si-Y,,1.tar.gz::Immm---205_0.cif,d3f0d67c0e34f118f3ebec11321854a35d9bf09b88b6cbe17a36a634289c9e3a,-2.6851625442504883,-2.4192855232832606,scored,-5.104448067533749,2.4192855232832606
pgcgm-bb4eb026e77fadf8,PGCGM_generated_candidates,CaB2W,32.0,ABC2::B-Ca-W,,1.tar.gz::Cmcm---589_2.cif,bb4eb026e77fadf881c62ac477d16ae597e3c9e8d6a9c3971f8f275b04e929cf,5.784390926361084,-12.867108436551192,scored,-7.082717510190108,12.867108436551192
pgcgm-727a9b4bb3dfe920,PGCGM_generated_candidates,Ti2Ga2H,20.0,AB2C2::Ga-H-Ti,,1.tar.gz::Immm---985_0.cif,727a9b4bb3dfe92093128a10d0d8a2b8d7b8a0c842dc63775b7ed909d13a0c09,5.913527011871338,-10.988665645753766,scored,-5.075138633882428,10.988665645753766
pgcgm-d6411bb8b00b79e3,PGCGM_generated_candidates,Rb2TiO2,40.0,AB2C2::O-Rb-Ti,,1.tar.gz::Immm---908_1.cif,d6411bb8b00b79e38305920886cedcc4359bc83c880f45cf817fe9a9c1220315,7.2935895919799805,-11.246365786902278,scored,-3.952776194922297,11.246365786902278
pgcgm-2e03d83ed77034ce,PGCGM_generated_candidates,Zn2HSe2,30.0,AB2C2::H-Se-Zn,,1.tar.gz::P6#mmm---617_1.cif,2e03d83ed77034ce5f52998ab0a943f5397f5678d0bd6159e21d43c56684b6d9,3.005545139312744,-5.61141641009864,scored,-2.605871270785895,5.61141641009864
pgcgm-af19f5bde5ed61f9,PGCGM_generated_candidates,CaAuF,24.0,ABC::Au-Ca-F,,1.tar.gz::Pnma---781_1.cif,af19f5bde5ed61f9096fd4f2f1786e365e96d3ac870974b2841c46eda4d4756e,6.559428215026856,-8.955262303262245,scored,-2.395834088235389,8.955262303262245
pgcgm-2d29942ab45467b5,PGCGM_generated_candidates,NaAlV,36.0,ABC::Al-Na-V,,1.tar.gz::P6_3mc---27_1.cif,2d29942ab45467b5e71d59157ce29e0589cd7fe3e5db7c45b190e2f909876f83,7.176844120025635,-11.900630918812366,scored,-4.7237867987867315,11.900630918812366
pgcgm-a4d0c96da1482b83,PGCGM_generated_candidates,Ag2Ge2O,40.0,AB2C2::Ag-Ge-O,,1.tar.gz::Immm---600_0.cif,a4d0c96da1482b83dbcd3262c8e0024c5743a2c754e6e1c9ef7bc7d247244ab2,4.279004096984863,-8.25157842631559,scored,-3.9725743293307256,8.25157842631559
pgcgm-908fe6ffe16d6536,PGCGM_generated_candidates,Zr(InAs)2,40.0,AB2C2::As-In-Zr,,1.tar.gz::P4#nmm---785_1.cif,908fe6ffe16d6536a7ac31b49f7f1dc33dda14235c9334f83aa6ea81ad0b2be9,3.9954891204833984,-8.69939446329556,scored,-4.7039053428121615,8.69939446329556
pgcgm-eec9951d3ed2f868,PGCGM_generated_candidates,TiGeI,24.0,ABC::Ge-I-Ti,,1.tar.gz::Pnma---411_2.cif,eec9951d3ed2f868a8196ae004041043abe44df4d67c5bca06f53a22809e01d7,5.52193546295166,-10.205543656283758,scored,-4.683608193332097,10.205543656283758
