risk_model,n_rows,base_flip_rate,mean_roc_auc,std_roc_auc,mean_average_precision,std_average_precision,mean_brier_score,top20_risk_flip_rate,bottom20_risk_flip_rate,top20_enrichment_vs_base,feature_names,cv_scheme,evidence_scope,delta_auc_vs_candidate_margin,system_beats_candidate_margin,combined_beats_candidate_margin,primary_prediction_signal,model_role,panel,K,retain_fraction,flagged_fraction,n_total,n_retained_low_risk,n_flagged_high_risk,retained_flip_rate,flagged_flip_rate,relative_flip_rate_reduction_retained,fraction_flips_flagged,retained_beta_UCB_observed,triage_secondary_success,alpha0,release_size_candidate_level,nonempty_folds,fold_count,min_test_retained_n_across_folds,safe_folds_t1,observed_FTR_t1,observed_flip_rate_retained,mean_FTR_t0_by_design,beta_UCB_max_across_calibration_folds,beta_UCB_mean_across_calibration_folds,alpha0_plus_beta_UCB,budget_pass_pre_eval,seed_level_gate_available,primary_success_candidate_level,primary_success_full_certificate,paper_role
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.3,,,,,,,,,,,0.075,75.0,5.0,5.0,4.0,2.0,0.09333333333333334,0.09333333333333334,0.0,0.2217902059985814,0.15806316445293642,0.2967902059985814,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.4,,,,,,,,,,,0.01,98.0,5.0,5.0,11.0,4.0,0.07142857142857142,0.07142857142857142,0.0,0.1738491559103026,0.14553199081884524,0.1838491559103026,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.4,,,,,,,,,,,0.025,98.0,5.0,5.0,11.0,4.0,0.07142857142857142,0.07142857142857142,0.0,0.1738491559103026,0.14553199081884524,0.19884915591030258,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.4,,,,,,,,,,,0.05,98.0,5.0,5.0,11.0,4.0,0.07142857142857142,0.07142857142857142,0.0,0.1738491559103026,0.14553199081884524,0.22384915591030258,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.4,,,,,,,,,,,0.075,98.0,5.0,5.0,11.0,4.0,0.07142857142857142,0.07142857142857142,0.0,0.1738491559103026,0.14553199081884524,0.2488491559103026,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.01,126.0,5.0,5.0,24.0,3.0,0.07936507936507936,0.07936507936507936,0.0,0.17772933171281544,0.15437438699953715,0.18772933171281544,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.025,126.0,5.0,5.0,24.0,3.0,0.07936507936507936,0.07936507936507936,0.0,0.17772933171281544,0.15437438699953715,0.20272933171281543,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.05,126.0,5.0,5.0,24.0,3.0,0.07936507936507936,0.07936507936507936,0.0,0.17772933171281544,0.15437438699953715,0.22772933171281545,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.075,126.0,5.0,5.0,24.0,3.0,0.07936507936507936,0.07936507936507936,0.0,0.17772933171281544,0.15437438699953715,0.2527293317128154,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.01,151.0,5.0,5.0,27.0,2.0,0.09271523178807947,0.09271523178807947,0.0,0.1908678344957698,0.1594662574307741,0.2008678344957698,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.025,151.0,5.0,5.0,27.0,2.0,0.09271523178807947,0.09271523178807947,0.0,0.1908678344957698,0.1594662574307741,0.2158678344957698,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.05,151.0,5.0,5.0,27.0,2.0,0.09271523178807947,0.09271523178807947,0.0,0.1908678344957698,0.1594662574307741,0.24086783449576982,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.075,151.0,5.0,5.0,27.0,2.0,0.09271523178807947,0.09271523178807947,0.0,0.1908678344957698,0.1594662574307741,0.2658678344957698,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.01,177.0,5.0,5.0,30.0,1.0,0.14689265536723164,0.14689265536723164,0.0,0.23279235397445108,0.19851401163254365,0.2427923539744511,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.025,177.0,5.0,5.0,30.0,1.0,0.14689265536723164,0.14689265536723164,0.0,0.23279235397445108,0.19851401163254365,0.2577923539744511,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.05,177.0,5.0,5.0,30.0,1.0,0.14689265536723164,0.14689265536723164,0.0,0.23279235397445108,0.19851401163254365,0.28279235397445107,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.075,177.0,5.0,5.0,30.0,1.0,0.14689265536723164,0.14689265536723164,0.0,0.23279235397445108,0.19851401163254365,0.3077923539744511,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.01,198.0,5.0,5.0,33.0,0.0,0.18686868686868688,0.18686868686868688,0.0,0.28216319384062627,0.2536170109087238,0.2921631938406263,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.025,198.0,5.0,5.0,33.0,0.0,0.18686868686868688,0.18686868686868688,0.0,0.28216319384062627,0.2536170109087238,0.3071631938406263,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.05,198.0,5.0,5.0,33.0,0.0,0.18686868686868688,0.18686868686868688,0.0,0.28216319384062627,0.2536170109087238,0.33216319384062626,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.075,198.0,5.0,5.0,33.0,0.0,0.18686868686868688,0.18686868686868688,0.0,0.28216319384062627,0.2536170109087238,0.3571631938406263,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.01,248.0,5.0,5.0,47.0,0.0,0.22580645161290322,0.22580645161290322,0.0,0.31113386377119284,0.28784599788336307,0.32113386377119285,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.025,248.0,5.0,5.0,47.0,0.0,0.22580645161290322,0.22580645161290322,0.0,0.31113386377119284,0.28784599788336307,0.33613386377119286,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.05,248.0,5.0,5.0,47.0,0.0,0.22580645161290322,0.22580645161290322,0.0,0.31113386377119284,0.28784599788336307,0.36113386377119283,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.075,248.0,5.0,5.0,47.0,0.0,0.22580645161290322,0.22580645161290322,0.0,0.31113386377119284,0.28784599788336307,0.38613386377119285,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.01,57.0,4.0,5.0,0.0,4.0,0.017543859649122806,0.017543859649122806,0.0,0.11335554494333024,0.09766542055285689,0.12335554494333023,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.025,57.0,4.0,5.0,0.0,4.0,0.017543859649122806,0.017543859649122806,0.0,0.11335554494333024,0.09766542055285689,0.13835554494333024,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.05,57.0,4.0,5.0,0.0,4.0,0.017543859649122806,0.017543859649122806,0.0,0.11335554494333024,0.09766542055285689,0.16335554494333024,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.075,57.0,4.0,5.0,0.0,4.0,0.017543859649122806,0.017543859649122806,0.0,0.11335554494333024,0.09766542055285689,0.18835554494333023,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.01,73.0,5.0,5.0,2.0,5.0,0.0273972602739726,0.0273972602739726,0.0,0.13091177556835826,0.10462281236643711,0.14091177556835827,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.025,73.0,5.0,5.0,2.0,5.0,0.0273972602739726,0.0273972602739726,0.0,0.13091177556835826,0.10462281236643711,0.15591177556835825,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.05,73.0,5.0,5.0,2.0,5.0,0.0273972602739726,0.0273972602739726,0.0,0.13091177556835826,0.10462281236643711,0.18091177556835825,False,False,False,False,risk_triage_or_boundary_diagnostic
chemical_system_exploration_only,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.075,73.0,5.0,5.0,2.0,5.0,0.0273972602739726,0.0273972602739726,0.0,0.13091177556835826,0.10462281236643711,0.20591177556835827,False,False,False,False,risk_triage_or_boundary_diagnostic
