audit_id,sample_set,dataset,domain,generator,aoi,video_id,path_id,source_building_id,target_building_id,frame_start,frame_end,source_year,source_month,target_year,target_month,score,candidate_rank,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,deterministic_noise,_true,audit_role
SPCAL-001040,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14012,SN7::L15-0595E-1278N_2383_3079_13::2019-01->2019-02::165->165::e52179723a95fee7->e52179723a95fee7,165,165,12,13,2019,1,2019,2,0.9997188438192748,141413,1.0,1.0,1.0,1.0,0.0023665998495445,True,calibration
SPCAL-001041,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14013,SN7::L15-0595E-1278N_2383_3079_13::2019-02->2019-03::455->455::88349c0725f9890f->88349c0725f9890f,455,455,13,14,2019,2,2019,3,0.9997215829703939,112724,1.0,1.0,1.0,1.0,0.0013862548992449,True,calibration
SPCAL-001042,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14014,SN7::L15-0595E-1278N_2383_3079_13::2019-03->2019-04::1451->1451::98390a46a17cf289->98390a46a17cf289,1451,1451,14,15,2019,3,2019,4,0.9997242657065416,87836,1.0,1.0,1.0,1.0,0.0008736415438193,True,calibration
SPCAL-001043,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14015,SN7::L15-0595E-1278N_2383_3079_13::2019-04->2019-05::553->553::c11a60bbb54787c8->c11a60bbb54787c8,553,553,15,16,2019,4,2019,5,0.9997268615459772,66807,1.0,1.0,1.0,1.0,0.0013305159176972,True,calibration
SPCAL-001044,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14016,SN7::L15-0595E-1278N_2383_3079_13::2019-05->2019-06::2393->2393::44861cfccf93efed->44861cfccf93efed,2393,2393,16,17,2019,5,2019,6,0.9997294383597006,48446,1.0,1.0,1.0,1.0,0.0017007925889878,True,calibration
SPCAL-001045,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14017,SN7::L15-0595E-1278N_2383_3079_13::2019-06->2019-07::434->434::8a3bfae11be9d2e2->8a3bfae11be9d2e2,434,434,17,18,2019,6,2019,7,0.9997320124398515,33447,1.0,1.0,1.0,1.0,0.0017219724401158,True,calibration
SPCAL-001046,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14018,SN7::L15-0595E-1278N_2383_3079_13::2019-07->2019-08::594->594::a60b3ee6d98cc467->a60b3ee6d98cc467,594,594,18,19,2019,7,2019,8,0.999734526495135,21826,1.0,1.0,1.0,1.0,0.002323844162511,True,calibration
SPCAL-001047,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14019,SN7::L15-0595E-1278N_2383_3079_13::2019-08->2019-09::1588->1588::fb010e0ccbc319f1->fb010e0ccbc319f1,1588,1588,19,20,2019,8,2019,9,0.9997371045740742,12971,1.0,1.0,1.0,1.0,0.0014808203306415,True,calibration
SPCAL-001048,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14020,SN7::L15-0595E-1278N_2383_3079_13::2019-09->2019-10::2268->2268::49280038c63c70c1->49280038c63c70c1,2268,2268,20,21,2019,9,2019,10,0.9997395826513986,7265,1.0,1.0,1.0,1.0,0.0018864903381441,True,calibration
SPCAL-001049,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14021,SN7::L15-0595E-1278N_2383_3079_13::2019-10->2019-11::2494->2494::37b6d2ea52e59a63->37b6d2ea52e59a63,2494,2494,21,22,2019,10,2019,11,0.999742105761552,3396,1.0,1.0,1.0,1.0,0.0011423381134321,True,calibration
SPCAL-001050,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14022,SN7::L15-0595E-1278N_2383_3079_13::2019-11->2019-12::343->343::3652e186e6b8ab5c->3652e186e6b8ab5c,343,343,22,23,2019,11,2019,12,0.999744575864716,1037,1.0,1.0,1.0,1.0,0.0008832771999429,True,calibration
SPCAL-001051,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0595E-1278N_2383_3079_13,14023,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::275->275::8c4dbd6ddcb5a732->8c4dbd6ddcb5a732,275,275,23,24,2019,12,2020,1,0.9997470028896458,29,1.0,1.0,1.0,1.0,0.0009572241332556,True,calibration
SPCAL-001052,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15000,SN7::L15-0632E-0892N_2528_4620_13::2018-01->2018-02::746->746::b54c5b3f89b82685->b54c5b3f89b82685,746,746,0,1,2018,1,2018,2,0.9996846317400034,715702,1.0,1.0,1.0,1.0,0.002638650662277,True,calibration
SPCAL-001053,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15001,SN7::L15-0632E-0892N_2528_4620_13::2018-02->2018-03::672->672::9e65c7e00ddc04a4->9e65c7e00ddc04a4,672,672,1,2,2018,2,2018,3,0.9996877140686419,648970,1.0,1.0,1.0,1.0,0.0015198439387553,True,calibration
SPCAL-001054,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15002,SN7::L15-0632E-0892N_2528_4620_13::2018-03->2018-04::922->922::ae3560a962db699c->ae3560a962db699c,922,922,2,3,2018,3,2018,4,0.9996906559959119,588290,1.0,1.0,1.0,1.0,0.001947448712567,True,calibration
SPCAL-001055,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15003,SN7::L15-0632E-0892N_2528_4620_13::2018-04->2018-05::873->873::3af5717002857164->3af5717002857164,873,873,3,4,2018,4,2018,5,0.999693520821096,531843,1.0,1.0,1.0,1.0,0.0030741078626412,True,calibration
SPCAL-001056,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15004,SN7::L15-0632E-0892N_2528_4620_13::2018-05->2018-06::2222->2222::4ba7d5a1d2a43c03->4ba7d5a1d2a43c03,2222,2222,4,5,2018,5,2018,6,0.9996965467566041,474739,1.0,1.0,1.0,1.0,0.0015199680002275,True,calibration
SPCAL-001057,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15005,SN7::L15-0632E-0892N_2528_4620_13::2018-06->2018-07::1917->1917::c9cc3a64fd4cf1dc->c9cc3a64fd4cf1dc,1917,1917,5,6,2018,6,2018,7,0.9996994289042003,422673,1.0,1.0,1.0,1.0,0.0016099327869731,True,calibration
SPCAL-001058,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15006,SN7::L15-0632E-0892N_2528_4620_13::2018-07->2018-08::1104->1104::21e9f8d146c25e86->21e9f8d146c25e86,1104,1104,6,7,2018,7,2018,8,0.9997021176173265,376693,1.0,1.0,1.0,1.0,0.0041183242714098,True,calibration
SPCAL-001059,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15007,SN7::L15-0632E-0892N_2528_4620_13::2018-08->2018-09::273->273::18f5f12439c211d6->18f5f12439c211d6,273,273,7,8,2018,8,2018,9,0.9997051298958827,327582,1.0,1.0,1.0,1.0,0.0015172171374509,True,calibration
SPCAL-001060,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15008,SN7::L15-0632E-0892N_2528_4620_13::2018-09->2018-10::2027->2027::b7a1130e5147e04f->b7a1130e5147e04f,2027,2027,8,9,2018,9,2018,10,0.9997078885392164,285024,1.0,1.0,1.0,1.0,0.0022308650391806,True,calibration
SPCAL-001061,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15009,SN7::L15-0632E-0892N_2528_4620_13::2018-10->2018-11::1639->1639::e70ea527c796e50f->e70ea527c796e50f,1639,1639,9,10,2018,10,2018,11,0.999710703437834,244217,1.0,1.0,1.0,1.0,0.0017145565579319,True,calibration
SPCAL-001062,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15010,SN7::L15-0632E-0892N_2528_4620_13::2018-11->2018-12::1669->1669::621c7dc97ee699d8->621c7dc97ee699d8,1669,1669,10,11,2018,11,2018,12,0.9997134578449437,206450,1.0,1.0,1.0,1.0,0.0017034061009688,True,calibration
SPCAL-001063,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15011,SN7::L15-0632E-0892N_2528_4620_13::2018-12->2019-01::1800->1800::99dd20f96b54f492->99dd20f96b54f492,1800,1800,11,12,2018,12,2019,1,0.9997162444296358,171178,1.0,1.0,1.0,1.0,0.0007998506968789,True,calibration
SPCAL-001064,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15012,SN7::L15-0632E-0892N_2528_4620_13::2019-01->2019-02::1805->1805::9768437c9aabfa26->9768437c9aabfa26,1805,1805,12,13,2019,1,2019,2,0.999718938086675,140331,1.0,1.0,1.0,1.0,0.0009122640606662,True,calibration
SPCAL-001065,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15013,SN7::L15-0632E-0892N_2528_4620_13::2019-02->2019-03::37->37::1bac3418da2f7083->1bac3418da2f7083,37,37,13,14,2019,2,2019,3,0.9997216159173877,112386,1.0,1.0,1.0,1.0,0.0008730404302887,True,calibration
SPCAL-001066,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15014,SN7::L15-0632E-0892N_2528_4620_13::2019-03->2019-04::1929->1929::9fd75ae3218414e2->9fd75ae3218414e2,1929,1929,14,15,2019,3,2019,4,0.9997242386033972,88080,1.0,1.0,1.0,1.0,0.0012999161548883,True,calibration
SPCAL-001067,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15015,SN7::L15-0632E-0892N_2528_4620_13::2019-04->2019-05::235->235::808bdbfe6aba1aa6->808bdbfe6aba1aa6,235,235,15,16,2019,4,2019,5,0.9997267419792475,67774,1.0,1.0,1.0,1.0,0.0032285378379484,True,calibration
SPCAL-001068,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15016,SN7::L15-0632E-0892N_2528_4620_13::2019-05->2019-06::564->564::e2e3dabcc9a55673->e2e3dabcc9a55673,564,564,16,17,2019,5,2019,6,0.9997294560666792,48321,1.0,1.0,1.0,1.0,0.0014169506194932,True,calibration
SPCAL-001069,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15017,SN7::L15-0632E-0892N_2528_4620_13::2019-06->2019-07::1913->1913::68dc9b91f478fb4f->68dc9b91f478fb4f,1913,1913,17,18,2019,6,2019,7,0.9997319852007206,33605,1.0,1.0,1.0,1.0,0.002162755645223,True,calibration
SPCAL-001070,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15018,SN7::L15-0632E-0892N_2528_4620_13::2019-07->2019-08::944->944::519be76d393a6502->519be76d393a6502,944,944,18,19,2019,7,2019,8,0.9997345630488635,21654,1.0,1.0,1.0,1.0,0.0017266512901343,True,calibration
SPCAL-001071,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15019,SN7::L15-0632E-0892N_2528_4620_13::2019-08->2019-09::2187->2187::c029ba50683d092a->c029ba50683d092a,2187,2187,19,20,2019,8,2019,9,0.9997370497762594,13146,1.0,1.0,1.0,1.0,0.0023846681411932,True,calibration
SPCAL-001072,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15020,SN7::L15-0632E-0892N_2528_4620_13::2019-09->2019-10::934->934::8230503abe170fc1->8230503abe170fc1,934,934,20,21,2019,9,2019,10,0.9997396282835024,7157,1.0,1.0,1.0,1.0,0.0011265300334244,True,calibration
SPCAL-001073,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15021,SN7::L15-0632E-0892N_2528_4620_13::2019-10->2019-11::736->736::4a81bcc156908ad6->4a81bcc156908ad6,736,736,21,22,2019,10,2019,11,0.9997421198022218,3378,1.0,1.0,1.0,1.0,0.0009062279030942,True,calibration
SPCAL-001074,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15022,SN7::L15-0632E-0892N_2528_4620_13::2019-11->2019-12::2281->2281::22dbf97b5ba31472->22dbf97b5ba31472,2281,2281,22,23,2019,11,2019,12,0.9997444872162863,1103,1.0,1.0,1.0,1.0,0.0023881406921795,True,calibration
SPCAL-001075,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0632E-0892N_2528_4620_13,15023,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::401->401::0786c1622cda6c2b->0786c1622cda6c2b,401,401,23,24,2019,12,2020,1,0.9997469634196189,53,1.0,1.0,1.0,1.0,0.0016337458392712,True,calibration
SPCAL-001076,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20000,SN7::L15-0566E-1185N_2265_3451_13::2018-01->2018-02::8->8::1d351be6c1890851->1d351be6c1890851,8,8,0,1,2018,1,2018,2,0.9996700903359823,1025632,1.0,1.0,1.0,1.0,0.1981416279067119,True,calibration
SPCAL-001077,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20001,SN7::L15-0566E-1185N_2265_3451_13::2018-02->2018-03::19->19::80de489bfc344909->80de489bfc344909,19,19,1,2,2018,2,2018,3,0.9996784480163258,852576,1.0,1.0,1.0,1.0,0.128333263596851,True,calibration
SPCAL-001078,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20002,SN7::L15-0566E-1185N_2265_3451_13::2018-03->2018-04::16->16::fb1e69e3de92818f->fb1e69e3de92818f,16,16,2,3,2018,3,2018,4,0.9996775786460995,871248,1.0,1.0,1.0,1.0,0.1815214096816084,True,calibration
SPCAL-001079,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20003,SN7::L15-0566E-1185N_2265_3451_13::2018-04->2018-05::0->0::98fa622d39eb2ed9->98fa622d39eb2ed9,0,0,3,4,2018,4,2018,5,0.9996850077373426,707309,1.0,1.0,1.0,1.0,0.1218991825535096,True,calibration
SPCAL-001080,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20004,SN7::L15-0566E-1185N_2265_3451_13::2018-05->2018-07::0->0::98fa622d39eb2ed9->98fa622d39eb2ed9,0,0,4,5,2018,5,2018,7,0.999685828927578,689638,1.0,1.0,1.0,1.0,0.152055992558172,True,calibration
SPCAL-001081,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20005,SN7::L15-0566E-1185N_2265_3451_13::2018-07->2018-08::20->20::99277f5493d07478->99277f5493d07478,20,20,5,6,2018,7,2018,8,0.9996869332173232,665672,1.0,1.0,1.0,1.0,0.1782631338852069,True,calibration
SPCAL-001082,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20006,SN7::L15-0566E-1185N_2265_3451_13::2018-08->2018-10::13->13::813a58218bfd70a9->813a58218bfd70a9,13,13,6,7,2018,8,2018,10,0.9996980390332113,447758,1.0,1.0,1.0,1.0,0.0630961575636563,True,calibration
SPCAL-001083,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20007,SN7::L15-0566E-1185N_2265_3451_13::2018-10->2018-11::30->30::fbb8d092d114e4ec->fbb8d092d114e4ec,30,30,7,8,2018,10,2018,11,0.9997006825406773,401391,1.0,1.0,1.0,1.0,0.0664397749169831,True,calibration
SPCAL-001084,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20008,SN7::L15-0566E-1185N_2265_3451_13::2018-11->2019-01::63->63::7a00dca52c1b88d1->7a00dca52c1b88d1,63,63,8,9,2018,11,2019,1,0.9997027256707867,366705,1.0,1.0,1.0,1.0,0.0782128365670298,True,calibration
SPCAL-001085,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20009,SN7::L15-0566E-1185N_2265_3451_13::2019-01->2019-02::14->14::0a98ae9cda11fa7c->0a98ae9cda11fa7c,14,14,9,10,2019,1,2019,2,0.9997083490699364,278275,1.0,1.0,1.0,1.0,0.0368662247535668,True,calibration
SPCAL-001086,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20010,SN7::L15-0566E-1185N_2265_3451_13::2019-02->2019-03::40->40::83ec581730fc0f1b->83ec581730fc0f1b,40,40,10,11,2019,2,2019,3,0.9997119393055051,227304,1.0,1.0,1.0,1.0,0.0246260110486923,True,calibration
SPCAL-001087,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20011,SN7::L15-0566E-1185N_2265_3451_13::2019-03->2019-04::176->176::ec141b89a6ec9dcc->ec141b89a6ec9dcc,176,176,11,12,2019,3,2019,4,0.9997151930715366,184423,1.0,1.0,1.0,1.0,0.0168388198076563,True,calibration
SPCAL-001088,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20012,SN7::L15-0566E-1185N_2265_3451_13::2019-04->2019-05::59->59::c7a5bfed9d088e50->c7a5bfed9d088e50,59,59,12,13,2019,4,2019,5,0.9997179985773565,151030,1.0,1.0,1.0,1.0,0.0153848730093884,True,calibration
SPCAL-001089,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20013,SN7::L15-0566E-1185N_2265_3451_13::2019-05->2019-06::304->304::c6d52c699dbbbe6a->c6d52c699dbbbe6a,304,304,13,14,2019,5,2019,6,0.9997205930229014,123112,1.0,1.0,1.0,1.0,0.0167790472458336,True,calibration
SPCAL-001090,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20014,SN7::L15-0566E-1185N_2265_3451_13::2019-06->2019-07::67->67::5c4658f144ccfe7b->5c4658f144ccfe7b,67,67,14,15,2019,6,2019,7,0.9997232202556843,97596,1.0,1.0,1.0,1.0,0.0172855997515846,True,calibration
SPCAL-001091,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20015,SN7::L15-0566E-1185N_2265_3451_13::2019-07->2019-09::310->310::2483ec5e2dc510c0->2483ec5e2dc510c0,310,310,15,16,2019,7,2019,9,0.9997253785947882,78762,1.0,1.0,1.0,1.0,0.0248126295053979,True,calibration
SPCAL-001092,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20016,SN7::L15-0566E-1185N_2265_3451_13::2019-09->2019-10::455->455::f987e3fe1df19d72->f987e3fe1df19d72,455,455,16,17,2019,9,2019,10,0.9997291042083588,50858,1.0,1.0,1.0,1.0,0.0070535239493985,True,calibration
SPCAL-001093,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20017,SN7::L15-0566E-1185N_2265_3451_13::2019-10->2019-11::19->19::80de489bfc344909->80de489bfc344909,19,19,17,18,2019,10,2019,11,0.999731755548134,34920,1.0,1.0,1.0,1.0,0.0058771863253781,True,calibration
SPCAL-001094,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20018,SN7::L15-0566E-1185N_2265_3451_13::2019-11->2019-12::458->458::9460eb02e8023603->9460eb02e8023603,458,458,18,19,2019,11,2019,12,0.9997344013071452,22378,1.0,1.0,1.0,1.0,0.0043684331442683,True,calibration
SPCAL-001095,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0566E-1185N_2265_3451_13,20019,SN7::L15-0566E-1185N_2265_3451_13::2019-12->2020-01::221->221::148c455e7e280353->148c455e7e280353,221,221,19,20,2019,12,2020,1,0.9997366709062518,14447,1.0,1.0,1.0,1.0,0.0086287248795571,True,calibration
SPCAL-001096,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0571E-1075N_2287_3888_13,1000,SN7::L15-0571E-1075N_2287_3888_13::2018-01->2018-02::13238->13238::b68de5fa9f50c587->b68de5fa9f50c587,13238,13238,0,1,2018,1,2018,2,0.9996848027755817,711773,1.0,1.0,1.0,1.0,0.0002858856936285,True,calibration
SPCAL-001097,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0571E-1075N_2287_3888_13,1001,SN7::L15-0571E-1075N_2287_3888_13::2018-02->2018-03::7454->7454::445f1596b9a7e779->445f1596b9a7e779,7454,7454,1,2,2018,2,2018,3,0.9996877856039166,647421,1.0,1.0,1.0,1.0,0.0005262452677428,True,calibration
