audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,frame_start,frame_end,video_id,candidate_rank,score,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,human_confirmation_note
CTC-AUDIT-01065,ctc_Fluo-N2DL-HeLa_02_f005_s687_to_f006_t687,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,5,6,220005,886,0.9999999999901824,Fluo-N2DL-HeLa/02/t005,5,766,390,5,5,Fluo-N2DL-HeLa/02/t006,6,766,390,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01983,ctc_PhC-C2DH-U373_02_f039_s11_to_f040_t11,calibration,True,False,False,0,,,PhC-C2DH-U373,2,39,40,320039,11010,0.9999999958981698,PhC-C2DH-U373/02/t039,39,533,456,5,5,PhC-C2DH-U373/02/t040,40,530,453,5,7,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01984,ctc_PhC-C2DH-U373_02_f031_s14_to_f032_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,31,32,320031,11021,0.9999999958737265,PhC-C2DH-U373/02/t031,31,107,455,10,12,PhC-C2DH-U373/02/t032,32,106,461,7,7,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01985,ctc_PhC-C2DH-U373_02_f053_s11_to_f054_t11,calibration,True,False,False,0,,,PhC-C2DH-U373,2,53,54,320053,11030,0.9999999958498316,PhC-C2DH-U373/02/t053,53,518,461,3,3,PhC-C2DH-U373/02/t054,54,515,458,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01986,ctc_PhC-C2DH-U373_02_f072_s3_to_f073_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,72,73,320072,11055,0.9999999957928358,PhC-C2DH-U373/02/t072,72,183,171,10,10,PhC-C2DH-U373/02/t073,73,186,169,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01987,ctc_PhC-C2DH-U373_02_f062_s18_to_f063_t18,calibration,True,False,False,0,,,PhC-C2DH-U373,2,62,63,320062,11100,0.9999999956742044,PhC-C2DH-U373/02/t062,62,54,417,5,5,PhC-C2DH-U373/02/t063,63,56,420,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01988,ctc_Fluo-N2DH-GOWT1_02_f088_s68_to_f089_t68,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,88,89,120088,11165,0.999999995530774,Fluo-N2DH-GOWT1/02/t088,88,567,432,22,23,Fluo-N2DH-GOWT1/02/t089,89,570,437,16,15,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01989,ctc_PhC-C2DH-U373_02_f061_s14_to_f062_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,61,62,320061,11212,0.9999999953994984,PhC-C2DH-U373/02/t061,61,67,413,5,5,PhC-C2DH-U373/02/t062,62,68,417,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01990,ctc_PhC-C2DH-U373_02_f018_s4_to_f019_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,18,19,320018,11302,0.9999999951525604,PhC-C2DH-U373/02/t018,18,544,97,13,9,PhC-C2DH-U373/02/t019,19,542,96,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01991,ctc_PhC-C2DH-U373_02_f089_s9_to_f090_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,89,90,320089,11360,0.9999999950030308,PhC-C2DH-U373/02/t089,89,639,279,3,3,PhC-C2DH-U373/02/t090,90,638,283,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01992,ctc_PhC-C2DH-U373_02_f048_s9_to_f049_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,48,49,320048,11405,0.9999999948824952,PhC-C2DH-U373/02/t048,48,635,299,3,3,PhC-C2DH-U373/02/t049,49,638,296,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01993,ctc_PhC-C2DH-U373_02_f104_s18_to_f105_t18,calibration,True,False,False,0,,,PhC-C2DH-U373,2,104,105,320104,11430,0.9999999948271224,PhC-C2DH-U373/02/t104,104,70,427,5,5,PhC-C2DH-U373/02/t105,105,69,430,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01994,ctc_PhC-C2DH-U373_02_f084_s12_to_f085_t12,calibration,True,False,False,0,,,PhC-C2DH-U373,2,84,85,320084,11455,0.9999999947489656,PhC-C2DH-U373/02/t084,84,485,438,3,3,PhC-C2DH-U373/02/t085,85,483,435,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01995,ctc_PhC-C2DH-U373_02_f041_s1_to_f042_t1,calibration,True,False,False,0,,,PhC-C2DH-U373,2,41,42,320041,11460,0.9999999947366158,PhC-C2DH-U373/02/t041,41,95,260,9,10,PhC-C2DH-U373/02/t042,42,95,265,10,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01996,ctc_PhC-C2DH-U373_02_f092_s2_to_f093_t2,calibration,True,False,False,0,,,PhC-C2DH-U373,2,92,93,320092,11462,0.9999999947318226,PhC-C2DH-U373/02/t092,92,52,291,1,1,PhC-C2DH-U373/02/t093,93,53,294,1,1,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01997,ctc_PhC-C2DH-U373_02_f043_s14_to_f044_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,43,44,320043,11463,0.99999999472098,PhC-C2DH-U373/02/t043,43,72,461,5,5,PhC-C2DH-U373/02/t044,44,68,461,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01998,ctc_PhC-C2DH-U373_02_f038_s4_to_f039_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,38,39,320038,11572,0.9999999943880236,PhC-C2DH-U373/02/t038,38,539,151,9,10,PhC-C2DH-U373/02/t039,39,537,147,9,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01999,ctc_PhC-C2DH-U373_02_f103_s3_to_f104_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,103,104,320103,11625,0.999999994203188,PhC-C2DH-U373/02/t103,103,175,168,14,11,PhC-C2DH-U373/02/t104,104,180,170,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02000,ctc_PhC-C2DH-U373_02_f101_s9_to_f102_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,101,102,320101,11627,0.9999999941926708,PhC-C2DH-U373/02/t101,101,636,286,3,3,PhC-C2DH-U373/02/t102,102,636,290,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02001,ctc_PhC-C2DH-U373_02_f037_s3_to_f038_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,37,38,320037,11638,0.9999999941622556,PhC-C2DH-U373/02/t037,37,179,182,11,12,PhC-C2DH-U373/02/t038,38,179,186,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02002,ctc_PhC-C2DH-U373_02_f036_s11_to_f037_t11,calibration,True,False,False,0,,,PhC-C2DH-U373,2,36,37,320036,11646,0.9999999941522226,PhC-C2DH-U373/02/t036,36,544,458,5,5,PhC-C2DH-U373/02/t037,37,540,458,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02003,ctc_PhC-C2DH-U373_02_f057_s4_to_f058_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,57,58,320057,11685,0.999999994003731,PhC-C2DH-U373/02/t057,57,543,159,9,9,PhC-C2DH-U373/02/t058,58,543,161,9,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02004,ctc_PhC-C2DH-U373_02_f111_s4_to_f112_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,111,112,320111,11707,0.9999999939218748,PhC-C2DH-U373/02/t111,111,603,177,9,9,PhC-C2DH-U373/02/t112,112,603,179,10,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02005,ctc_PhC-C2DH-U373_02_f091_s4_to_f092_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,91,92,320091,11715,0.9999999939035776,PhC-C2DH-U373/02/t091,91,590,169,9,9,PhC-C2DH-U373/02/t092,92,590,172,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02006,ctc_PhC-C2DH-U373_02_f004_s1_to_f005_t1,calibration,True,False,False,0,,,PhC-C2DH-U373,2,4,5,320004,11716,0.999999993900916,PhC-C2DH-U373/02/t004,4,64,289,9,9,PhC-C2DH-U373/02/t005,5,63,285,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02007,ctc_PhC-C2DH-U373_02_f091_s3_to_f092_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,91,92,320091,11741,0.9999999937931934,PhC-C2DH-U373/02/t091,91,166,177,10,9,PhC-C2DH-U373/02/t092,92,169,175,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02008,ctc_PhC-C2DH-U373_02_f073_s1_to_f074_t1,calibration,True,False,False,0,,,PhC-C2DH-U373,2,73,74,320073,11763,0.9999999937018788,PhC-C2DH-U373/02/t073,73,73,246,9,9,PhC-C2DH-U373/02/t074,74,74,243,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02009,ctc_PhC-C2DH-U373_02_f037_s14_to_f038_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,37,38,320037,11810,0.9999999934830665,PhC-C2DH-U373/02/t037,37,88,459,7,7,PhC-C2DH-U373/02/t038,38,83,459,7,7,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02010,ctc_PhC-C2DH-U373_02_f068_s9_to_f069_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,68,69,320068,11922,0.9999999929927256,PhC-C2DH-U373/02/t068,68,636,265,3,3,PhC-C2DH-U373/02/t069,69,639,268,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02011,ctc_DIC-C2DH-HeLa_02_f060_s22_to_f061_t22,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,60,61,20060,11947,0.9999999929075932,DIC-C2DH-HeLa/02/t060,60,423,308,19,19,DIC-C2DH-HeLa/02/t061,61,424,310,19,19,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02012,ctc_PhC-C2DH-U373_02_f041_s14_to_f042_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,41,42,320041,12009,0.999999992624126,PhC-C2DH-U373/02/t041,41,72,461,5,5,PhC-C2DH-U373/02/t042,42,76,462,5,6,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02013,ctc_PhC-C2DH-U373_02_f042_s14_to_f043_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,42,43,320042,12070,0.999999992198318,PhC-C2DH-U373/02/t042,42,76,462,5,6,PhC-C2DH-U373/02/t043,43,72,461,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02014,ctc_PhC-C2DH-U373_02_f016_s1_to_f017_t1,calibration,True,False,False,0,,,PhC-C2DH-U373,2,16,17,320016,12112,0.9999999919530308,PhC-C2DH-U373/02/t016,16,59,245,9,9,PhC-C2DH-U373/02/t017,17,63,243,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02015,ctc_PhC-C2DH-U373_02_f088_s12_to_f089_t12,calibration,True,False,False,0,,,PhC-C2DH-U373,2,88,89,320088,12173,0.9999999915906156,PhC-C2DH-U373/02/t088,88,456,424,3,3,PhC-C2DH-U373/02/t089,89,460,425,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02016,ctc_PhC-C2DH-U373_02_f002_s5_to_f003_t5,calibration,True,False,False,0,,,PhC-C2DH-U373,2,2,3,320002,12273,0.9999999909225956,PhC-C2DH-U373/02/t002,2,639,286,3,3,PhC-C2DH-U373/02/t003,3,641,291,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02017,ctc_PhC-C2DH-U373_02_f004_s4_to_f005_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,4,5,320004,12274,0.9999999909224184,PhC-C2DH-U373/02/t004,4,578,106,9,9,PhC-C2DH-U373/02/t005,5,574,101,12,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02018,ctc_Fluo-N2DH-GOWT1_02_f025_s62_to_f026_t62,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,25,26,120025,12315,0.9999999906280852,Fluo-N2DH-GOWT1/02/t025,25,225,136,15,18,Fluo-N2DH-GOWT1/02/t026,26,222,133,16,24,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02019,ctc_PhC-C2DH-U373_02_f010_s1_to_f011_t1,calibration,True,False,False,0,,,PhC-C2DH-U373,2,10,11,320010,12341,0.9999999904706944,PhC-C2DH-U373/02/t010,10,58,275,10,9,PhC-C2DH-U373/02/t011,11,54,273,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02020,ctc_PhC-C2DH-U373_02_f102_s3_to_f103_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,102,103,320102,12466,0.9999999896522126,PhC-C2DH-U373/02/t102,102,173,168,11,9,PhC-C2DH-U373/02/t103,103,175,168,14,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02021,ctc_Fluo-N2DH-GOWT1_02_f039_s5_to_f040_t5,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,39,40,120039,12538,0.9999999890978468,Fluo-N2DH-GOWT1/02/t039,39,581,199,30,22,Fluo-N2DH-GOWT1/02/t040,40,585,202,30,16,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02022,ctc_PhC-C2DH-U373_02_f098_s3_to_f099_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,98,99,320098,12584,0.9999999887821392,PhC-C2DH-U373/02/t098,98,169,168,9,9,PhC-C2DH-U373/02/t099,99,173,168,9,10,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02023,ctc_PhC-C2DH-U373_02_f066_s9_to_f067_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,66,67,320066,12672,0.9999999879794014,PhC-C2DH-U373/02/t066,66,639,267,3,3,PhC-C2DH-U373/02/t067,67,637,263,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02024,ctc_DIC-C2DH-HeLa_02_f076_s24_to_f077_t24,calibration,True,False,False,0,,,DIC-C2DH-HeLa,2,76,77,20076,12692,0.9999999877750676,DIC-C2DH-HeLa/02/t076,76,260,433,19,19,DIC-C2DH-HeLa/02/t077,77,258,433,19,19,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02025,ctc_PhC-C2DH-U373_02_f044_s3_to_f045_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,44,45,320044,12697,0.9999999877579984,PhC-C2DH-U373/02/t044,44,181,187,11,11,PhC-C2DH-U373/02/t045,45,179,184,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02026,ctc_PhC-C2DH-U373_02_f096_s3_to_f097_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,96,97,320096,12719,0.9999999875092956,PhC-C2DH-U373/02/t096,96,171,170,11,9,PhC-C2DH-U373/02/t097,97,169,168,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02027,ctc_PhC-C2DH-U373_02_f049_s18_to_f050_t18,calibration,True,False,False,0,,,PhC-C2DH-U373,2,49,50,320049,12723,0.9999999874706632,PhC-C2DH-U373/02/t049,49,57,447,5,5,PhC-C2DH-U373/02/t050,50,56,442,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02028,ctc_PhC-C2DH-U373_02_f109_s3_to_f110_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,109,110,320109,12791,0.9999999869224968,PhC-C2DH-U373/02/t109,109,187,174,10,9,PhC-C2DH-U373/02/t110,110,189,177,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02029,ctc_PhC-C2DH-U373_02_f032_s18_to_f033_t18,calibration,True,False,False,0,,,PhC-C2DH-U373,2,32,33,320032,12845,0.9999999863846358,PhC-C2DH-U373/02/t032,32,60,410,5,5,PhC-C2DH-U373/02/t033,33,58,415,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02030,ctc_PhC-C2DH-U373_02_f039_s3_to_f040_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,39,40,320039,12860,0.9999999862444652,PhC-C2DH-U373/02/t039,39,179,186,11,11,PhC-C2DH-U373/02/t040,40,182,189,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02031,ctc_PhC-C2DH-U373_02_f076_s3_to_f077_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,76,77,320076,12863,0.9999999862096638,PhC-C2DH-U373/02/t076,76,187,168,9,9,PhC-C2DH-U373/02/t077,77,187,172,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02032,ctc_Fluo-N2DH-GOWT1_02_f038_s53_to_f039_t53,calibration,True,False,False,0,,,Fluo-N2DH-GOWT1,2,38,39,120038,12895,0.999999985825008,Fluo-N2DH-GOWT1/02/t038,38,424,248,21,23,Fluo-N2DH-GOWT1/02/t039,39,426,249,18,21,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02033,ctc_PhC-C2DH-U373_02_f033_s18_to_f034_t18,calibration,True,False,False,0,,,PhC-C2DH-U373,2,33,34,320033,12910,0.9999999856829236,PhC-C2DH-U373/02/t033,33,58,415,5,5,PhC-C2DH-U373/02/t034,34,60,420,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02034,ctc_PhC-C2DH-U373_02_f017_s6_to_f018_t6,calibration,True,False,False,0,,,PhC-C2DH-U373,2,17,18,320017,12943,0.9999999853555396,PhC-C2DH-U373/02/t017,17,640,325,3,3,PhC-C2DH-U373/02/t018,18,634,325,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-02035,ctc_PhC-C2DH-U373_02_f107_s3_to_f108_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,107,108,320107,12978,0.99999998503284,PhC-C2DH-U373/02/t107,107,185,170,9,10,PhC-C2DH-U373/02/t108,108,186,173,10,10,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
