material_id,formula,n_sites,e_form_per_atom_mp2020_corrected,e_above_hull_mp2020_corrected_ppd_mp,wyckoff_spglib,unique_prototype,chemical_system,n_elements,first_two_elements,composition_family_pair,composition_family_anchor,wyckoff_family,stable_DFT,candidate_id,block_id,structure_ref,structure_sha256
wbm-1-25865,Eu1 F1 Li1 Nb2 O6,11.0,-3.182689,-0.016397,ABCD2E6_tI22_119_a_b_c_e_e2f:Eu-F-Li-Nb-O,True,Eu-F-Li-Nb-O,5,Eu-F,5|Eu-F,5|Eu,ABCD2E6_tI22_119_a_b_c_e_e2f,True,wbm-1-25865,5|Eu-F,step_1.json.bz2::entry_25864,
wbm-1-25866,F1 Hf2 Li1 O6 Sr1,11.0,-3.180952,0.22917,AB2CD6E_tI22_119_a_e_c_e2f_b:F-Hf-Li-O-Sr,True,F-Hf-Li-O-Sr,5,F-Hf,5|F-Hf,5|F,AB2CD6E_tI22_119_a_e_c_e2f,False,wbm-1-25866,5|F-Hf,step_1.json.bz2::entry_25865,
wbm-1-25867,F1 Li1 O6 Sr1 Ta2,11.0,-3.377018,0.054702,ABC6DE2_tI22_119_a_c_e2f_b_e:F-Li-O-Sr-Ta,True,F-Li-O-Sr-Ta,5,F-Li,5|F-Li,5|F,ABC6DE2_tI22_119_a_c_e2f_b,False,wbm-1-25867,5|F-Li,step_1.json.bz2::entry_25866,
wbm-1-25875,Ba1 La1 Li1 O6 S1,10.0,-2.564553,0.338347,ABCD6E_cF40_216_c_d_a_f_b:Ba-La-Li-O-S,True,Ba-La-Li-O-S,5,Ba-La,5|Ba-La,5|Ba,ABCD6E_cF40_216_c_d_a_f,False,wbm-1-25875,5|Ba-La,step_1.json.bz2::entry_25874,
wbm-1-25878,Ba1 Li1 O6 Sr1 Te1,10.0,-2.379485,0.028699,ABC6DE_cF40_216_c_a_f_d_b:Ba-Li-O-Sr-Te,True,Ba-Li-O-Sr-Te,5,Ba-Li,5|Ba-Li,5|Ba,ABC6DE_cF40_216_c_a_f_d,False,wbm-1-25878,5|Ba-Li,step_1.json.bz2::entry_25877,
wbm-1-25879,La1 Li1 O6 Sr1 Te1,10.0,-2.701477,0.029631,ABC6DE_cF40_216_c_a_f_d_b:La-Li-O-Sr-Te,True,La-Li-O-Sr-Te,5,La-Li,5|La-Li,5|La,ABC6DE_cF40_216_c_a_f_d,False,wbm-1-25879,5|La-Li,step_1.json.bz2::entry_25878,
wbm-1-25880,Ba1 Ce1 Li1 O6 Te1,10.0,-2.586406,0.213318,ABCD6E_cF40_216_c_d_a_f_b:Ba-Ce-Li-O-Te,True,Ba-Ce-Li-O-Te,5,Ba-Ce,5|Ba-Ce,5|Ba,ABCD6E_cF40_216_c_d_a_f,False,wbm-1-25880,5|Ba-Ce,step_1.json.bz2::entry_25879,
wbm-1-25881,Ba1 Dy1 Li1 O6 Te1,10.0,-2.645355,0.086398,ABCD6E_mC20_8_a_a_a_2a2b_a:Ba-Dy-Li-O-Te,True,Ba-Dy-Li-O-Te,5,Ba-Dy,5|Ba-Dy,5|Ba,ABCD6E_mC20_8_a_a_a_2a2b,False,wbm-1-25881,5|Ba-Dy,step_1.json.bz2::entry_25880,
wbm-1-25882,Ba1 Er1 Li1 O6 Te1,10.0,-2.649142,0.088939,ABCD6E_mC20_8_a_a_a_2a2b_a:Ba-Er-Li-O-Te,True,Ba-Er-Li-O-Te,5,Ba-Er,5|Ba-Er,5|Ba,ABCD6E_mC20_8_a_a_a_2a2b,False,wbm-1-25882,5|Ba-Er,step_1.json.bz2::entry_25881,
wbm-1-25883,Ba1 Eu1 Li1 O6 Te1,10.0,-2.451765,0.06861,ABCD6E_cF40_216_c_d_a_f_b:Ba-Eu-Li-O-Te,True,Ba-Eu-Li-O-Te,5,Ba-Eu,5|Ba-Eu,5|Ba,ABCD6E_cF40_216_c_d_a_f,False,wbm-1-25883,5|Ba-Eu,step_1.json.bz2::entry_25882,
wbm-1-25884,Ba1 Gd1 Li1 O6 Te1,10.0,-2.554885,0.151621,ABCD6E_cF40_216_c_d_a_f_b:Ba-Gd-Li-O-Te,True,Ba-Gd-Li-O-Te,5,Ba-Gd,5|Ba-Gd,5|Ba,ABCD6E_cF40_216_c_d_a_f,False,wbm-1-25884,5|Ba-Gd,step_1.json.bz2::entry_25883,
wbm-1-25885,Ba1 Ho1 Li1 O6 Te1,10.0,-2.647114,0.087852,ABCD6E_mC20_8_a_a_a_2a2b_a:Ba-Ho-Li-O-Te,True,Ba-Ho-Li-O-Te,5,Ba-Ho,5|Ba-Ho,5|Ba,ABCD6E_mC20_8_a_a_a_2a2b,False,wbm-1-25885,5|Ba-Ho,step_1.json.bz2::entry_25884,
wbm-1-25898,As2 Bi1 Li1 O7,11.0,-1.834218,0.037537,A2BCD7_mC22_5_c_a_a_b3c:As-Bi-Li-O,True,As-Bi-Li-O,4,As-Bi,4|As-Bi,4|As,A2BCD7_mC22_5_c_a_a_b3c,False,wbm-1-25898,4|As-Bi,step_1.json.bz2::entry_25897,
wbm-1-25899,As2 Ce1 Li1 O7,11.0,-2.334529,0.074178,A2BCD7_mC22_5_c_a_a_b3c:As-Ce-Li-O,True,As-Ce-Li-O,4,As-Ce,4|As-Ce,4|As,A2BCD7_mC22_5_c_a_a_b3c,False,wbm-1-25899,4|As-Ce,step_1.json.bz2::entry_25898,
wbm-1-25900,As2 Dy1 Li1 O7,11.0,-2.397531,0.060782,A2BCD7_mC22_5_c_a_a_b3c:As-Dy-Li-O,True,As-Dy-Li-O,4,As-Dy,4|As-Dy,4|As,A2BCD7_mC22_5_c_a_a_b3c,False,wbm-1-25900,4|As-Dy,step_1.json.bz2::entry_25899,
wbm-1-25901,As2 Er1 Li1 O7,11.0,-2.408711,0.052207,A2BCD7_mC22_5_c_a_a_b3c:As-Er-Li-O,True,As-Er-Li-O,4,As-Er,4|As-Er,4|As,A2BCD7_mC22_5_c_a_a_b3c,False,wbm-1-25901,4|As-Er,step_1.json.bz2::entry_25900,
wbm-1-25902,As2 Eu1 Li1 O7,11.0,-2.189713,0.056536,A2BCD7_aP11_1_2a_a_a_7a:As-Eu-Li-O,True,As-Eu-Li-O,4,As-Eu,4|As-Eu,4|As,A2BCD7_aP11_1_2a_a_a_7a,False,wbm-1-25902,4|As-Eu,step_1.json.bz2::entry_25901,
wbm-1-25903,As2 Gd1 Li1 O7,11.0,-2.379967,0.055255,A2BCD7_aP11_1_2a_a_a_7a:As-Gd-Li-O,True,As-Gd-Li-O,4,As-Gd,4|As-Gd,4|As,A2BCD7_aP11_1_2a_a_a_7a,False,wbm-1-25903,4|As-Gd,step_1.json.bz2::entry_25902,
wbm-1-25904,As2 Hf1 Li1 O7,11.0,-2.319918,0.113702,A2BCD7_aP11_1_2a_a_a_7a:As-Hf-Li-O,True,As-Hf-Li-O,4,As-Hf,4|As-Hf,4|As,A2BCD7_aP11_1_2a_a_a_7a,False,wbm-1-25904,4|As-Hf,step_1.json.bz2::entry_25903,
wbm-1-25905,As2 Ho1 Li1 O7,11.0,-2.40331,0.056211,A2BCD7_mC22_5_c_a_a_b3c:As-Ho-Li-O,True,As-Ho-Li-O,4,As-Ho,4|As-Ho,4|As,A2BCD7_mC22_5_c_a_a_b3c,False,wbm-1-25905,4|As-Ho,step_1.json.bz2::entry_25904,
wbm-1-25906,As2 In1 Li1 O7,11.0,-1.894887,-0.040554,A2BCD7_mC22_5_c_a_a_b3c:As-In-Li-O,True,As-In-Li-O,4,As-In,4|As-In,4|As,A2BCD7_mC22_5_c_a_a_b3c,True,wbm-1-25906,4|As-In,step_1.json.bz2::entry_25905,
wbm-1-25907,As2 La1 Li1 O7,11.0,-2.385068,0.069123,A2BCD7_mC22_5_c_a_a_b3c:As-La-Li-O,True,As-La-Li-O,4,As-La,4|As-La,4|As,A2BCD7_mC22_5_c_a_a_b3c,False,wbm-1-25907,4|As-La,step_1.json.bz2::entry_25906,
wbm-1-25923,As2 Cr1 Li1 O7,11.0,-1.861488,0.116158,A2BCD7_mC22_5_c_a_a_b3c:As-Cr-Li-O,True,As-Cr-Li-O,4,As-Cr,4|As-Cr,4|As,A2BCD7_mC22_5_c_a_a_b3c,False,wbm-1-25923,4|As-Cr,step_1.json.bz2::entry_25922,
wbm-1-25924,Ga1 Li1 O7 Sb2,11.0,-1.929237,0.155027,ABC7D2_mC22_5_a_a_b3c_c:Ga-Li-O-Sb,True,Ga-Li-O-Sb,4,Ga-Li,4|Ga-Li,4|Ga,ABC7D2_mC22_5_a_a_b3c,False,wbm-1-25924,4|Ga-Li,step_1.json.bz2::entry_25923,
wbm-1-25979,Li1 Os2 Pb1,4.0,0.896267,1.032208,AB2C_cF16_225_a_c_b:Li-Os-Pb,True,Li-Os-Pb,3,Li-Os,3|Li-Os,3|Li,AB2C_cF16_225_a_c,False,wbm-1-25979,3|Li-Os,step_1.json.bz2::entry_25978,
wbm-1-25980,Li1 Os3,4.0,0.248187,0.248168,AB3_mC8_8_a_3a:Li-Os,True,Li-Os,2,Li-Os,2|Li-Os,2|Li,AB3_mC8_8_a_3a,False,wbm-1-25980,2|Li-Os,step_1.json.bz2::entry_25979,
wbm-1-25990,Cu2 Eu1 Li1 P2,6.0,-0.70271,-0.037177,A2BCD2_hP6_164_d_a_b_d:Cu-Eu-Li-P,True,Cu-Eu-Li-P,4,Cu-Eu,4|Cu-Eu,4|Cu,A2BCD2_hP6_164_d_a_b,True,wbm-1-25990,4|Cu-Eu,step_1.json.bz2::entry_25989,
wbm-1-25992,Cu2 La1 Li1 P2,6.0,-0.818632,-0.061028,A2BCD2_hP6_164_d_a_b_d:Cu-La-Li-P,True,Cu-La-Li-P,4,Cu-La,4|Cu-La,4|Cu,A2BCD2_hP6_164_d_a_b,True,wbm-1-25992,4|Cu-La,step_1.json.bz2::entry_25991,
wbm-1-26003,Ga2 K4 Li2 P4,12.0,-0.540682,-0.057533,AB2CD2_oI24_72_a_j_b_j:Ga-K-Li-P,True,Ga-K-Li-P,4,Ga-K,4|Ga-K,4|Ga,AB2CD2_oI24_72_a_j_b,True,wbm-1-26003,4|Ga-K,step_1.json.bz2::entry_26002,
wbm-1-26004,In2 K4 Li2 P4,12.0,-0.483718,-0.055836,AB2CD2_oI24_72_a_j_b_j:In-K-Li-P,True,In-K-Li-P,4,In-K,4|In-K,4|In,AB2CD2_oI24_72_a_j_b,True,wbm-1-26004,4|In-K,step_1.json.bz2::entry_26003,
wbm-1-26044,Li2 Pd4,6.0,-0.236684,0.089569,AB2_cF24_227_a_d:Li-Pd,True,Li-Pd,2,Li-Pd,2|Li-Pd,2|Li,AB2_cF24_227_a,False,wbm-1-26044,2|Li-Pd,step_1.json.bz2::entry_26043,
wbm-1-26098,Li1 Pt3,4.0,-0.392669,0.023298,AB3_oI8_44_a_bc:Li-Pt,True,Li-Pt,2,Li-Pt,2|Li-Pt,2|Li,AB3_oI8_44_a,False,wbm-1-26098,2|Li-Pt,step_1.json.bz2::entry_26097,
wbm-1-26106,Li1 P1 Se4 Zn1,7.0,-0.774811,-0.024046,ABC4D_tI14_82_a_c_g_b:Li-P-Se-Zn,True,Li-P-Se-Zn,4,Li-P,4|Li-P,4|Li,ABC4D_tI14_82_a_c_g,True,wbm-1-26106,4|Li-P,step_1.json.bz2::entry_26105,
wbm-1-26118,Li1 Re1 Th2,4.0,0.076936,0.113068,ABC2_cF16_225_a_b_c:Li-Re-Th,True,Li-Re-Th,3,Li-Re,3|Li-Re,3|Li,ABC2_cF16_225_a_b,False,wbm-1-26118,3|Li-Re,step_1.json.bz2::entry_26117,
wbm-1-26227,Co1 K1 Li1 S2,5.0,-1.034252,0.090101,ABCD2_tI10_119_a_c_b_f:Co-K-Li-S,True,Co-K-Li-S,4,Co-K,4|Co-K,4|Co,ABCD2_tI10_119_a_c_b,False,wbm-1-26227,4|Co-K,step_1.json.bz2::entry_26226,
wbm-1-26599,Li1 Tc1 U2,4.0,0.428576,0.428597,ABC2_cF16_225_a_b_c:Li-Tc-U,True,Li-Tc-U,3,Li-Tc,3|Li-Tc,3|Li,ABC2_cF16_225_a_b,False,wbm-1-26599,3|Li-Tc,step_1.json.bz2::entry_26598,
wbm-1-26610,Li1 Pm1 Te2,4.0,-1.274294,-0.827611,ABC2_cF16_225_a_b_c:Li-Pm-Te,True,Li-Pm-Te,3,Li-Pm,3|Li-Pm,3|Li,ABC2_cF16_225_a_b,True,wbm-1-26610,3|Li-Pm,step_1.json.bz2::entry_26609,
wbm-1-26615,Li2 Te4 Tl2,8.0,-0.658363,0.063288,AB2C_tI16_122_a_d_b:Li-Te-Tl,True,Li-Te-Tl,3,Li-Te,3|Li-Te,3|Li,AB2C_tI16_122_a_d,False,wbm-1-26615,3|Li-Te,step_1.json.bz2::entry_26614,
wbm-1-26736,Li1 Y1 Zn2,4.0,-0.264483,0.028267,ABC2_cF16_225_a_b_c:Li-Y-Zn,True,Li-Y-Zn,3,Li-Y,3|Li-Y,3|Li,ABC2_cF16_225_a_b,False,wbm-1-26736,3|Li-Y,step_1.json.bz2::entry_26735,
wbm-1-26743,Li1 Pd1 Sb1 Zn1,4.0,-0.412194,0.145822,ABCD_cF16_216_a_b_c_d:Li-Pd-Sb-Zn,True,Li-Pd-Sb-Zn,4,Li-Pd,4|Li-Pd,4|Li,ABCD_cF16_216_a_b_c,False,wbm-1-26743,4|Li-Pd,step_1.json.bz2::entry_26742,
wbm-1-26747,Li1 Pt1 Sb1 Zn1,4.0,-0.464846,0.096058,ABCD_cF16_216_a_b_c_d:Li-Pt-Sb-Zn,True,Li-Pt-Sb-Zn,4,Li-Pt,4|Li-Pt,4|Li,ABCD_cF16_216_a_b_c,False,wbm-1-26747,4|Li-Pt,step_1.json.bz2::entry_26746,
wbm-1-26762,Li1 W1 Zr2,4.0,0.122913,0.177624,ABC2_cF16_225_a_b_c:Li-W-Zr,True,Li-W-Zr,3,Li-W,3|Li-W,3|Li,ABC2_cF16_225_a_b,False,wbm-1-26762,3|Li-W,step_1.json.bz2::entry_26761,
wbm-1-26772,Au1 Lu2,3.0,-0.558897,0.117225,AB2_tI6_139_a_e:Au-Lu,True,Au-Lu,2,Au-Lu,2|Au-Lu,2|Au,AB2_tI6_139_a,False,wbm-1-26772,2|Au-Lu,step_1.json.bz2::entry_26771,
wbm-1-26774,Hg1 Lu2,3.0,-0.288627,0.025868,AB2_tI6_139_a_e:Hg-Lu,True,Hg-Lu,2,Hg-Lu,2|Hg-Lu,2|Hg,AB2_tI6_139_a,False,wbm-1-26774,2|Hg-Lu,step_1.json.bz2::entry_26773,
wbm-1-26776,Au1 Lu2 Os1,4.0,-0.578239,0.058164,AB2C_cF16_225_a_c_b:Au-Lu-Os,True,Au-Lu-Os,3,Au-Lu,3|Au-Lu,3|Au,AB2C_cF16_225_a_c,False,wbm-1-26776,3|Au-Lu,step_1.json.bz2::entry_26775,
wbm-1-26777,Lu2 Os1 Pt1,4.0,-0.781532,0.082031,A2BC_cF16_225_c_a_b:Lu-Os-Pt,True,Lu-Os-Pt,3,Lu-Os,3|Lu-Os,3|Lu,A2BC_cF16_225_c_a,False,wbm-1-26777,3|Lu-Os,step_1.json.bz2::entry_26776,
wbm-1-26779,Ir1 Lu2 Re1,4.0,-0.266627,0.422926,AB2C_cF16_225_a_c_b:Ir-Lu-Re,True,Ir-Lu-Re,3,Ir-Lu,3|Ir-Lu,3|Ir,AB2C_cF16_225_a_c,False,wbm-1-26779,3|Ir-Lu,step_1.json.bz2::entry_26778,
wbm-1-26781,Lu2 Tl1,3.0,-0.216272,0.017151,A2B_tI6_139_e_a:Lu-Tl,True,Lu-Tl,2,Lu-Tl,2|Lu-Tl,2|Lu,A2B_tI6_139_e,False,wbm-1-26781,2|Lu-Tl,step_1.json.bz2::entry_26780,
wbm-1-26782,Ac1 Lu3,4.0,0.091736,0.091693,AB3_tI8_139_a_bd:Ac-Lu,True,Ac-Lu,2,Ac-Lu,2|Ac-Lu,2|Ac,AB3_tI8_139_a,False,wbm-1-26782,2|Ac-Lu,step_1.json.bz2::entry_26781,
wbm-1-26783,Bi1 Lu3,4.0,-0.30602,0.08819,AB3_tI8_139_a_bd:Bi-Lu,True,Bi-Lu,2,Bi-Lu,2|Bi-Lu,2|Bi,AB3_tI8_139_a,False,wbm-1-26783,2|Bi-Lu,step_1.json.bz2::entry_26782,
wbm-1-26784,Lu6 Pb2,8.0,-0.21482,0.094659,A3B_hP8_194_h_c:Lu-Pb,True,Lu-Pb,2,Lu-Pb,2|Lu-Pb,2|Lu,A3B_hP8_194_h,False,wbm-1-26784,2|Lu-Pb,step_1.json.bz2::entry_26783,
wbm-1-26800,Hf5 Lu1,6.0,0.019789,0.019772,A5B_hP6_189_cg_a:Hf-Lu,True,Hf-Lu,2,Hf-Lu,2|Hf-Lu,2|Hf,A5B_hP6_189_cg,False,wbm-1-26800,2|Hf-Lu,step_1.json.bz2::entry_26799,
wbm-1-26802,Hf1 Lu1 Os2,4.0,-0.472165,0.066389,ABC2_cF16_225_a_b_c:Hf-Lu-Os,True,Hf-Lu-Os,3,Hf-Lu,3|Hf-Lu,3|Hf,ABC2_cF16_225_a_b,False,wbm-1-26802,3|Hf-Lu,step_1.json.bz2::entry_26801,
wbm-1-26803,Hg2 Lu1 Tl1,4.0,-0.184464,0.063653,A2BC_cF16_225_c_a_b:Hg-Lu-Tl,True,Hg-Lu-Tl,3,Hg-Lu,3|Hg-Lu,3|Hg,A2BC_cF16_225_c_a,False,wbm-1-26803,3|Hg-Lu,step_1.json.bz2::entry_26802,
wbm-1-26806,Ir9 Lu3,12.0,-0.601958,0.03358,A3B_hR36_166_ach_bc:Ir-Lu,True,Ir-Lu,2,Ir-Lu,2|Ir-Lu,2|Ir,A3B_hR36_166_ach,False,wbm-1-26806,2|Ir-Lu,step_1.json.bz2::entry_26805,
wbm-1-26811,Lu2 Os4,6.0,-0.341234,0.047903,AB2_cF24_227_a_d:Lu-Os,True,Lu-Os,2,Lu-Os,2|Lu-Os,2|Lu,AB2_cF24_227_a,False,wbm-1-26811,2|Lu-Os,step_1.json.bz2::entry_26810,
wbm-1-26814,Lu2 Pt4,6.0,-1.096517,0.081212,AB2_cF24_227_a_d:Lu-Pt,True,Lu-Pt,2,Lu-Pt,2|Lu-Pt,2|Lu,AB2_cF24_227_a,False,wbm-1-26814,2|Lu-Pt,step_1.json.bz2::entry_26813,
wbm-1-26820,Lu1 Re2 Ta1,4.0,-0.047105,0.226573,AB2C_cF16_225_a_c_b:Lu-Re-Ta,True,Lu-Re-Ta,3,Lu-Re,3|Lu-Re,3|Lu,AB2C_cF16_225_a_c,False,wbm-1-26820,3|Lu-Re,step_1.json.bz2::entry_26819,
wbm-1-26822,Lu2 W4,6.0,0.068261,0.068265,AB2_cF24_227_a_d:Lu-W,True,Lu-W,2,Lu-W,2|Lu-W,2|Lu,AB2_cF24_227_a,False,wbm-1-26822,2|Lu-W,step_1.json.bz2::entry_26821,
wbm-1-26829,Ag1 Mg2 Os1,4.0,0.18708,0.319691,AB2C_cF16_225_a_c_b:Ag-Mg-Os,True,Ag-Mg-Os,3,Ag-Mg,3|Ag-Mg,3|Ag,AB2C_cF16_225_a_c,False,wbm-1-26829,3|Ag-Mg,step_1.json.bz2::entry_26828,
wbm-1-26830,Ag4 Mg8,12.0,-0.173962,0.002863,AB2_oP12_62_c_2c:Ag-Mg,True,Ag-Mg,2,Ag-Mg,2|Ag-Mg,2|Ag,AB2_oP12_62_c_2c,False,wbm-1-26830,2|Ag-Mg,step_1.json.bz2::entry_26829,
wbm-1-26833,Al2 Mg2 S5,9.0,-1.50012,0.022311,A2B2C5_hP9_164_d_d_a2d:Al-Mg-S,True,Al-Mg-S,3,Al-Mg,3|Al-Mg,3|Al,A2B2C5_hP9_164_d_d_a2d,False,wbm-1-26833,3|Al-Mg,step_1.json.bz2::entry_26832,
wbm-1-26840,Al1 Mg2,3.0,0.055484,0.082532,AB2_tI6_139_a_e:Al-Mg,True,Al-Mg,2,Al-Mg,2|Al-Mg,2|Al,AB2_tI6_139_a,False,wbm-1-26840,2|Al-Mg,step_1.json.bz2::entry_26839,
wbm-1-26845,As2 Mg2 Yb1,5.0,-0.958607,-0.159213,A2B2C_hP5_164_d_d_a:As-Mg-Yb,True,As-Mg-Yb,3,As-Mg,3|As-Mg,3|As,A2B2C_hP5_164_d_d,True,wbm-1-26845,3|As-Mg,step_1.json.bz2::entry_26844,
wbm-1-26848,As2 Mg4,6.0,-0.418654,0.103111,AB2_aP6_2_i_2i:As-Mg,True,As-Mg,2,As-Mg,2|As-Mg,2|As,AB2_aP6_2_i_2i,False,wbm-1-26848,2|As-Mg,step_1.json.bz2::entry_26847,
wbm-1-26849,Au1 Mg2,3.0,-0.443133,0.058401,AB2_tI6_139_a_e:Au-Mg,True,Au-Mg,2,Au-Mg,2|Au-Mg,2|Au,AB2_tI6_139_a,False,wbm-1-26849,2|Au-Mg,step_1.json.bz2::entry_26848,
wbm-1-26851,Ba1 La1 Mg2,4.0,-0.006718,0.087077,ABC2_cF16_225_a_b_c:Ba-La-Mg,True,Ba-La-Mg,3,Ba-La,3|Ba-La,3|Ba,ABC2_cF16_225_a_b,False,wbm-1-26851,3|Ba-La,step_1.json.bz2::entry_26850,
wbm-1-26852,Ba2 Mg4,6.0,-0.040554,0.031413,AB2_oI12_74_e_h:Ba-Mg,True,Ba-Mg,2,Ba-Mg,2|Ba-Mg,2|Ba,AB2_oI12_74_e,False,wbm-1-26852,2|Ba-Mg,step_1.json.bz2::entry_26851,
wbm-1-26857,Ca1 Gd1 Mg2,4.0,-0.071682,0.02122,ABC2_cF16_225_a_b_c:Ca-Gd-Mg,True,Ca-Gd-Mg,3,Ca-Gd,3|Ca-Gd,3|Ca,ABC2_cF16_225_a_b,False,wbm-1-26857,3|Ca-Gd,step_1.json.bz2::entry_26856,
wbm-1-26861,Ca1 Mg2 Nd1,4.0,-0.095972,-0.001729,AB2C_cF16_225_a_c_b:Ca-Mg-Nd,True,Ca-Mg-Nd,3,Ca-Mg,3|Ca-Mg,3|Ca,AB2C_cF16_225_a_c,True,wbm-1-26861,3|Ca-Mg,step_1.json.bz2::entry_26860,
wbm-1-26874,Ca2 Mg4,6.0,-0.041846,0.064276,AB2_oI12_74_e_h:Ca-Mg,True,Ca-Mg,2,Ca-Mg,2|Ca-Mg,2|Ca,AB2_oI12_74_e,False,wbm-1-26874,2|Ca-Mg,step_1.json.bz2::entry_26873,
wbm-1-26877,Cd1 Mg2 Pt1,4.0,-0.49015,0.041116,AB2C_cF16_225_a_c_b:Cd-Mg-Pt,True,Cd-Mg-Pt,3,Cd-Mg,3|Cd-Mg,3|Cd,AB2C_cF16_225_a_c,False,wbm-1-26877,3|Cd-Mg,step_1.json.bz2::entry_26876,
wbm-1-26879,Cd4 Mg8,12.0,-0.066737,0.030349,AB2_oP12_62_c_2c:Cd-Mg,True,Cd-Mg,2,Cd-Mg,2|Cd-Mg,2|Cd,AB2_oP12_62_c_2c,False,wbm-1-26879,2|Cd-Mg,step_1.json.bz2::entry_26878,
wbm-1-26882,Cl7 Mg2 Rb3,12.0,-2.276073,0.004282,A7B2C3_tI24_139_aeg_e_be:Cl-Mg-Rb,True,Cl-Mg-Rb,3,Cl-Mg,3|Cl-Mg,3|Cl,A7B2C3_tI24_139_aeg_e,False,wbm-1-26882,3|Cl-Mg,step_1.json.bz2::entry_26881,
wbm-1-26886,Co1 Mg2 Pd1,4.0,-0.238259,0.160789,AB2C_cF16_225_a_c_b:Co-Mg-Pd,True,Co-Mg-Pd,3,Co-Mg,3|Co-Mg,3|Co,AB2C_cF16_225_a_c,False,wbm-1-26886,3|Co-Mg,step_1.json.bz2::entry_26885,
wbm-1-26889,Co1 Mg2,3.0,0.103241,0.119807,AB2_tI6_139_a_e:Co-Mg,True,Co-Mg,2,Co-Mg,2|Co-Mg,2|Co,AB2_tI6_139_a,False,wbm-1-26889,2|Co-Mg,step_1.json.bz2::entry_26888,
wbm-1-26894,Cr1 Mg2 Pd1,4.0,-0.103497,0.295558,AB2C_cF16_225_a_c_b:Cr-Mg-Pd,True,Cr-Mg-Pd,3,Cr-Mg,3|Cr-Mg,3|Cr,AB2C_cF16_225_a_c,False,wbm-1-26894,3|Cr-Mg,step_1.json.bz2::entry_26893,
wbm-1-26896,Cr1 Mg2,3.0,0.496924,0.509902,AB2_tI6_139_a_e:Cr-Mg,True,Cr-Mg,2,Cr-Mg,2|Cr-Mg,2|Cr,AB2_tI6_139_a,False,wbm-1-26896,2|Cr-Mg,step_1.json.bz2::entry_26895,
wbm-1-26899,Cs1 Mg2 Pb1,4.0,0.17099,0.253791,AB2C_cF16_225_a_c_b:Cs-Mg-Pb,True,Cs-Mg-Pb,3,Cs-Mg,3|Cs-Mg,3|Cs,AB2C_cF16_225_a_c,False,wbm-1-26899,3|Cs-Mg,step_1.json.bz2::entry_26898,
wbm-1-26900,Cs3 Mg6,9.0,0.390175,0.390162,AB2_oC18_38_ae_abde:Cs-Mg,True,Cs-Mg,2,Cs-Mg,2|Cs-Mg,2|Cs,AB2_oC18_38_ae,False,wbm-1-26900,2|Cs-Mg,step_1.json.bz2::entry_26899,
wbm-1-26909,Cu1 Mg2 Pd1,4.0,-0.423733,0.014736,AB2C_cF16_225_a_c_b:Cu-Mg-Pd,True,Cu-Mg-Pd,3,Cu-Mg,3|Cu-Mg,3|Cu,AB2C_cF16_225_a_c,False,wbm-1-26909,3|Cu-Mg,step_1.json.bz2::entry_26908,
wbm-1-26915,Cu4 Mg8,12.0,-0.058082,0.060656,AB2_oP12_62_c_2c:Cu-Mg,True,Cu-Mg,2,Cu-Mg,2|Cu-Mg,2|Cu,AB2_oP12_62_c_2c,False,wbm-1-26915,2|Cu-Mg,step_1.json.bz2::entry_26914,
wbm-1-26920,Fe2 Mg2 Se5,9.0,-0.734614,0.263454,A2B2C5_hP9_164_d_d_a2d:Fe-Mg-Se,True,Fe-Mg-Se,3,Fe-Mg,3|Fe-Mg,3|Fe,A2B2C5_hP9_164_d_d_a2d,False,wbm-1-26920,3|Fe-Mg,step_1.json.bz2::entry_26919,
wbm-1-26927,Fe1 Mg2,3.0,0.201175,0.210835,AB2_tI6_139_a_e:Fe-Mg,True,Fe-Mg,2,Fe-Mg,2|Fe-Mg,2|Fe,AB2_tI6_139_a,False,wbm-1-26927,2|Fe-Mg,step_1.json.bz2::entry_26926,
wbm-1-26930,Ga2 Mg2 Se5,9.0,-1.13817,0.006087,A2B2C5_hP9_164_d_d_a2d:Ga-Mg-Se,True,Ga-Mg-Se,3,Ga-Mg,3|Ga-Mg,3|Ga,A2B2C5_hP9_164_d_d_a2d,False,wbm-1-26930,3|Ga-Mg,step_1.json.bz2::entry_26929,
wbm-1-26933,Ga3 Mg6,9.0,-0.141655,-0.004882,AB2_hP9_189_ad_fg:Ga-Mg,True,Ga-Mg,2,Ga-Mg,2|Ga-Mg,2|Ga,AB2_hP9_189_ad,True,wbm-1-26933,2|Ga-Mg,step_1.json.bz2::entry_26932,
wbm-1-26934,Gd4 Mg8,12.0,-0.092588,-0.001755,AB2_hP12_194_f_ah:Gd-Mg,True,Gd-Mg,2,Gd-Mg,2|Gd-Mg,2|Gd,AB2_hP12_194_f,True,wbm-1-26934,2|Gd-Mg,step_1.json.bz2::entry_26933,
wbm-1-26935,Ge2 Mg2 Sr1,5.0,-0.456241,-0.026446,A2B2C_tI10_139_e_d_a:Ge-Mg-Sr,True,Ge-Mg-Sr,3,Ge-Mg,3|Ge-Mg,3|Ge,A2B2C_tI10_139_e_d,True,wbm-1-26935,3|Ge-Mg,step_1.json.bz2::entry_26934,
