parent_material_id,candidate_id,status,reason
wbm-1-49672,,rejected_internal_duplicate,Li2HfS3
wbm-1-49672,,rejected_internal_duplicate,Na2TiS3
wbm-1-49672,,rejected_internal_duplicate,Na2HfS3
wbm-1-49672,,rejected_internal_duplicate,K2TiO3
wbm-1-49672,,rejected_internal_duplicate,K2HfO3
wbm-1-49672,,rejected_internal_duplicate,K2TiSe3
wbm-1-49672,,rejected_internal_duplicate,K2HfSe3
wbm-1-30985,,rejected_internal_duplicate,YbCrN3
wbm-1-30985,,rejected_internal_duplicate,YbMoP3
wbm-1-30985,,rejected_internal_duplicate,YbCrP3
wbm-1-30985,,rejected_internal_duplicate,YbP3W
wbm-1-30985,,rejected_internal_duplicate,YbAs3W
wbm-1-31186,,rejected_internal_duplicate,SmP3W
wbm-1-31186,,rejected_internal_duplicate,SmAs3W
wbm-1-31186,,rejected_internal_duplicate,SmSb3W
wbm-1-31186,,rejected_internal_duplicate,SmBi3W
wbm-1-31186,,rejected_internal_duplicate,SmCrN3
wbm-1-31186,,rejected_internal_duplicate,SmMoN3
wbm-1-31186,,rejected_internal_duplicate,SmCrP3
wbm-1-31186,,rejected_internal_duplicate,SmMoP3
wbm-1-31186,,rejected_internal_duplicate,SmCrAs3
wbm-1-31186,,rejected_internal_duplicate,SmMoAs3
wbm-1-31239,,rejected_internal_duplicate,TbP3W
wbm-1-31239,,rejected_internal_duplicate,TbAs3W
wbm-1-31239,,rejected_internal_duplicate,TbSb3W
wbm-1-31239,,rejected_internal_duplicate,TbBi3W
wbm-1-31239,,rejected_internal_duplicate,TbCrN3
wbm-1-31239,,rejected_internal_duplicate,TbMoN3
wbm-1-31239,,rejected_internal_duplicate,TbCrP3
wbm-1-31239,,rejected_internal_duplicate,TbMoP3
wbm-1-31239,,rejected_internal_duplicate,TbCrAs3
wbm-1-31239,,rejected_internal_duplicate,TbMoAs3
wbm-1-37627,,rejected_internal_duplicate,LiRhO2
wbm-1-37627,,rejected_internal_duplicate,NaRhO2
wbm-1-37627,,rejected_internal_duplicate,KRhO2
wbm-1-37627,,rejected_internal_duplicate,RbRhO2
wbm-1-37627,,rejected_public_wbm_formula_match,CsIrO2
wbm-1-37627,,rejected_public_wbm_formula_match,LiRhS2
wbm-1-37627,,rejected_internal_duplicate,LiRhSe2
wbm-1-37627,,rejected_internal_duplicate,NaRhS2
wbm-1-37627,,rejected_internal_duplicate,NaRhSe2
wbm-1-37627,,rejected_internal_duplicate,LiCoO2
wbm-1-15630,,rejected_public_wbm_formula_match,Cs2CuF6
wbm-1-15630,,rejected_internal_duplicate,Cs2AgF6
wbm-1-15630,,rejected_internal_duplicate,Li2AuF6
wbm-1-15630,,rejected_internal_duplicate,Na2AuF6
wbm-1-15630,,rejected_internal_duplicate,K2AuF6
wbm-1-15630,,rejected_internal_duplicate,Rb2AuF6
wbm-1-15630,,rejected_internal_duplicate,Cs2AuCl6
wbm-1-15630,,rejected_internal_duplicate,Cs2AuBr6
wbm-1-15630,,rejected_internal_duplicate,Cs2AuI6
wbm-1-15630,,rejected_internal_duplicate,Li2CuF6
wbm-1-15630,,rejected_internal_duplicate,Na2CuF6
wbm-1-15630,,rejected_internal_duplicate,Li2AgF6
wbm-1-15630,,rejected_internal_duplicate,Na2AgF6
wbm-1-15630,,rejected_internal_duplicate,Cs2CuCl6
wbm-1-15630,,rejected_internal_duplicate,Cs2CuBr6
wbm-1-15630,,rejected_internal_duplicate,Cs2AgCl6
wbm-1-23514,,rejected_internal_duplicate,Li2TmCl6
wbm-1-23514,,rejected_internal_duplicate,K2TmF6
wbm-1-23514,,rejected_internal_duplicate,Rb2TmF6
wbm-1-23514,,rejected_internal_duplicate,Cs2TmF6
wbm-1-23514,,rejected_internal_duplicate,Na2TmCl6
wbm-1-23514,,rejected_internal_duplicate,Na2TmBr6
wbm-1-28668,,rejected_public_wbm_formula_match,Gd2MgSi
wbm-1-29693,,rejected_internal_duplicate,MnF4
wbm-1-29693,,rejected_internal_duplicate,MnBr4
wbm-1-29693,,rejected_internal_duplicate,ReF4
wbm-1-29693,,rejected_internal_duplicate,ReCl4
wbm-1-57420,,rejected_public_wbm_formula_match,EuS2
wbm-1-57420,,rejected_public_wbm_formula_match,EuSe2
wbm-1-22675,,rejected_internal_duplicate,K3P2Au3
wbm-1-22675,,rejected_internal_duplicate,K3Sb2Au3
wbm-1-22675,,rejected_internal_duplicate,Li3As2Au3
wbm-1-22675,,rejected_internal_duplicate,Na3As2Au3
wbm-1-22675,,rejected_internal_duplicate,Rb3As2Au3
wbm-1-22675,,rejected_internal_duplicate,Cs3As2Au3
wbm-1-5689,,rejected_internal_duplicate,Sr(MgP)2
wbm-1-5689,,rejected_internal_duplicate,Sr(CaP)2
wbm-1-5689,,rejected_internal_duplicate,Ba2SrP2
wbm-1-5689,,rejected_internal_duplicate,Sr(BeN)2
wbm-1-5689,,rejected_internal_duplicate,Ca(BeP)2
wbm-1-5689,,rejected_public_wbm_formula_match,Ba(BeP)2
wbm-1-5689,,rejected_internal_duplicate,SrMg2N2
wbm-1-5689,,rejected_internal_duplicate,Sr(MgAs)2
wbm-1-5689,,rejected_public_wbm_formula_match,Ca(MgP)2
wbm-1-3766,,rejected_internal_duplicate,Sr2IN
wbm-1-3766,,rejected_internal_duplicate,Sr2PI
wbm-1-3766,,rejected_internal_duplicate,Sr2SbI
wbm-1-3766,,rejected_internal_duplicate,Sr2BiI
wbm-1-3766,,rejected_internal_duplicate,Be2AsI
wbm-1-3766,,rejected_internal_duplicate,Mg2AsI
wbm-1-3766,,rejected_internal_duplicate,Ca2AsI
wbm-1-3766,,rejected_internal_duplicate,Ba2AsI
wbm-1-3766,,rejected_internal_duplicate,Sr2NF
wbm-1-3766,,rejected_internal_duplicate,Sr2PF
wbm-1-3766,,rejected_internal_duplicate,Sr2PCl
wbm-1-3766,,rejected_internal_duplicate,Be2IN
wbm-1-3766,,rejected_internal_duplicate,Mg2IN
wbm-1-3766,,rejected_internal_duplicate,Be2PI
wbm-1-3766,,rejected_internal_duplicate,Mg2PI
wbm-1-47539,,rejected_public_wbm_formula_match,CsGdTe2
wbm-1-56283,,rejected_public_wbm_formula_match,BaNiSn
wbm-1-56283,,rejected_public_wbm_formula_match,BaGePt
wbm-1-43875,,rejected_internal_duplicate,TbOF
wbm-1-43875,,rejected_internal_duplicate,TbClO
wbm-1-43875,,rejected_internal_duplicate,TbIO
wbm-1-43875,,rejected_internal_duplicate,TbSBr
wbm-1-43875,,rejected_internal_duplicate,TbSeBr
wbm-1-43875,,rejected_internal_duplicate,TbTeBr
wbm-1-43875,,rejected_internal_duplicate,TbSF
wbm-1-43875,,rejected_internal_duplicate,TbSeF
wbm-1-43875,,rejected_internal_duplicate,TbSCl
wbm-1-43875,,rejected_internal_duplicate,TbSeCl
wbm-1-35252,,rejected_internal_duplicate,NiF3
wbm-1-35252,,rejected_internal_duplicate,NiCl3
wbm-1-35252,,rejected_internal_duplicate,NiI3
wbm-1-35252,,rejected_internal_duplicate,PdBr3
wbm-1-35252,,rejected_internal_duplicate,PtBr3
wbm-1-35252,,rejected_internal_duplicate,PdF3
wbm-1-35252,,rejected_internal_duplicate,PtF3
wbm-1-35252,,rejected_internal_duplicate,PdCl3
wbm-1-35252,,rejected_internal_duplicate,PtCl3
wbm-1-934,,rejected_public_wbm_formula_match,Ga2Se5
wbm-1-934,,rejected_public_wbm_formula_match,Al2S5
wbm-1-934,,rejected_public_wbm_formula_match,Al2Te5
wbm-1-934,,rejected_public_wbm_formula_match,Ga2S5
wbm-1-33627,,rejected_public_wbm_formula_match,NaScSe2
wbm-1-33627,,rejected_internal_duplicate,NaYSe2
wbm-1-33627,,rejected_internal_duplicate,NaLaSe2
wbm-1-33627,,rejected_public_wbm_formula_match,LiLuSe2
wbm-1-33627,,rejected_public_wbm_formula_match,KLuSe2
wbm-1-33627,,rejected_internal_duplicate,RbLuSe2
wbm-1-33627,,rejected_public_wbm_formula_match,CsLuSe2
wbm-1-33627,,rejected_public_wbm_formula_match,LiScSe2
wbm-1-33627,,rejected_public_wbm_formula_match,KScSe2
wbm-1-33627,,rejected_internal_duplicate,LiYSe2
wbm-1-33627,,rejected_internal_duplicate,KYSe2
wbm-1-33627,,rejected_internal_duplicate,NaScO2
wbm-1-33627,,rejected_internal_duplicate,NaScS2
wbm-1-33627,,rejected_internal_duplicate,NaYO2
wbm-1-33627,,rejected_internal_duplicate,NaYS2
wbm-1-33627,,rejected_public_wbm_formula_match,LiLuS2
wbm-1-33627,,rejected_public_wbm_formula_match,KLuO2
wbm-1-44351,,rejected_internal_duplicate,TbOF
wbm-1-44351,,rejected_internal_duplicate,TbClO
wbm-1-44351,,rejected_internal_duplicate,TbBrO
wbm-1-44351,,rejected_internal_duplicate,TbSI
wbm-1-44351,,rejected_internal_duplicate,TbSeI
wbm-1-44351,,rejected_internal_duplicate,TbTeI
wbm-1-44351,,rejected_internal_duplicate,TbSF
wbm-1-44351,,rejected_internal_duplicate,TbSeF
wbm-1-44351,,rejected_internal_duplicate,TbSCl
wbm-1-44351,,rejected_internal_duplicate,TbSeCl
wbm-1-23179,,rejected_public_wbm_formula_match,LiTbTe2
wbm-1-23179,,rejected_public_wbm_formula_match,NaTbTe2
wbm-1-23179,,rejected_public_wbm_formula_match,RbTbTe2
wbm-1-23179,,rejected_public_wbm_formula_match,CsTbTe2
wbm-1-23179,,rejected_internal_duplicate,KTbS2
wbm-1-23179,,rejected_internal_duplicate,KTbSe2
wbm-1-23179,,rejected_internal_duplicate,LiTbO2
wbm-1-23179,,rejected_internal_duplicate,LiTbS2
wbm-1-23179,,rejected_internal_duplicate,NaTbO2
wbm-1-4030,,rejected_public_wbm_formula_match,Ca(GaRu)2
wbm-1-39682,,rejected_internal_duplicate,YbSiS3
wbm-1-39682,,rejected_internal_duplicate,YbSiSe3
wbm-1-39682,,rejected_internal_duplicate,YbSiTe3
wbm-1-39682,,rejected_internal_duplicate,YbCO3
wbm-1-39682,,rejected_internal_duplicate,YbGeO3
wbm-1-39682,,rejected_internal_duplicate,YbSnO3
wbm-1-39682,,rejected_internal_duplicate,YbPbO3
wbm-1-39682,,rejected_internal_duplicate,YbCS3
wbm-1-45545,,rejected_internal_duplicate,Sr2PCl
wbm-1-45545,,rejected_internal_duplicate,Ba2PCl
wbm-1-45545,,rejected_internal_duplicate,Ca2PF
wbm-1-45545,,rejected_internal_duplicate,Ca2PI
wbm-1-45545,,rejected_internal_duplicate,Be2PF
wbm-1-45545,,rejected_internal_duplicate,Be2PBr
wbm-1-45802,,rejected_internal_duplicate,Sc2PI2
wbm-1-30649,,rejected_internal_duplicate,Yb2MoN2
wbm-1-30649,,rejected_internal_duplicate,Yb2CrP2
wbm-1-30649,,rejected_internal_duplicate,Yb2MoP2
wbm-1-30649,,rejected_internal_duplicate,Yb2CrAs2
wbm-1-30649,,rejected_internal_duplicate,Yb2MoAs2
wbm-1-22636,,rejected_internal_duplicate,Li2ZrSe3
wbm-1-22636,,rejected_internal_duplicate,Na2ZrSe3
wbm-1-22636,,rejected_internal_duplicate,Rb2ZrSe3
wbm-1-22636,,rejected_internal_duplicate,Cs2ZrSe3
wbm-1-22636,,rejected_internal_duplicate,K2ZrO3
wbm-1-22636,,rejected_internal_duplicate,K2ZrS3
wbm-1-22636,,rejected_internal_duplicate,K2ZrTe3
wbm-1-22636,,rejected_internal_duplicate,K2TiSe3
wbm-1-22636,,rejected_internal_duplicate,K2HfSe3
wbm-1-22636,,rejected_internal_duplicate,Li2ZrO3
wbm-1-22636,,rejected_internal_duplicate,Li2ZrS3
wbm-1-22636,,rejected_internal_duplicate,Na2ZrO3
wbm-1-22636,,rejected_internal_duplicate,Na2ZrS3
wbm-1-22636,,rejected_internal_duplicate,Li2TiSe3
wbm-1-22636,,rejected_internal_duplicate,Li2HfSe3
wbm-1-22636,,rejected_internal_duplicate,Na2TiSe3
wbm-1-22636,,rejected_internal_duplicate,Na2HfSe3
wbm-1-22636,,rejected_internal_duplicate,K2TiO3
wbm-1-22636,,rejected_internal_duplicate,K2HfO3
wbm-1-22636,,rejected_internal_duplicate,K2TiS3
wbm-1-22636,,rejected_internal_duplicate,K2HfS3
wbm-1-23168,,rejected_internal_duplicate,RbDyTe2
wbm-1-23168,,rejected_public_wbm_formula_match,CsDyTe2
wbm-1-23168,,rejected_internal_duplicate,KDySe2
wbm-1-23168,,rejected_internal_duplicate,LiDyO2
wbm-1-23168,,rejected_internal_duplicate,LiDyS2
wbm-1-54252,,rejected_public_wbm_formula_match,Ca3(FeSi)4
wbm-1-54252,,rejected_public_wbm_formula_match,Ca3(GeOs)4
wbm-1-30929,,rejected_internal_duplicate,DyCrN3
wbm-1-30929,,rejected_internal_duplicate,DyMoP3
wbm-1-30929,,rejected_internal_duplicate,DyCrP3
wbm-1-30929,,rejected_internal_duplicate,DyCrAs3
wbm-1-30929,,rejected_internal_duplicate,DyP3W
wbm-1-30929,,rejected_internal_duplicate,DyAs3W
wbm-1-33641,,rejected_internal_duplicate,LiTmSe2
wbm-1-33641,,rejected_internal_duplicate,KTmSe2
wbm-1-33641,,rejected_internal_duplicate,CsTmSe2
wbm-1-33641,,rejected_internal_duplicate,NaTmO2
wbm-1-33641,,rejected_internal_duplicate,NaTmS2
wbm-1-33641,,rejected_internal_duplicate,LiTmO2
wbm-1-33641,,rejected_internal_duplicate,LiTmS2
wbm-1-33641,,rejected_internal_duplicate,KTmO2
wbm-1-23170,,rejected_public_wbm_formula_match,CsHoTe2
wbm-1-45528,,rejected_internal_duplicate,CePtN
wbm-1-45528,,rejected_internal_duplicate,CeAsPt
wbm-1-45528,,rejected_internal_duplicate,CeSbPt
wbm-1-45528,,rejected_internal_duplicate,CeBiPt
wbm-1-45528,,rejected_public_wbm_formula_match,CeNiP
wbm-1-45528,,rejected_public_wbm_formula_match,CePPd
wbm-1-45528,,rejected_internal_duplicate,CeNiN
wbm-1-45528,,rejected_internal_duplicate,CePdN
wbm-1-45528,,rejected_internal_duplicate,CeNiAs
wbm-1-45528,,rejected_internal_duplicate,CeAsPd
wbm-1-45483,,rejected_internal_duplicate,Y2PF2
wbm-1-45483,,rejected_internal_duplicate,Y2PCl2
wbm-1-45483,,rejected_internal_duplicate,Y2PI2
wbm-1-45483,,rejected_internal_duplicate,Lu2PBr2
wbm-1-30214,,rejected_internal_duplicate,Te4MoF
wbm-1-30214,,rejected_internal_duplicate,Te4MoBr
wbm-1-30214,,rejected_internal_duplicate,Te4WI
wbm-1-30214,,rejected_internal_duplicate,MoSe4I
wbm-1-30214,,rejected_internal_duplicate,CrTe4F
wbm-1-30214,,rejected_internal_duplicate,Te4WF
wbm-1-30214,,rejected_internal_duplicate,CrTe4Cl
wbm-1-30214,,rejected_internal_duplicate,Te4WCl
wbm-1-30214,,rejected_internal_duplicate,MoClO4
wbm-1-30214,,rejected_internal_duplicate,MoS4Cl
wbm-1-3618,,rejected_internal_duplicate,Li2AgAs
wbm-1-3618,,rejected_internal_duplicate,Na2AgAs
wbm-1-2543,,rejected_internal_duplicate,RbBTe2
wbm-1-2543,,rejected_internal_duplicate,RbGaTe2
wbm-1-2543,,rejected_internal_duplicate,RbInTe2
wbm-1-2543,,rejected_internal_duplicate,LiAlTe2
wbm-1-2543,,rejected_internal_duplicate,NaAlTe2
wbm-1-2543,,rejected_internal_duplicate,KAlTe2
wbm-1-2543,,rejected_internal_duplicate,CsAlTe2
wbm-1-2543,,rejected_internal_duplicate,RbAlO2
wbm-1-2543,,rejected_internal_duplicate,RbAlS2
wbm-1-2543,,rejected_internal_duplicate,RbAlSe2
wbm-1-2543,,rejected_internal_duplicate,LiBTe2
wbm-1-2543,,rejected_internal_duplicate,NaBTe2
wbm-1-2543,,rejected_internal_duplicate,LiGaTe2
wbm-1-2543,,rejected_internal_duplicate,NaGaTe2
wbm-1-2543,,rejected_internal_duplicate,RbBO2
wbm-1-2543,,rejected_internal_duplicate,RbBS2
wbm-1-2543,,rejected_internal_duplicate,RbGaO2
wbm-1-2543,,rejected_internal_duplicate,RbGaS2
wbm-1-2543,,rejected_internal_duplicate,LiAlO2
wbm-1-2543,,rejected_internal_duplicate,LiAlS2
wbm-1-2543,,rejected_internal_duplicate,NaAlO2
wbm-1-2543,,rejected_internal_duplicate,NaAlS2
wbm-1-3653,,rejected_internal_duplicate,HfRhN
wbm-1-3653,,rejected_public_wbm_formula_match,HfPRh
wbm-1-3653,,rejected_internal_duplicate,HfSbRh
wbm-1-3653,,rejected_internal_duplicate,TiAsRh
wbm-1-3653,,rejected_internal_duplicate,ZrAsRh
wbm-1-3653,,rejected_internal_duplicate,HfCoAs
wbm-1-3653,,rejected_internal_duplicate,HfAsIr
wbm-1-3653,,rejected_internal_duplicate,TiRhN
wbm-1-3653,,rejected_internal_duplicate,ZrRhN
wbm-1-3653,,rejected_internal_duplicate,TiPRh
wbm-1-3653,,rejected_internal_duplicate,ZrPRh
wbm-1-3653,,rejected_internal_duplicate,HfCoN
wbm-1-3653,,rejected_internal_duplicate,HfIrN
wbm-1-3653,,rejected_internal_duplicate,HfCoP
wbm-1-3653,,rejected_internal_duplicate,HfPIr
wbm-1-3653,,rejected_internal_duplicate,TiCoAs
wbm-1-3653,,rejected_internal_duplicate,TiAsIr
wbm-1-3653,,rejected_internal_duplicate,ZrCoAs
wbm-1-3653,,rejected_internal_duplicate,ZrAsIr
wbm-1-18350,,rejected_public_wbm_formula_match,CaGa2Pt
wbm-1-18350,,rejected_public_wbm_formula_match,BaGa2Pt
wbm-1-31237,,rejected_internal_duplicate,TbP3W
wbm-1-31237,,rejected_internal_duplicate,TbAs3W
wbm-1-31237,,rejected_internal_duplicate,TbSb3W
wbm-1-31237,,rejected_internal_duplicate,TbBi3W
wbm-1-31237,,rejected_internal_duplicate,TbCrN3
wbm-1-31237,,rejected_internal_duplicate,TbMoN3
wbm-1-31237,,rejected_internal_duplicate,TbCrP3
wbm-1-31237,,rejected_internal_duplicate,TbMoP3
wbm-1-31237,,rejected_internal_duplicate,TbCrAs3
wbm-1-31237,,rejected_internal_duplicate,TbMoAs3
wbm-1-56939,,rejected_public_wbm_formula_match,MgTe3
wbm-1-56939,,rejected_public_wbm_formula_match,CaTe3
wbm-1-56939,,rejected_public_wbm_formula_match,BaTe3
wbm-1-56939,,rejected_internal_duplicate,SrO3
wbm-1-56939,,rejected_internal_duplicate,SrS3
wbm-1-56939,,rejected_internal_duplicate,BeO3
wbm-1-56939,,rejected_internal_duplicate,BeS3
wbm-1-56939,,rejected_internal_duplicate,MgO3
wbm-1-56939,,rejected_public_wbm_formula_match,MgS3
wbm-1-49631,,rejected_internal_duplicate,Li2GeS3
wbm-1-49631,,rejected_internal_duplicate,K2GeS3
wbm-1-49631,,rejected_internal_duplicate,Cs2CS3
wbm-1-49631,,rejected_internal_duplicate,Cs2SiS3
wbm-1-49631,,rejected_internal_duplicate,Cs2PbS3
wbm-1-49631,,rejected_public_wbm_formula_match,Cs2GeO3
wbm-1-49631,,rejected_public_wbm_formula_match,Cs2GeSe3
wbm-1-49631,,rejected_internal_duplicate,Li2CS3
wbm-1-49631,,rejected_internal_duplicate,Li2SiS3
wbm-1-49631,,rejected_internal_duplicate,Na2CS3
wbm-1-49631,,rejected_internal_duplicate,Na2SiS3
wbm-1-49631,,rejected_internal_duplicate,Li2GeSe3
wbm-1-23182,,rejected_internal_duplicate,NaTmTe2
wbm-1-23182,,rejected_internal_duplicate,RbTmTe2
wbm-1-23182,,rejected_internal_duplicate,KTmO2
wbm-1-23182,,rejected_internal_duplicate,KTmS2
wbm-1-23182,,rejected_internal_duplicate,KTmSe2
wbm-1-23182,,rejected_internal_duplicate,LiTmO2
wbm-1-23182,,rejected_internal_duplicate,LiTmS2
wbm-1-23182,,rejected_internal_duplicate,NaTmO2
wbm-1-23182,,rejected_internal_duplicate,NaTmS2
wbm-1-43846,,rejected_internal_duplicate,DyOF
wbm-1-43846,,rejected_internal_duplicate,DyClO
wbm-1-43846,,rejected_public_wbm_formula_match,DyIO
wbm-1-43846,,rejected_internal_duplicate,DySF
wbm-1-43846,,rejected_internal_duplicate,DySeF
wbm-1-30782,,rejected_internal_duplicate,DyP3W
wbm-1-30782,,rejected_internal_duplicate,DyAs3W
wbm-1-30782,,rejected_internal_duplicate,DySb3W
wbm-1-30782,,rejected_internal_duplicate,DyBi3W
wbm-1-30782,,rejected_internal_duplicate,DyCrN3
wbm-1-30782,,rejected_public_wbm_formula_match,DyMoN3
wbm-1-30782,,rejected_internal_duplicate,DyCrP3
wbm-1-30782,,rejected_internal_duplicate,DyMoP3
wbm-1-30782,,rejected_internal_duplicate,DyCrAs3
wbm-1-30782,,rejected_internal_duplicate,DyMoAs3
wbm-1-45269,,rejected_internal_duplicate,Li4ZnP2
wbm-1-45269,,rejected_internal_duplicate,Na4ZnP2
wbm-1-45269,,rejected_internal_duplicate,K4ZnP2
wbm-1-45269,,rejected_internal_duplicate,Rb4ZnP2
wbm-1-45269,,rejected_internal_duplicate,Cs4ZnN2
wbm-1-45269,,rejected_internal_duplicate,Cs4ZnAs2
wbm-1-45269,,rejected_internal_duplicate,Cs4ZnSb2
wbm-1-45269,,rejected_internal_duplicate,Cs4ZnBi2
wbm-1-45269,,rejected_internal_duplicate,Cs4CdP2
wbm-1-45269,,rejected_internal_duplicate,Li4ZnN2
wbm-1-45269,,rejected_internal_duplicate,Li4ZnAs2
wbm-1-45269,,rejected_internal_duplicate,Na4ZnN2
wbm-1-45269,,rejected_internal_duplicate,Na4ZnAs2
wbm-1-45269,,rejected_internal_duplicate,Li4CdP2
wbm-1-45269,,rejected_internal_duplicate,Na4CdP2
wbm-1-45269,,rejected_internal_duplicate,Cs4CdN2
wbm-1-37104,,rejected_public_wbm_formula_match,K2RhS2
wbm-1-37104,,rejected_public_wbm_formula_match,K2RhSe2
wbm-1-30791,,rejected_public_wbm_formula_match,ErMoN3
wbm-1-53930,,rejected_internal_duplicate,Tm(CoSi)2
wbm-1-53930,,rejected_internal_duplicate,Tm(SiRh)2
wbm-1-53930,,rejected_internal_duplicate,Tm(IrC)2
wbm-1-53930,,rejected_internal_duplicate,Tm(GeIr)2
wbm-1-53930,,rejected_internal_duplicate,Tm(SnIr)2
wbm-1-53930,,rejected_internal_duplicate,Tm(IrPb)2
wbm-1-53930,,rejected_internal_duplicate,Tm(CoC)2
wbm-1-53930,,rejected_internal_duplicate,Tm(CoGe)2
wbm-1-23173,,rejected_public_wbm_formula_match,LiLuTe2
wbm-1-23173,,rejected_internal_duplicate,NaLuTe2
wbm-1-23173,,rejected_public_wbm_formula_match,CsLuTe2
wbm-1-23173,,rejected_public_wbm_formula_match,KScTe2
wbm-1-23173,,rejected_internal_duplicate,KYTe2
wbm-1-23173,,rejected_public_wbm_formula_match,KLaTe2
wbm-1-23173,,rejected_public_wbm_formula_match,KLuO2
wbm-1-23173,,rejected_internal_duplicate,KLuS2
wbm-1-23173,,rejected_public_wbm_formula_match,KLuSe2
wbm-1-23173,,rejected_public_wbm_formula_match,LiScTe2
wbm-1-23173,,rejected_public_wbm_formula_match,NaScTe2
wbm-1-23173,,rejected_internal_duplicate,LiLuO2
wbm-1-23173,,rejected_public_wbm_formula_match,LiLuS2
wbm-1-23173,,rejected_internal_duplicate,NaLuO2
wbm-1-23173,,rejected_internal_duplicate,NaLuS2
wbm-1-23173,,rejected_internal_duplicate,KScO2
wbm-1-23173,,rejected_internal_duplicate,KScS2
wbm-1-23173,,rejected_internal_duplicate,KYO2
wbm-1-23173,,rejected_internal_duplicate,KYS2
wbm-1-3489,,rejected_internal_duplicate,CsCdN
wbm-1-3489,,rejected_internal_duplicate,CsCdP
wbm-1-3489,,rejected_internal_duplicate,CsZnAs
wbm-1-3489,,rejected_internal_duplicate,LiCdAs
wbm-1-3489,,rejected_internal_duplicate,NaCdAs
wbm-1-3489,,rejected_internal_duplicate,RbCdAs
wbm-1-3489,,rejected_internal_duplicate,CsZnN
wbm-1-3489,,rejected_internal_duplicate,CsZnP
wbm-1-3489,,rejected_internal_duplicate,LiZnAs
wbm-1-3489,,rejected_internal_duplicate,NaZnAs
wbm-1-48958,,rejected_internal_duplicate,CuS2I
wbm-1-48958,,rejected_public_wbm_formula_match,AuIO2
wbm-1-48958,,rejected_internal_duplicate,AuSe2I
wbm-1-53744,,rejected_internal_duplicate,Be(SiRu)2
wbm-1-53744,,rejected_internal_duplicate,Mg(SiRu)2
wbm-1-53744,,rejected_internal_duplicate,Sr(SiRu)2
wbm-1-53744,,rejected_public_wbm_formula_match,Ba(FeSi)2
wbm-1-53744,,rejected_internal_duplicate,Ba(SiOs)2
wbm-1-53744,,rejected_public_wbm_formula_match,Ba(GeRu)2
wbm-1-53744,,rejected_internal_duplicate,Be(SiOs)2
wbm-1-53744,,rejected_internal_duplicate,Mg(SiOs)2
wbm-1-2684,,rejected_internal_duplicate,ScBPt
wbm-1-2684,,rejected_internal_duplicate,ScGaPt
wbm-1-2684,,rejected_internal_duplicate,ScInPt
wbm-1-2684,,rejected_internal_duplicate,ScAlNi
wbm-1-2684,,rejected_internal_duplicate,ScAlPd
wbm-1-2684,,rejected_internal_duplicate,YAlPt
wbm-1-2684,,rejected_internal_duplicate,LaAlPt
wbm-1-2684,,rejected_internal_duplicate,LuAlPt
wbm-1-46111,,rejected_internal_duplicate,Rb2AgP
wbm-1-46111,,rejected_internal_duplicate,Rb2AsAu
wbm-1-8510,,rejected_internal_duplicate,CsCaN
wbm-1-8510,,rejected_internal_duplicate,CsCaP
wbm-1-8510,,rejected_internal_duplicate,CsCaAs
wbm-1-8510,,rejected_internal_duplicate,CsCaSb
wbm-1-8510,,rejected_internal_duplicate,CsBeBi
wbm-1-8510,,rejected_internal_duplicate,CsMgBi
wbm-1-8510,,rejected_internal_duplicate,CsSrBi
wbm-1-8510,,rejected_internal_duplicate,CsBaBi
wbm-1-8510,,rejected_internal_duplicate,RbCaBi
wbm-1-8510,,rejected_internal_duplicate,CsBeN
wbm-1-8510,,rejected_internal_duplicate,CsMgN
wbm-1-8510,,rejected_internal_duplicate,CsBeP
wbm-1-8510,,rejected_public_wbm_formula_match,CsMgP
wbm-1-8510,,rejected_internal_duplicate,LiCaN
wbm-1-8510,,rejected_internal_duplicate,NaCaN
wbm-1-8510,,rejected_internal_duplicate,LiCaP
wbm-1-8510,,rejected_internal_duplicate,NaCaP
wbm-1-8510,,rejected_internal_duplicate,NaBeBi
wbm-1-8510,,rejected_internal_duplicate,LiMgBi
wbm-1-8510,,rejected_internal_duplicate,NaMgBi
wbm-1-60061,,rejected_internal_duplicate,LiYTe2
wbm-1-60061,,rejected_internal_duplicate,NaYTe2
wbm-1-60061,,rejected_internal_duplicate,KYTe2
