K,primary_queue_status,material_id,t1_label,alignn_score,alignn_predicted_e_above_hull,cgcnn_ens10_pred_e_form,megnet_pred_e_form,near_hull_50mev_t0_or_t1,t1_false_explanation_class
500,PARC_release,wbm-3-22021,t1_false_or_unresolved,1.0517990000000004,-1.0517990000000004,-3.37119,-3.3851,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-3-22022,t1_false_or_unresolved,1.030599,-1.030599,-3.2996600000000003,-3.2391,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-3-22022,t1_false_or_unresolved,1.030599,-1.030599,-3.2996600000000003,-3.2391,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22047,t1_stable,0.5804939999999998,-0.5804939999999998,-3.32716,-3.6113,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-3-22056,t1_stable,0.6325059999999998,-0.6325059999999998,-3.4,-3.694,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-3-22056,t1_stable,0.6325059999999998,-0.6325059999999998,-3.4,-3.694,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-3-22090,t1_false_or_unresolved,0.5781569999999996,-0.5781569999999996,-3.1630600000000006,-3.4308,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-3-22091,t1_false_or_unresolved,0.7246569999999997,-0.7246569999999997,-3.2002,-3.4209,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-22091,t1_false_or_unresolved,0.7246569999999997,-0.7246569999999997,-3.2002,-3.4209,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-3-22113,t1_false_or_unresolved,0.746337,-0.746337,-3.20671,-3.4223,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-22113,t1_false_or_unresolved,0.746337,-0.746337,-3.20671,-3.4223,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-22227,t1_false_or_unresolved,0.6017670000000002,-0.6017670000000002,-2.62099,-3.2824,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-22255,t1_false_or_unresolved,0.6177229999999998,-0.6177229999999998,-2.9155300000000004,-3.2337,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-22267,t1_false_or_unresolved,0.6142599999999998,-0.6142599999999998,-3.3964,-3.9776,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-22268,t1_false_or_unresolved,0.6533600000000002,-0.6533600000000002,-3.53847,-3.8653,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-3-22291,t1_false_or_unresolved,0.7076479999999998,-0.7076479999999998,-3.47629,-4.1084,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-22291,t1_false_or_unresolved,0.7076479999999998,-0.7076479999999998,-3.47629,-4.1084,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-3-22292,t1_false_or_unresolved,0.6883480000000004,-0.6883480000000004,-3.51752,-3.6534,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-22292,t1_false_or_unresolved,0.6883480000000004,-0.6883480000000004,-3.51752,-3.6534,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-3-22296,t1_false_or_unresolved,0.7121689999999998,-0.7121689999999998,-2.5028200000000003,-2.8406,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22296,t1_false_or_unresolved,0.7121689999999998,-0.7121689999999998,-2.5028200000000003,-2.8406,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-3-22300,t1_false_or_unresolved,0.6461430000000004,-0.6461430000000004,-4.10188,-4.2229,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22300,t1_false_or_unresolved,0.6461430000000004,-0.6461430000000004,-4.10188,-4.2229,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22301,t1_false_or_unresolved,0.554843,-0.554843,-3.99848,-3.8244,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22302,t1_false_or_unresolved,0.5851729999999997,-0.5851729999999997,-3.87748,-4.0325,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-3-22315,t1_false_or_unresolved,0.6923060000000003,-0.6923060000000003,-3.90481,-4.0983,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22315,t1_false_or_unresolved,0.6923060000000003,-0.6923060000000003,-3.90481,-4.0983,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22328,t1_false_or_unresolved,0.594992,-0.594992,-3.20383,-3.2856,False,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-3-22331,t1_false_or_unresolved,0.577934,-0.577934,-3.18096,-3.5276,True,near_hull_25meV_boundary
300,PARC_release,wbm-3-22332,t1_false_or_unresolved,1.020034,-1.020034,-3.32258,-3.3842,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-3-22332,t1_false_or_unresolved,1.020034,-1.020034,-3.32258,-3.3842,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-3-22335,t1_false_or_unresolved,0.8751440000000001,-0.8751440000000001,-2.6573900000000004,-2.9246,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-3-22335,t1_false_or_unresolved,0.8751440000000001,-0.8751440000000001,-2.6573900000000004,-2.9246,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22341,t1_false_or_unresolved,0.6307070000000006,-0.6307070000000006,-3.4789399999999997,-3.7188,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22347,t1_false_or_unresolved,0.5935740000000003,-0.5935740000000003,-2.51224,-2.9619,True,near_hull_50meV_boundary
300,PARC_release,wbm-3-22348,t1_false_or_unresolved,2.6829140000000007,-2.6829140000000007,-4.1897,-4.505,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-3-22348,t1_false_or_unresolved,2.6829140000000007,-2.6829140000000007,-4.1897,-4.505,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-3-22363,t1_false_or_unresolved,0.667557,-0.667557,-2.90822,-3.4026,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-22363,t1_false_or_unresolved,0.667557,-0.667557,-2.90822,-3.4026,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-3-22364,t1_false_or_unresolved,0.7016580000000001,-0.7016580000000001,-3.00014,-3.5139,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-22364,t1_false_or_unresolved,0.7016580000000001,-0.7016580000000001,-3.00014,-3.5139,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-3-22365,t1_false_or_unresolved,0.6618460000000002,-0.6618460000000002,-3.39136,-3.562,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22365,t1_false_or_unresolved,0.6618460000000002,-0.6618460000000002,-3.39136,-3.562,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-3-22367,t1_false_or_unresolved,0.7429480000000002,-0.7429480000000002,-2.63068,-2.9352,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22367,t1_false_or_unresolved,0.7429480000000002,-0.7429480000000002,-2.63068,-2.9352,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22368,t1_false_or_unresolved,0.626052,-0.626052,-3.44401,-3.5693,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22371,t1_false_or_unresolved,0.5565099999999998,-0.5565099999999998,-3.3406700000000003,-3.5466,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22378,t1_false_or_unresolved,0.600816,-0.600816,-3.3472,-3.5926,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22381,t1_false_or_unresolved,0.5539229999999999,-0.5539229999999999,-2.1199700000000004,-2.4655,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-3-22408,t1_stable,0.6535019999999998,-0.6535019999999998,-2.0096,-2.4244,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-3-22408,t1_stable,0.6535019999999998,-0.6535019999999998,-2.0096,-2.4244,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-3-22409,t1_stable,0.5592679999999999,-0.5592679999999999,-1.81518,-2.2314,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-3-22537,t1_false_or_unresolved,0.6741749999999995,-0.6741749999999995,-3.664,-3.8188,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-22537,t1_false_or_unresolved,0.6741749999999995,-0.6741749999999995,-3.664,-3.8188,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-3-22580,t1_false_or_unresolved,0.799828,-0.799828,-1.64635,-1.9353,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22580,t1_false_or_unresolved,0.799828,-0.799828,-1.64635,-1.9353,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22582,t1_false_or_unresolved,0.6024589999999996,-0.6024589999999996,-2.49601,-2.8032,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-3-22649,t1_false_or_unresolved,0.6893789999999997,-0.6893789999999997,-3.62183,-4.1196,True,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-3-22649,t1_false_or_unresolved,0.6893789999999997,-0.6893789999999997,-3.62183,-4.1196,True,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-3-22658,t1_stable,0.5716809999999999,-0.5716809999999999,-2.25478,-2.6756,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-3-22727,t1_false_or_unresolved,0.6514270000000004,-0.6514270000000004,-2.5406699999999995,-2.8379,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-22727,t1_false_or_unresolved,0.6514270000000004,-0.6514270000000004,-2.5406699999999995,-2.8379,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-22834,t1_false_or_unresolved,0.5658000000000003,-0.5658000000000003,-3.00104,-3.579,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-3-22962,t1_stable,0.7415430000000001,-0.7415430000000001,-3.3901500000000007,-3.4272,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-3-22962,t1_stable,0.7415430000000001,-0.7415430000000001,-3.3901500000000007,-3.4272,True,t1_stable_or_true_release
300,PARC_release,wbm-3-22981,t1_false_or_unresolved,0.973112,-0.973112,-3.15776,-3.3857,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-3-22981,t1_false_or_unresolved,0.973112,-0.973112,-3.15776,-3.3857,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-3-22990,t1_false_or_unresolved,0.7519659999999995,-0.7519659999999995,-3.1319,-3.3122,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-22990,t1_false_or_unresolved,0.7519659999999995,-0.7519659999999995,-3.1319,-3.3122,True,near_hull_25meV_boundary
300,PARC_release,wbm-3-22991,t1_false_or_unresolved,0.8367849999999999,-0.8367849999999999,-3.70045,-4.0223,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22991,t1_false_or_unresolved,0.8367849999999999,-0.8367849999999999,-3.70045,-4.0223,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-22992,t1_false_or_unresolved,0.6090179999999998,-0.6090179999999998,-2.19339,-2.3785,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-3-22993,t1_false_or_unresolved,0.7463869999999999,-0.7463869999999999,-3.06733,-3.2174,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-22993,t1_false_or_unresolved,0.7463869999999999,-0.7463869999999999,-3.06733,-3.2174,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-23004,t1_false_or_unresolved,0.6108729999999998,-0.6108729999999998,-2.44985,-2.7944,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-3-23005,t1_false_or_unresolved,2.9448929999999995,-2.9448929999999995,-4.0468,-4.3491,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-3-23005,t1_false_or_unresolved,2.9448929999999995,-2.9448929999999995,-4.0468,-4.3491,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23018,t1_false_or_unresolved,0.5817580000000002,-0.5817580000000002,-2.33768,-2.9536,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23070,t1_stable,0.6111909999999998,-0.6111909999999998,-2.54036,-2.8705,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-3-23101,t1_false_or_unresolved,0.6268500000000001,-0.6268500000000001,-3.05873,-3.4942,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-23104,t1_false_or_unresolved,0.6241949999999998,-0.6241949999999998,-3.6037499999999993,-3.6522,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23120,t1_stable,0.601572,-0.601572,-3.57149,-3.6958,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-3-23130,t1_stable,0.62368,-0.62368,-2.04582,-2.4205,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-3-23141,t1_stable,0.6424630000000002,-0.6424630000000002,-2.459890000000001,-2.8374,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-3-23142,t1_false_or_unresolved,0.7046399999999999,-0.7046399999999999,-1.79902,-2.2503,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-23142,t1_false_or_unresolved,0.7046399999999999,-0.7046399999999999,-1.79902,-2.2503,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-3-23147,t1_false_or_unresolved,0.6391130000000003,-0.6391130000000003,-2.17256,-2.4252,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23147,t1_false_or_unresolved,0.6391130000000003,-0.6391130000000003,-2.17256,-2.4252,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23153,t1_stable,0.6207370000000001,-0.6207370000000001,-1.96218,-2.1543,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-3-23205,t1_false_or_unresolved,0.6624699999999999,-0.6624699999999999,-1.9314500000000003,-2.3681,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-23205,t1_false_or_unresolved,0.6624699999999999,-0.6624699999999999,-1.9314500000000003,-2.3681,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-3-23218,t1_stable,0.6860029999999999,-0.6860029999999999,-2.44837,-2.692,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-3-23218,t1_stable,0.6860029999999999,-0.6860029999999999,-2.44837,-2.692,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-3-23220,t1_false_or_unresolved,0.6393089999999999,-0.6393089999999999,-3.327140000000001,-3.5573,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23220,t1_false_or_unresolved,0.6393089999999999,-0.6393089999999999,-3.327140000000001,-3.5573,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23243,t1_false_or_unresolved,0.557086,-0.557086,-2.52868,-3.0205,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-23250,t1_stable,0.558532,-0.558532,-3.1919600000000004,-3.5295,False,t1_stable_or_true_release
300,PARC_release,wbm-3-23261,t1_stable,2.261594,-2.261594,-3.46438,-3.777,False,t1_stable_or_true_release
500,PARC_release,wbm-3-23261,t1_stable,2.261594,-2.261594,-3.46438,-3.777,False,t1_stable_or_true_release
300,PARC_release,wbm-3-23274,t1_stable,2.2871,-2.2871,-3.13544,-3.4772,False,t1_stable_or_true_release
500,PARC_release,wbm-3-23274,t1_stable,2.2871,-2.2871,-3.13544,-3.4772,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-3-23279,t1_false_or_unresolved,0.634166,-0.634166,-1.3455,-2.0239,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-3-23347,t1_false_or_unresolved,0.676671,-0.676671,-1.63793,-1.8787,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-23347,t1_false_or_unresolved,0.676671,-0.676671,-1.63793,-1.8787,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-3-23353,t1_false_or_unresolved,0.5915659999999998,-0.5915659999999998,-2.49522,-2.8107,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23362,t1_stable,0.6005690000000001,-0.6005690000000001,-3.2444,-3.4756,True,t1_stable_or_true_release
300,PARC_release,wbm-3-23431,t1_false_or_unresolved,0.7897279999999998,-0.7897279999999998,-3.5988899999999995,-3.9931,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23431,t1_false_or_unresolved,0.7897279999999998,-0.7897279999999998,-3.5988899999999995,-3.9931,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23443,t1_false_or_unresolved,0.5593499999999998,-0.5593499999999998,-2.98551,-3.4036,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-3-23453,t1_false_or_unresolved,0.6809330000000005,-0.6809330000000005,-2.94125,-3.4071,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-23453,t1_false_or_unresolved,0.6809330000000005,-0.6809330000000005,-2.94125,-3.4071,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-3-23481,t1_false_or_unresolved,0.7723949999999999,-0.7723949999999999,-3.94258,-4.1705,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-3-23481,t1_false_or_unresolved,0.7723949999999999,-0.7723949999999999,-3.94258,-4.1705,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-3-23489,t1_false_or_unresolved,0.7741590000000005,-0.7741590000000005,-3.91092,-4.3545,False,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-3-23489,t1_false_or_unresolved,0.7741590000000005,-0.7741590000000005,-3.91092,-4.3545,False,unresolved_current_MP_hull_reference
300,PARC_release,wbm-3-23554,t1_false_or_unresolved,0.9877309999999996,-0.9877309999999996,-3.22865,-3.1331,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-3-23554,t1_false_or_unresolved,0.9877309999999996,-0.9877309999999996,-3.22865,-3.1331,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-3-23557,t1_false_or_unresolved,0.94064,-0.94064,-2.6852500000000004,-2.9245,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-3-23557,t1_false_or_unresolved,0.94064,-0.94064,-2.6852500000000004,-2.9245,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-3-23560,t1_false_or_unresolved,0.7302150000000003,-0.7302150000000003,-3.57214,-3.6872,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-23560,t1_false_or_unresolved,0.7302150000000003,-0.7302150000000003,-3.57214,-3.6872,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-3-23562,t1_false_or_unresolved,0.627704,-0.627704,-3.9918299999999993,-3.8988,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-3-23582,t1_false_or_unresolved,0.8702620000000003,-0.8702620000000003,-3.2653000000000008,-3.3457,False,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-3-23582,t1_false_or_unresolved,0.8702620000000003,-0.8702620000000003,-3.2653000000000008,-3.3457,False,unresolved_current_MP_hull_reference
300,PARC_release,wbm-3-23663,t1_stable,0.8052729999999997,-0.8052729999999997,-3.10637,-3.3232,False,t1_stable_or_true_release
