audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,second_review_stratum,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,second_reviewer_status
iwild-cal-001759,calibration_audit,iWildCam2022,464,46403,464,3,iwildcam_l464_img2938_d001_animal,animal,0.3316079378128052,0.3316079378128052,6735,137,137,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001760,calibration_audit,iWildCam2022,464,46404,464,4,iwildcam_l464_img2964_d001_animal,animal,0.3368557393550873,0.3368557393550873,6575,163,163,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001788,calibration_audit,iWildCam2022,522,52202,522,2,iwildcam_l522_img1702_d002_animal,animal,0.3025552034378052,0.3025552034378052,7878,101,101,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001789,calibration_audit,iWildCam2022,522,52203,522,3,iwildcam_l522_img1759_d001_animal,animal,0.36709725856781,0.36709725856781,5792,158,158,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001806,calibration_audit,iWildCam2022,23,2300,23,0,iwildcam_l23_img2024_d001_animal,animal,0.3140893578529358,0.3140893578529358,7359,23,23,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001807,calibration_audit,iWildCam2022,23,2301,23,1,iwildcam_l23_img2055_d002_animal,animal,0.3228300213813782,0.3228300213813782,7042,54,54,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001808,calibration_audit,iWildCam2022,23,2302,23,2,iwildcam_l23_img2120_d001_animal,animal,0.3190055787563324,0.3190055787563324,7187,119,119,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001809,calibration_audit,iWildCam2022,23,2303,23,3,iwildcam_l23_img2138_d001_animal,animal,0.3139526546001434,0.3139526546001434,7373,137,137,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001810,calibration_audit,iWildCam2022,23,2304,23,4,iwildcam_l23_img2162_d001_animal,animal,0.3302857577800751,0.3302857577800751,6789,161,161,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001816,calibration_audit,iWildCam2022,90,9000,90,0,iwildcam_l90_img1439_d001_animal,animal,0.3645471334457397,0.3645471334457397,5851,38,38,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001817,calibration_audit,iWildCam2022,90,9001,90,1,iwildcam_l90_img1448_d002_animal,animal,0.3716640472412109,0.3716640472412109,5702,47,47,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001818,calibration_audit,iWildCam2022,90,9002,90,2,iwildcam_l90_img1500_d002_animal,animal,0.356370747089386,0.356370747089386,6064,99,99,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001819,calibration_audit,iWildCam2022,90,9003,90,3,iwildcam_l90_img1535_d002_animal,animal,0.3765374422073364,0.3765374422073364,5595,134,134,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001820,calibration_audit,iWildCam2022,90,9004,90,4,iwildcam_l90_img1564_d002_animal,animal,0.3830701112747192,0.3830701112747192,5457,163,163,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001831,calibration_audit,iWildCam2022,165,16500,165,0,iwildcam_l165_img5027_d001_animal,animal,0.4004549384117126,0.4004549384117126,5172,26,26,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001832,calibration_audit,iWildCam2022,165,16501,165,1,iwildcam_l165_img5071_d001_animal,animal,0.3705140650272369,0.3705140650272369,5721,70,70,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001833,calibration_audit,iWildCam2022,165,16502,165,2,iwildcam_l165_img5108_d004_animal,animal,0.3956311643123626,0.3956311643123626,5235,107,107,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001834,calibration_audit,iWildCam2022,165,16503,165,3,iwildcam_l165_img5143_d002_animal,animal,0.3873960673809051,0.3873960673809051,5374,142,142,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001835,calibration_audit,iWildCam2022,165,16504,165,4,iwildcam_l165_img5174_d004_animal,animal,0.3811139762401581,0.3811139762401581,5492,173,173,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001861,calibration_audit,iWildCam2022,256,25600,256,0,iwildcam_l256_img4617_d001_animal,animal,0.3538751602172851,0.3538751602172851,6121,16,16,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001862,calibration_audit,iWildCam2022,256,25601,256,1,iwildcam_l256_img4659_d001_animal,animal,0.3485904037952423,0.3485904037952423,6266,58,58,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001863,calibration_audit,iWildCam2022,256,25602,256,2,iwildcam_l256_img4718_d001_animal,animal,0.3916884064674377,0.3916884064674377,5299,117,117,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001864,calibration_audit,iWildCam2022,256,25603,256,3,iwildcam_l256_img4734_d001_animal,animal,0.3798932135105133,0.3798932135105133,5524,133,133,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001865,calibration_audit,iWildCam2022,256,25604,256,4,iwildcam_l256_img4769_d001_animal,animal,0.3579394817352295,0.3579394817352295,6016,168,168,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001866,calibration_audit,iWildCam2022,266,26600,266,0,iwildcam_l266_img4215_d002_animal,animal,0.3199661672115326,0.3199661672115326,7145,14,14,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001867,calibration_audit,iWildCam2022,266,26601,266,1,iwildcam_l266_img4253_d001_animal,animal,0.3229123651981354,0.3229123651981354,7038,52,52,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001868,calibration_audit,iWildCam2022,266,26602,266,2,iwildcam_l266_img4317_d002_animal,animal,0.3317411541938782,0.3317411541938782,6731,116,116,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001869,calibration_audit,iWildCam2022,266,26603,266,3,iwildcam_l266_img4328_d001_animal,animal,0.3185644745826721,0.3185644745826721,7195,127,127,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001870,calibration_audit,iWildCam2022,266,26604,266,4,iwildcam_l266_img4385_d001_animal,animal,0.3342911005020141,0.3342911005020141,6659,184,184,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001871,calibration_audit,iWildCam2022,336,33600,336,0,iwildcam_l336_img4432_d001_animal,animal,0.3399904668331146,0.3399904668331146,6497,31,31,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001872,calibration_audit,iWildCam2022,336,33601,336,1,iwildcam_l336_img4443_d002_animal,animal,0.3366538882255554,0.3366538882255554,6584,42,42,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001873,calibration_audit,iWildCam2022,336,33602,336,2,iwildcam_l336_img4505_d001_animal,animal,0.345121830701828,0.345121830701828,6363,104,104,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001874,calibration_audit,iWildCam2022,336,33603,336,3,iwildcam_l336_img4537_d001_animal,animal,0.3553459942340851,0.3553459942340851,6091,136,136,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001875,calibration_audit,iWildCam2022,336,33604,336,4,iwildcam_l336_img4582_d004_animal,animal,0.3388940691947937,0.3388940691947937,6531,181,181,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001876,calibration_audit,iWildCam2022,337,33700,337,0,iwildcam_l337_img3821_d001_animal,animal,0.331333726644516,0.331333726644516,6745,20,20,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001877,calibration_audit,iWildCam2022,337,33701,337,1,iwildcam_l337_img3868_d001_animal,animal,0.3297109305858612,0.3297109305858612,6809,67,67,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001878,calibration_audit,iWildCam2022,337,33702,337,2,iwildcam_l337_img3890_d001_animal,animal,0.3372309505939483,0.3372309505939483,6567,89,89,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001879,calibration_audit,iWildCam2022,337,33703,337,3,iwildcam_l337_img3925_d001_animal,animal,0.3453454375267029,0.3453454375267029,6358,124,124,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001880,calibration_audit,iWildCam2022,337,33704,337,4,iwildcam_l337_img3987_d001_animal,animal,0.3363286852836609,0.3363286852836609,6591,186,186,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001881,calibration_audit,iWildCam2022,345,34500,345,0,iwildcam_l345_img1225_d001_animal,animal,0.3530252277851105,0.3530252277851105,6144,24,24,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001882,calibration_audit,iWildCam2022,345,34501,345,1,iwildcam_l345_img1254_d002_animal,animal,0.3616223335266113,0.3616223335266113,5934,53,53,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001883,calibration_audit,iWildCam2022,345,34502,345,2,iwildcam_l345_img1300_d001_animal,animal,0.351630300283432,0.351630300283432,6183,99,99,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001884,calibration_audit,iWildCam2022,345,34503,345,3,iwildcam_l345_img1351_d001_animal,animal,0.3593864738941192,0.3593864738941192,5991,150,150,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001885,calibration_audit,iWildCam2022,345,34504,345,4,iwildcam_l345_img1381_d001_animal,animal,0.3521023690700531,0.3521023690700531,6172,180,180,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001906,calibration_audit,iWildCam2022,464,46400,464,0,iwildcam_l464_img2826_d001_animal,animal,0.3306829631328583,0.3306829631328583,6771,25,25,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001907,calibration_audit,iWildCam2022,464,46401,464,1,iwildcam_l464_img2874_d001_animal,animal,0.3260865211486816,0.3260865211486816,6928,73,73,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001908,calibration_audit,iWildCam2022,464,46402,464,2,iwildcam_l464_img2893_d001_animal,animal,0.3336945474147796,0.3336945474147796,6678,92,92,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001909,calibration_audit,iWildCam2022,464,46403,464,3,iwildcam_l464_img2934_d002_animal,animal,0.3215074837207794,0.3215074837207794,7086,133,133,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001910,calibration_audit,iWildCam2022,464,46404,464,4,iwildcam_l464_img2972_d001_animal,animal,0.3348260819911957,0.3348260819911957,6642,171,171,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001937,calibration_audit,iWildCam2022,522,52201,522,1,iwildcam_l522_img1661_d001_animal,animal,0.3612671494483948,0.3612671494483948,5946,60,60,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001938,calibration_audit,iWildCam2022,522,52202,522,2,iwildcam_l522_img1682_d001_animal,animal,0.3023413121700287,0.3023413121700287,7887,81,81,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001956,calibration_audit,iWildCam2022,23,2300,23,0,iwildcam_l23_img2017_d001_animal,animal,0.3139232397079468,0.3139232397079468,7377,16,16,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
